VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
7633,2013,AUDI,A3,2013 Audi A3 4 DR FWD,https://static.nhtsa.gov/images/vehicles/8228_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,19,3,0,2013/AUDI/A3/2013 Audi A3 4 DR FWD.png
7702,2013,AUDI,A3,2013 Audi A3 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8228_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,19,3,0,2013/AUDI/A3/2013 Audi A3 4 DR AWD.png
7044,2013,AUDI,A4,2013 Audi A4 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8169_st0640_046.png,5,5,5,5,5,4,5,4,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Optional,No,106,4,0,2013/AUDI/A4/2013 Audi A4 4 DR AWD.png
7045,2013,AUDI,A4,2013 Audi A4 4 DR FWD,https://static.nhtsa.gov/images/vehicles/8169_st0640_046.png,5,5,5,5,5,4,5,4,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Optional,No,106,4,0,2013/AUDI/A4/2013 Audi A4 4 DR FWD.png
7634,2013,AUDI,A5,2013 Audi A5 C FWD,https://static.nhtsa.gov/images/vehicles/8171_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,36,3,0,2013/AUDI/A5/2013 Audi A5 C FWD.png
7637,2013,AUDI,A5,2013 Audi A5 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8166_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,33,3,0,2013/AUDI/A5/2013 Audi A5 2 DR AWD.png
7707,2013,AUDI,A5,2013 Audi A5 C AWD,https://static.nhtsa.gov/images/vehicles/8171_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,36,3,0,2013/AUDI/A5/2013 Audi A5 C AWD.png
7640,2013,AUDI,A6,2013 Audi A6 4 DR FWD,https://static.nhtsa.gov/images/vehicles/8229_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,50,6,0,2013/AUDI/A6/2013 Audi A6 4 DR FWD.png
7710,2013,AUDI,A6,2013 Audi A6 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8229_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,50,6,0,2013/AUDI/A6/2013 Audi A6 4 DR AWD.png
7642,2013,AUDI,A7,2013 Audi A7 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8220_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,19,5,0,2013/AUDI/A7/2013 Audi A7 4 DR AWD.png
7644,2013,AUDI,A8,2013 Audi A8 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8203_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,46,6,2,2013/AUDI/A8/2013 Audi A8 4 DR AWD.png
7646,2013,AUDI,A8L,2013 Audi A8L 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8203_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,46,6,2,2013/AUDI/A8L/2013 Audi A8L 4 DR AWD.png
7049,2013,AUDI,ALLROAD,2013 Audi Allroad 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8168_st0640_046.png,Not Rated,5,5,5,5,4,5,4,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Optional,No,13,1,0,2013/AUDI/ALLROAD/2013 Audi Allroad 4 DR AWD.png
7126,2013,AUDI,Q5,2013 Audi Q5 SUV AWD,https://static.nhtsa.gov/images/vehicles/8498_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.151,0,No Tip,Not Rated,Standard,Optional,No,89,5,1,2013/AUDI/Q5/2013 Audi Q5 SUV AWD.png
7127,2013,AUDI,Q5 HEV,2013 Audi Q5 HEV SUV AWD,https://static.nhtsa.gov/images/vehicles/8681_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.151,0,No Tip,Not Rated,Standard,No,No,89,5,1,2013/AUDI/Q5 HEV/2013 Audi Q5 HEV SUV AWD.png
7128,2013,AUDI,Q7,2013 Audi Q7 SUV AWD,https://static.nhtsa.gov/images/vehicles/8275_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.185,0,No Tip,Not Rated,Standard,No,No,35,3,0,2013/AUDI/Q7/2013 Audi Q7 SUV AWD.png
7647,2013,AUDI,R8,2013 Audi R8 2 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2013/AUDI/R8/2013 Audi R8 2 DR AWD.png
7629,2013,AUDI,R8 SPYDER,2013 Audi R8 Spyder C AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2013/AUDI/R8 SPYDER/2013 Audi R8 Spyder C AWD.png
7636,2013,AUDI,RS5,2013 Audi RS5 C FWD,https://static.nhtsa.gov/images/vehicles/8693_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,5,0,0,2013/AUDI/RS5/2013 Audi RS5 C FWD.png
7639,2013,AUDI,RS5,2013 Audi RS5 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8693_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,5,0,0,2013/AUDI/RS5/2013 Audi RS5 2 DR AWD.png
7709,2013,AUDI,RS5,2013 Audi RS5 C AWD,https://static.nhtsa.gov/images/vehicles/8693_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,5,0,0,2013/AUDI/RS5/2013 Audi RS5 C AWD.png
7046,2013,AUDI,S4,2013 Audi S4 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8170_st0640_046.png,5,5,5,5,5,4,5,4,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Optional,No,32,1,0,2013/AUDI/S4/2013 Audi S4 4 DR AWD.png
7635,2013,AUDI,S5,2013 Audi S5 C FWD,https://static.nhtsa.gov/images/vehicles/8404_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,14,0,0,2013/AUDI/S5/2013 Audi S5 C FWD.png
7638,2013,AUDI,S5,2013 Audi S5 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8167_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,14,0,0,2013/AUDI/S5/2013 Audi S5 2 DR AWD.png
7708,2013,AUDI,S5,2013 Audi S5 C AWD,https://static.nhtsa.gov/images/vehicles/8404_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,14,0,0,2013/AUDI/S5/2013 Audi S5 C AWD.png
7711,2013,AUDI,S6,2013 Audi S6 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8524_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,41,3,2,2013/AUDI/S6/2013 Audi S6 4 DR AWD.png
7643,2013,AUDI,S7,2013 Audi S7 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8486_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,15,3,2,2013/AUDI/S7/2013 Audi S7 4 DR AWD.png
7645,2013,AUDI,S8,2013 Audi S8 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,13,5,2,2013/AUDI/S8/2013 Audi S8 4 DR AWD.png
7649,2013,AUDI,TT,2013 Audi TT 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8638_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,0,0,2013/AUDI/TT/2013 Audi TT 2 DR AWD.png
7652,2013,AUDI,TT ROADSTER,2013 Audi TT Roadster C AWD,https://static.nhtsa.gov/images/vehicles/10991_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,0,0,2013/AUDI/TT ROADSTER/2013 Audi TT Roadster C AWD.png
7651,2013,AUDI,TT RS,2013 Audi TT Rs 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8638_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,2,0,0,2013/AUDI/TT RS/2013 Audi TT Rs 2 DR AWD.png
7650,2013,AUDI,TTS,2013 Audi TTS 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8274_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,0,0,2013/AUDI/TTS/2013 Audi TTS 2 DR AWD.png
7653,2013,AUDI,TTS ROADSTER,2013 Audi TTS Roadster C AWD,https://static.nhtsa.gov/images/vehicles/10991_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,0,0,2013/AUDI/TTS ROADSTER/2013 Audi TTS Roadster C AWD.png
7656,2013,BENTLEY,CONTINENTAL FLYING SPUR,2013 Bentley Continental Flying Spur 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,1,0,2013/BENTLEY/CONTINENTAL FLYING SPUR/2013 Bentley Continental Flying Spur 4 DR AWD.png
7655,2013,BENTLEY,CONTINENTAL GT,2013 Bentley Continental GT 2 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,1,0,2013/BENTLEY/CONTINENTAL GT/2013 Bentley Continental GT 2 DR AWD.png
7657,2013,BENTLEY,CONTINENTAL GTC,2013 Bentley Continental GTC C AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,1,0,2013/BENTLEY/CONTINENTAL GTC/2013 Bentley Continental GTC C AWD.png
7658,2013,BENTLEY,CONTINENTAL SUPERSPORTS,2013 Bentley Continental Supersports C AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2013/BENTLEY/CONTINENTAL SUPERSPORTS/2013 Bentley Continental Supersports C AWD.png
7654,2013,BENTLEY,MULSANNE,2013 Bentley Mulsanne 4 DR RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,1,0,2013/BENTLEY/MULSANNE/2013 Bentley Mulsanne 4 DR RWD.png
7439,2013,BMW,128I,2013 BMW 128 I C RWD,https://static.nhtsa.gov/images/vehicles/8544_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,36,3,1,2013/BMW/128I/2013 BMW 128 I C RWD.png
7440,2013,BMW,128I,2013 BMW 128 I 2 DR RWD,https://static.nhtsa.gov/images/vehicles/8339_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,36,3,1,2013/BMW/128I/2013 BMW 128 I 2 DR RWD.png
7441,2013,BMW,135I,2013 BMW 135 I C RWD,https://static.nhtsa.gov/images/vehicles/8544_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,15,2,1,2013/BMW/135I/2013 BMW 135 I C RWD.png
7442,2013,BMW,135I,2013 BMW 135 I 2 DR RWD,https://static.nhtsa.gov/images/vehicles/8339_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,15,2,1,2013/BMW/135I/2013 BMW 135 I 2 DR RWD.png
7443,2013,BMW,135IS,2013 BMW 135 IS C RWD,https://static.nhtsa.gov/images/vehicles/8544_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,15,2,1,2013/BMW/135IS/2013 BMW 135 IS C RWD.png
7444,2013,BMW,135IS,2013 BMW 135 IS 2 DR RWD,https://static.nhtsa.gov/images/vehicles/8339_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,15,2,1,2013/BMW/135IS/2013 BMW 135 IS 2 DR RWD.png
7293,2013,BMW,328I,2013 BMW 328 I 4 DR RWD,https://static.nhtsa.gov/images/vehicles/8336_st0640_046.png,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Optional,Optional,272,6,2,2013/BMW/328I/2013 BMW 328 I 4 DR RWD.png
7295,2013,BMW,328I,2013 BMW 328 I 2 DR RWD,https://static.nhtsa.gov/images/vehicles/8400_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,272,6,2,2013/BMW/328I/2013 BMW 328 I 2 DR RWD.png
7297,2013,BMW,328I,2013 BMW 328 I C RWD,https://static.nhtsa.gov/images/vehicles/8536_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,272,6,2,2013/BMW/328I/2013 BMW 328 I C RWD.png
7294,2013,BMW,328I XDRIVE,2013 BMW 328 I Xdrive 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8336_st0640_046.png,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Optional,Optional,299,6,2,2013/BMW/328I XDRIVE/2013 BMW 328 I Xdrive 4 DR AWD.png
7296,2013,BMW,328I XDRIVE,2013 BMW 328 I Xdrive 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8400_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,299,6,2,2013/BMW/328I XDRIVE/2013 BMW 328 I Xdrive 2 DR AWD.png
7298,2013,BMW,335I,2013 BMW 335 I 2 DR RWD,https://static.nhtsa.gov/images/vehicles/8400_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,60,3,3,2013/BMW/335I/2013 BMW 335 I 2 DR RWD.png
7300,2013,BMW,335I,2013 BMW 335 I 4 DR RWD,https://static.nhtsa.gov/images/vehicles/8336_st0640_046.png,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Optional,Optional,60,3,3,2013/BMW/335I/2013 BMW 335 I 4 DR RWD.png
7302,2013,BMW,335I,2013 BMW 335 I C RWD,https://static.nhtsa.gov/images/vehicles/8536_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,60,3,3,2013/BMW/335I/2013 BMW 335 I C RWD.png
7299,2013,BMW,335I XDRIVE,2013 BMW 335 I Xdrive 2 DR AWD,https://static.nhtsa.gov/images/vehicles/8400_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,60,3,3,2013/BMW/335I XDRIVE/2013 BMW 335 I Xdrive 2 DR AWD.png
7301,2013,BMW,335I XDRIVE,2013 BMW 335 I Xdrive 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8336_st0640_046.png,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Optional,Optional,60,3,3,2013/BMW/335I XDRIVE/2013 BMW 335 I Xdrive 4 DR AWD.png
7391,2013,BMW,335IS,2013 BMW 335 IS C RWD,https://static.nhtsa.gov/images/vehicles/8536_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,25,2,2,2013/BMW/335IS/2013 BMW 335 IS C RWD.png
7392,2013,BMW,335IS,2013 BMW 335 IS 2 DR RWD,https://static.nhtsa.gov/images/vehicles/8400_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,25,2,2,2013/BMW/335IS/2013 BMW 335 IS 2 DR RWD.png
7304,2013,BMW,335IS HP,2013 BMW 335 IS HP 2 DR RWD,https://static.nhtsa.gov/images/vehicles/8400_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,25,2,2,2013/BMW/335IS HP/2013 BMW 335 IS HP 2 DR RWD.png
7305,2013,BMW,335IS HP,2013 BMW 335 IS HP C RWD,https://static.nhtsa.gov/images/vehicles/8536_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.093,0,No Tip,Not Rated,Standard,No,No,25,2,2,2013/BMW/335IS HP/2013 BMW 335 IS HP C RWD.png
7306,2013,BMW,528I,2013 BMW 528 I 4 DR RWD,https://static.nhtsa.gov/images/vehicles/8448_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.093,0,No Tip,5,Standard,Optional,Optional,70,4,1,2013/BMW/528I/2013 BMW 528 I 4 DR RWD.png
7307,2013,BMW,528I XDRIVE,2013 BMW 528 Xdrive I 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8448_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.093,0,No Tip,5,Standard,Optional,Optional,70,4,1,2013/BMW/528I XDRIVE/2013 BMW 528 Xdrive I 4 DR AWD.png
7308,2013,BMW,528XI,2013 BMW 528 XI 4 DR AWD,https://static.nhtsa.gov/images/vehicles/8448_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.093,0,No Tip,5,Standard,No,No,49,1,0,2013/BMW/528XI/2013 BMW 528 XI 4 DR AWD.png
7309,2013,BMW,535I,2013 BMW 535 I 4 DR RWD,https://static.nhtsa.gov/images/vehicles/8448_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.093,0,No Tip,5,Standard,Optional,Optional,35,1,1,2013/BMW/535I/2013 BMW 535 I 4 DR RWD.png
7310,2013,BMW,535I GT,2013 BMW 535 I GT 4 DR RWD,https://static.nhtsa.gov/images/vehicles/8568_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.093,0,No Tip,5,Standard,Optional,Optional,35,1,1,2013/BMW/535I GT/2013 BMW 535 I GT 4 DR RWD.png
