ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
605134,Honda (American Honda Motor Co.),0,0,0,0,12/01/1996,11/04/1997,JH4UA2653TC,"SERVICE BRAKES, HYDRAULIC",BRAKE PADS FAILED.,ACURA,INTEGRA
701513,Honda (American Honda Motor Co.),0,0,0,0,09/10/1998,12/21/1998,,POWER TRAIN,FAILURE SIMILAR TO NHTSA BULLITEN NUMBER SB04995  /  96-046;  CLUTCH SPRINGS FAILED CAUSING PIECE OF SPRING TO LODGE BETWEEN CLUTCH PLATE AND PRESSURE PLATE.  COULDN'T CHANGE GEARS; PLENTY OF SURFACE MATERIAL ON CLUTCH PLATE.  COST OF REPAIR $750,ACURA,INTEGRA
710052,Honda (American Honda Motor Co.),0,0,0,0,09/17/1998,08/16/1999,JH4DB7651TS,VEHICLE SPEED CONTROL,"INCIDENT ALSO HAPPENED AGAIN IN JUNE 1999 AT APPROX. 35-40 MPH. CAR ACCELERATES ON ITS OWN, AS IF CRUISE CONTROL IS ENGAGED WHEN IN ACTUALITY IT IS RARELY USED. (CAR ACCELERATES WHEN ALREADY IN FORWARD MOTION, NOT WHEN STANDING STILL.) THIS CAR HAS AUTOMATIC TRANSMISSION.",ACURA,INTEGRA
714141,Honda (American Honda Motor Co.),0,0,0,0,10/30/1999,10/31/1999,JH4DB7659TS,VEHICLE SPEED CONTROL,"I HAD THE CRUISE CONTROL ON, I WAS GOING ABOUT 65 MILES PER HOUR, I PUSHED ON THE GAS PEDAL TO PASS A CAR, THE PEDAL STUCK ALL THE WAY DOWN, I HIT THE BRAKES BUT THE CAR KEEP GOING FASTER, I HAD TO HIT THE GAS PEDAL SEVERAL TIMES TO GET IT TO RELEASE. THE SAME THING HPPENDED WITHOUT THE CURISE CONTROL ON.",ACURA,INTEGRA
736500,Honda (American Honda Motor Co.),1,0,1,0,11/18/2000,11/18/2000,JH4DB7650TS,"SERVICE BRAKES, HYDRAULIC,VEHICLE SPEED CONTROL","WAS DRIVING ABOUT 25 MPH, THE CAR LURCHED AND THE ENGINE RPM WHEN ALL THE WAY UP, OUT OF CONTROL. APPLYING THE BRAKES FULL FORCE COULD NOT STOP THE CAR. CAR EVENTUALLY CRASHED INTO A FENCE AND CAME TO A STOP WITH THE ENGINE STILL TURNING AT VERY FAST RPM. DRIVE WHEELS DUG A HOLE INTO SOFT EARTH FROM SPINNING WHEELS UNTIL ENGINE WAS SHUT OFF. *AK",ACURA,INTEGRA
803692,Honda (American Honda Motor Co.),1,0,0,0,10/09/1996,10/18/1996,,AIR BAGS,"CONSUMER WAS DRIVING 5 MPH WHEN  HER VEHICLE HIT A WALL,  CAUSING THE AIR BAGS  TO DEPLOY.   *AK",ACURA,INTEGRA
830250,Honda (American Honda Motor Co.),0,0,0,0,03/06/1998,11/05/1998,UNAVAILABLE,VISIBILITY,"CONSUMER HAS BEEN EXPERIENCING PROBLEMS WITH  WINDSHIELD WIPERS.   WHEN THEY TURN  WINDSHIELD WIPER SWITCH ON, THE WINDSHEILD WIPERS FAIL TO OPERATE.  THE MANUFACTURER IS AWARE OF THE SITUATION.  *AK",ACURA,INTEGRA
871210,Honda (American Honda Motor Co.),0,0,0,0,09/17/2000,09/21/2000,,TIRES,PE00 020 ; WAS TRAVELING 35MPH ON  STREET AND  HEARD A NOISE  REAR LEFT TIRE TREAD SEPARATED FROM  CENTER.  DEALERSHIP WAS NOTIFIED.*AK,ACURA,INTEGRA
881071,Honda (American Honda Motor Co.),0,0,0,0,,02/22/2001,NOT AVAILAB,POWER TRAIN,"WHEN DRIVING AT 55 MPH  VEHICLE DOES NOT GO INTO GEAR/STALLS OUT, CAUSING  VEHICLE TO LOSE POWER.  CONSUMER HAS CONTACTED  DEALER. DEALER NOTED THAT TRANSMISSION NEEDED TO BE REPLACED. PLEASE PROVIDE ANY FURTHER DETAILS.  *AK",ACURA,INTEGRA
887717,Honda (American Honda Motor Co.),0,1,0,0,04/23/2001,05/08/2001,JH4DC44440T,ELECTRICAL SYSTEM,"HAD STARTED VEHICLE AND WAS DRIVING IT WHEN AN ODOR HAD ENTERED INSIDE VEHICLE. DROVE TO MECHANIC COULD NOT LOCATE ANY PROBLEM. TWO MONTHS LATER WHILE DRIVING, NOTICED SMOKE COMING FROM UNDER THE HOOD. PULLED OVER , AND  LIFTED HOOD. NOTICED FLAMES SHOOTING OUT OF  ELECTRICAL WIRING. WAS ABLE TO EXTINGUISH THE FLAMES.*AK  CONSUMER STATES STARTER CAUSED FIRE.*JB",ACURA,INTEGRA
978740,Honda (American Honda Motor Co.),0,0,0,0,02/06/1996,02/06/1996,JH4UA3658TC,SUSPENSION,"EXCESSIVE AMOUNT OF NOISE COMING FROM OUTSIDE OF THE VEHICLE WHEN TRAVELLING AT 50-55MPH, NOISE INTERUPTS DRIVER'S CONCENTRATION.  TT",ACURA,INTEGRA
987325,Honda (American Honda Motor Co.),1,0,2,0,07/13/1996,07/25/1996,2G1WL52M7S1,SEATS,HIT IN THE BACK AT (35) MPH AND BOTH FRONT SEATBACKS BROKE. PLEASE DESCRIBE DETAILS.  *AK,ACURA,INTEGRA
8000580,Honda (American Honda Motor Co.),0,0,0,0,,12/11/2001,JH4DC4451TS,ENGINE AND ENGINE COOLING,"RADIATOR LEAKS WHEN PRESSURE BUILDS, ALSO GIVES OFF A STRANGE SMELL AND WHITE SMOKE. PLEASE PROVIDE ANY FURTHER INFORMATION.*AK",ACURA,INTEGRA
8002711,Honda (American Honda Motor Co.),1,0,0,0,08/15/2001,01/23/2002,JH4DC2380TS,AIR BAGS,"WHILE DRIVING 40 MPH ON SMOOTH SURFACE BOTH DRIVER'S AND PASSENGER'S AIRBAGS DEPLOYED. CONSUMER WAS STARTLED BY THE DEPLOYMENT AND HIT A CURB, CAUSING $ 9000.00 DAMAGE TO  VEHICLE. NO INJURIES.*AK",ACURA,INTEGRA
8011441,Honda (American Honda Motor Co.),0,0,0,0,06/09/2002,06/10/2002,JH4DC4456TS,ENGINE AND ENGINE COOLING,"WHILE DRIVING, VEHICLE STARTED TO SMOKE, THEN IT STALLED. CONTACTED DEALER. DEALER REPLACED RADIATOR.*AK",ACURA,INTEGRA
8014433,Honda (American Honda Motor Co.),0,0,0,0,07/17/2002,07/22/2002,JH4DB7655TS,TIRES,"WHILE DRIVING LEFT FRONT TIRE SEPARATED, CAUSING MAJOR DAMAGE TO VEHICLE.  PERFORMA GT RADIAL.,TIRE SIZE P19560R14.*AK *JB",ACURA,INTEGRA
8023450,Honda (American Honda Motor Co.),0,0,0,0,11/02/2002,11/29/2002,JH4DC4341TS,AIR BAGS,"WHILE DRIVING VEHICLE, CONSUMER STATES' ANOTHER VEHICLE REAR ENDED DRIVER FORCING VEHICLE DOWN A HILL INTO A MEDAL POLE.  CONSUMER STATES NONE OF THE AIRBAGS DEPLOYED.  PLEASE PROVIDE ANY FURTHER INFORMATION. PH",ACURA,INTEGRA
10014996,Honda (American Honda Motor Co.),0,0,0,0,03/30/2003,04/02/2003,,ELECTRICAL SYSTEM,"THE VEHICLE EXPERIENCED THE SAME PROBLEM WITH THE IGNITION SWITCH AS STATED IN THE RECALL, HOWEVER THE VEHICLE IDENTIFICATION NUMBER WAS NOT INCLUDED IN THE RECALL.   *JB",ACURA,INTEGRA
10031274,Honda (American Honda Motor Co.),0,0,0,0,07/28/2003,09/04/2003,JH4DC4446TS,VEHICLE SPEED CONTROL,"WHILE DRIVING, THE ACCELERATOR BECAME STUCK.  *AK  *PH  *JB",ACURA,INTEGRA
10153098,Honda (American Honda Motor Co.),0,0,0,0,12/23/2005,03/18/2006,JH4DC4353TS,"SERVICE BRAKES, HYDRAULIC","IT MY SECOND ACURA INTEGRA ONE 1994 THE OTHER ONE 1996 AND THE ABS SYSTEM HAS FAILED ON MY INTEGRA ABS WORKS HALF OF TIME AND PUMPING NOISE COME OUT EVERY TIME I PRES THE BRAKES AND IN HIGH SPEED WHEN PRESSING THE BRAKES STEERING WHEEL SHAKES DRASTICALLY PLUS ABS LIGHT IS ON  AND OFF, ON THE OLD CAR AND THE NEWER INTEGRA SAME PROBLEM PLUS I HAD READ IN THE NET THE OTHERS HAD THE SAME PROBLEMS WITH THE INTEGRA BREAKS AND IS UNSAFE TO NOT KNOW WHEN THE BRAKES ARE GOING TO WORK REAL GOOD OR NOT TO GOOD.  *NM",ACURA,INTEGRA
10200928,Honda (American Honda Motor Co.),0,0,0,0,08/01/2002,08/27/2007,JH4DC239XTS,AIR BAGS,"TL*THE CONTACT OWNS A 1996 ACURA INTEGRA.  THE AIR BAG WARNING INDICATOR ILLUMINATED.  THE DEALER STATED THE SYSTEM NEEDED TO BE REPLACED.  THE MANUFACTURER ADVISED THERE WAS NOT A RECALL.  THE FAILURE MILEAGE WAS 47,652.  THE CURRENT MILEAGE WAS 72,000.   UPDATED 12/12/07",ACURA,INTEGRA
10322946,Honda (American Honda Motor Co.),0,0,0,0,03/30/2010,03/30/2010,JH4DC4462TS,"EQUIPMENT,UNKNOWN OR OTHER","WHILE DRIVING DOWN THE HIGHWAY AT LEGAL SPEED LIMIT OF 70 MPH, THE SUN ROOF DETACHED FROM MY 1996 ACURA INTEGRA AND LANDED SOMEWHERE BEHIND THE CAR ON THE HIGHWAY.  I WAS IN TRAFFIC AND COULD NOT STOP IMMEDIATELY TO SEE WHAT HAPPENED TO THE SUN ROOF.  THE SUN ROOF WAS ORIGINAL EQUIPMENT AND HELD IN PLACE BY AN ADHESIVE ONLY.  TO MY KNOWLEDGE, NO CAR OR PERSON WAS HIT BY THE DETACHED SUN ROOF, BUT IT COULD HAVE CAUSED A SERIOUS ACCIDENT.",ACURA,INTEGRA
10402617,Honda (American Honda Motor Co.),1,0,0,0,05/24/2011,05/24/2011,JH4DC4448TS,AIR BAGS,I WAS INVOLVED IN A VIOLENT COLLISION IN MY 1996 ACURA INTEGRA.  I WAS GOING AROUND 25 MILES PER HOUR AND A PICKUP TRUCK GOING FROM MY RIGHT TO LEFT AT ABOUT 40 MILES PER HOUR COLLIDED WITH MY CAR. THE PICKUP'S LEFT FRONT IMPACTED WITH MY RIGHT FRONT (I STEERED LEFT AND HE STEERED RIGHT AS EVASIVE MANEUVERS).  MY CAR WAS TOTALED AND YET MY AIR BAGS DID NOT DEPLOY.  *TR,ACURA,INTEGRA
10621743,Honda (American Honda Motor Co.),0,0,0,0,08/09/2014,08/12/2014,JH4DB7661TS,"SERVICE BRAKES, HYDRAULIC","TL* THE CONTACT OWNS A 1996 ACURA INTEGRA. WHILE DRIVING APPROXIMATELY 40 MPH, THE CONTACT DEPRESSED THE BRAKE PEDAL BUT THE VEHICLE DID NOT SLOW DOWN. AN INDEPENDENT MECHANIC STATED THAT THE CALIPERS NEEDED TO BE REPLACED. THE VEHICLE WAS NOT REPAIRED AND THE MANUFACTURER WAS NOT NOTIFIED. THE APPROXIMATE FAILURE MILEAGE WAS 157,000.",ACURA,INTEGRA
10785792,Honda (American Honda Motor Co.),0,0,0,0,10/23/2015,10/24/2015,JH4DC2383TS,ELECTRICAL SYSTEM,I WAS DRIVING MY VEHICLE DOWN THE ROAD SUDDENLY THE CAR JUST QUIT WHILE I WAS IN MY FOURTH GEAR.  AFTER HAVING IT TOWED TO MY HOUSE AND A TECHNICIAN LOOKING AT MY SITUATION I WAS TOLD THAT IT WAS THE IGNITION SWITCH AND FROM HONDA ACURA DEALER SHIP.,ACURA,INTEGRA
10850485,Honda (American Honda Motor Co.),0,0,0,0,03/18/2016,03/18/2016,JH4DC4358SS,"STEERING,WHEELS","TODAY, FRIDAY, MARCH 18TH 2016 AT 3:40 PM I HIT A POTHOLE THAT HAD ALREADY BEEN PATCHED WHILE DRIVING THAT CAME LOOSE AND DESTROYED MY RIM OFF OF ROCKY POINT RD NW ROUGHLY 1/2 A MILE FROM CROWN HILL ELEMENTARY SCHOOL IN BREMERTON WA.",ACURA,INTEGRA
11053585,Honda (American Honda Motor Co.),1,0,3,0,04/12/2017,12/08/2017,JH4DB7651TS,"AIR BAGS,STRUCTURE",I GOT INTO A CAR ACCIDENT WHERE A CAR DROVE INTO ONCOMING TRAFFIC AND HIT THE FRONT OF MY CAR. THE AIRBAGS ON BOTH THE DRIVER'S AND PASSENGERS SEAT WERE RELEASED. THE VEHICLE WAS IN MOTION AT THE TIME OF THE ACCIDENT.,ACURA,INTEGRA
564316,Honda (American Honda Motor Co.),0,0,0,0,10/20/2001,02/06/2002,JH4KA9653TC,"SERVICE BRAKES, HYDRAULIC","CONSUMER STATED THAT AS VEHICLE STARTED HE HEARD NOISE UNDER THE HOOD, WHERE SYSTEM-SUPPLEMENTING ANTILOCK BRAKES.  THE NOISE COMES ON EVERY TIME THE CAR IS STARTED, 10 DAYS LATER ANTI LOCK BRAKE LIGHT CAME ON AND STAYED ON CONTINUOUSLY.  *YD",ACURA,RL
603027,Honda (American Honda Motor Co.),0,0,0,0,07/01/1996,04/10/1997,JH4KA9643TC,POWER TRAIN,SPEEDOMETER DEFECTIVE.,ACURA,RL
750159,Honda (American Honda Motor Co.),0,0,0,0,05/04/2001,08/09/2001,JH4KA9656TC,VISIBILITY,"FAILED LEFT FRONT, LEFT BACK, RIGHT BACK WINDOW REGULATORS WITH IN 3 MONTHS I STRONGLY BELIEVE THIS IS  A MANUFACTURING DEFECT , BUT ACURA IS NOT ADMITTING",ACURA,RL
770024,Honda (American Honda Motor Co.),0,0,0,0,11/19/2002,11/22/2002,JH4KA9650TC,VISIBILITY,WINDOW REGULATOR FAILURE 5/2000 AND 11/2002.  FEEL THIS IS MANUFACTURERS DEFECT.  DT,ACURA,RL
847247,Honda (American Honda Motor Co.),0,0,0,0,09/05/1999,09/08/1999,,ENGINE AND ENGINE COOLING,ENGINE BLEW UP AS CONSUMER WAS DRIVING  VEHICLE.  WILL SEND IN MORE INFORMATION.  *AK,ACURA,RL
847613,Honda (American Honda Motor Co.),0,0,0,0,,09/14/1999,,POWER TRAIN,"THE CONSUMER HAS A RECALL LETTER FOR THE TRANSMISSION/RANSFER CASE. UPON CONTACTING THE DREALER CONSUMER WAS TOLD THAT THERE WERE NO REPLACEMENT PARTS, AND COULD NOT BE ADVISED ON WHEN THERE WOULD BE. MFR RECALL #K68.  *AK",ACURA,RL
857448,Honda (American Honda Motor Co.),1,0,0,0,12/03/1999,02/23/2000,JH4KA9645TC,AIR BAGS,VEHICLE WAS INVOVED IN A FRONTAL COLLISION OF 40 MPH IN WHICH BOTH AIR BAGS FAILED TO DEPOY. DEALER/MANUFACTURER WERE NOT NOTIFIED AT THIS TIME.,ACURA,RL
882215,Honda (American Honda Motor Co.),0,0,0,0,,03/06/2001,,VISIBILITY,POWER WINDOWS ON FRONT DRIVER AND PASSENGER SIDES WORK ERRATICALLY.  DEALER HAS NOT BEEN CONTACTED.,ACURA,RL
10003929,Honda (American Honda Motor Co.),0,0,0,0,12/02/2002,12/16/2002,JH4KA9643TC,VISIBILITY,"NAR 1/15/2003. THE LEFT REAR AND RIGHT REAR WINDOW REGULATOR FAILED. THE CONSUMER STATED HE HAD USED THE WINDOW NO MORE THAN 60 TO 75 TIMES SINCE OWNING THE VEHICLE AND A WINDOW REGULATOR SHOULD NOT FAIL IN SUCH A SHORT PERIOD OF TIME. THE DEALER DID REPLACE THE RIGHT REAR WINDOW REGULATOR UNDER WARRANTY, WHICH HAD  SINCE EXPIRED. THE DEALER WAS NOT WILLING TO TAKE ANY RESPONSIBILITY, EVEN THOUGH THEY ADMITTED THE REGULATORS WERE PRONE TO FAILURE.  *JB",ACURA,RL
10006705,Honda (American Honda Motor Co.),0,0,0,0,02/03/2003,02/06/2003,JH4KA965XTC,"ENGINE AND ENGINE COOLING,POWER TRAIN,STRUCTURE","AFTER RECALL#99V227000 WAS PERFORMED, THE VEHICLE REMAINED EXPERIENCING TRANSMISSION PROBLEMS.  PH  THERE WAS A LOUD NOISE WHEN DRIVING, VEHICLE WOULDN'T MOVE, EXTENSION SHAFT AND SECONDARY DRIVE GEAR WAS WORN.  A TRANSMISSION WAS ADDED, AND THE BROKEN DOOR HANDLE WAS REPLACED.  SCC",ACURA,RL
10010178,Honda (American Honda Motor Co.),0,0,0,0,12/24/2002,03/09/2003,JH4KA9650TC,"SERVICE BRAKES, HYDRAULIC","WHEN I FIRST START MY CAR, I HEAR A NOISE IN THE ENGINE COMPARTMENT AT THE FIRE WALL. WHEN THE NOISE SOUNDS FOR A 20 TO 30 SECOND PERIOD, THE ABS LIGHT COMES ON AND THE ABS SYSTEMS GOES OUT. WHEN THE NOISE IS SHORT (5 SECOND BURSTS OF SOUND), THE ABS SYSTEM GOES OUT AFTER A MILE OR TWO DRIVE. DURING THE MILE OR TWO DRIVE, I HEAR THE SAME NOISE OFF AND ON UNTIL THE ABS SYSTEM EVENTUALLY GOES OUT. THIS FIRST OCCURRED ON DECEMBER 24, 2002.   *NLM",ACURA,RL
10028480,Honda (American Honda Motor Co.),0,0,0,0,06/15/2003,07/17/2003,,"SERVICE BRAKES, AIR","2 WEEKS AFTER PURCHASING THIS PREVIOUSLY-OWNED RL, I HEARD A SQUEALING NOISE THAT I THOUGHT WAS COMING FROM THE A/C AND REPORTED IT TO MY DEALER WHO COULDN'T FIND ANY PROBLEM.   THE NEXT TIME I HEARD THIS NOISE MY WINDOWS WERE DOWN AND THE NOISE WAS SO LOUD, IT ECHOED OFF SURROUNDING BUILDINGS. I HIT MY BRAKES TO PULL OVER AND INVESTIGATE AND THE NOISE STOPPED.  REPORTED TO DEALER BUT THEY COULDN'T FIND ANY PROBLEM.  THIS NOISE STILL POPS UP FROM TIME TO TIME, BUT GOES AWAY WHEN BRAKES ARE APPLIED.  NOISE IS A SQUEALING/HISSING SOUND THAT EMINATES FROM THE ABS AREA UNDER MY HOOD NEXT TO THE FIREWALL ON THE PASSENGER SIDE, ABS LIGHTS HAVEN'T ILLUMINATED DURING THE EVET AT ANY TIME, YET.*AK",ACURA,RL
10103681,Honda (American Honda Motor Co.),1,0,0,0,11/11/2004,12/13/2004,,"SERVICE BRAKES, HYDRAULIC","WHILE PULLING OUT OF A PARKING SPACE BRAKES FAILED, CAUSING  THE CONSUMER TO STRIKE A POST.  DEALER STATED THAT THIS WAS A COMMON PROBLEM WITH THE BRAKES ON THIS VEHICLE.  MANUFACTURER DID NOT AGREE.*AK",ACURA,RL
10166540,Honda (American Honda Motor Co.),0,0,0,0,05/23/2004,08/25/2006,JH4KA9649TC,VISIBILITY,"THE WINDOW REGULATORS ON MY 1996 ACURA 3.5 RL ARE BROKEN ON THE LEFT AND RIGHT REAR WINDOWS.  BEFORE THE REGULATORS BROKE, THE WINDOW WOULD COME UP SLOWLY AND STOP ALMOST TO THE TOP.  AFTER A LITTLE WHILE, I HAD TO PULL THE WINDOW UP THE REST OF THE WAY.    *JB",ACURA,RL
10190864,Honda (American Honda Motor Co.),0,0,0,0,09/24/2006,05/16/2007,,"SERVICE BRAKES, HYDRAULIC","WHEN I FIRST START  VEHICLE I HEAR A NOISE IN THE ENGINE COMPARTMENT NEAR THE FIREWALL. THE NOISE SOUNDED FOR A 20 TO 30 SECONDS, THE ABS LIGHT CAME ON AND THE ABS SYSTEMS WENT OUT. WHEN THE NOISE  WAS  SHORT  THE ABS SYSTEM  WENT OUT AFTER A MILE OR TWO DRIVE. DURING THE MILE OR TWO DRIVE. I HEARD THE SAME NOISE OFF AND ON UNTIL THE ABS SYSTEM EVENTUALLY  WENT OUT. THIS FIRST OCCURRED ON SEPTEMBER 24, 2006.  *AK",ACURA,RL
10206675,Honda (American Honda Motor Co.),0,1,0,0,10/22/2007,10/23/2007,JH4KA9645TC,ELECTRICAL SYSTEM,"TL*THE CONTACT OWNS A 1996 ACURA 3.5RL.  ON OCTOBER 22, 2007, THE CONTACT ENTERED THE VEHICLE AND SMELLED SMOKE.  SHE THEN HEARD A POPPING SOUND AND NOTICED SMOKE COMING FROM THE DASHBOARD.  THE ODOMETER AND SPEEDOMETER LIGHTS WERE NOT ILLUMINATED.  SHE WAS ABLE TO DRIVE THE VEHICLE TO A MECHANIC AND WAS INFORMED THAT THE CIRCUIT BOARD BURNED OUT AND NEEDED TO BE REPLACED.  THE PURCHASE DATE AND POWERTRAIN WERE UNKNOWN.  THE CURRENT AND FAILURE MILEAGES WERE 125,500.",ACURA,RL
10353975,Honda (American Honda Motor Co.),0,0,0,0,05/01/2005,09/06/2010,JH4KA9658TC,ELECTRICAL SYSTEM,SPEEDOMETER DEFECTIVE. *TR,ACURA,RL
10442629,Honda (American Honda Motor Co.),0,0,0,0,01/27/2011,01/06/2012,JH4KA9659TL,ENGINE AND ENGINE COOLING,"WHEN DRIVING NORMALLY, THE ENGINE WILL COMPLETELY DIE, AS IF THE IGNITION HAD BEEN TURNED OFF.  THE CODE SET INDICATES MISFIRE ON ALL CYLINDERS.  STARTS AGAIN IMMEDIATELY, BUT DOES NOT ALWAYS CONTINUE TO RUN.  THIS WILL HAPPEN NUMEROUS TIMES THEN NOT AGAIN FOR DAYS.  ELECTRICAL SYSTEM TESTS OK, FUEL PRESSURE TEST OK, TOO.  *TR",ACURA,RL
10442640,Honda (American Honda Motor Co.),0,0,0,0,01/27/2011,01/06/2012,JH4KA9659TC,ENGINE AND ENGINE COOLING,"WHEN DRIVING NORMALLY, THE ENGINE WILL COMPLETELY DIE, AS IF THE IGNITION HAD BEEN TURNED OFF.  THE COSE SET IN OBD II INDICATED MISFIRE ON ALL CYLINDERS.  IT STARTS AGAIN IMMEDIATELY, BUT DOES NOT ALWAYS CONTINUE TO RUN.  THIS WILL HAPPEN NUMEROUS TIMES PER DAY, SEVERAL DAYS IN A ROW, THEN NOT HAPPEN AGAIN FOR SEVERAL DAYS.  THE ELECTRICAL SYSTEM TESTS COMPLETELY OK.  FUEL PRESSURE TESTS ARE OK TOO.  CAR IS AT GOSS' GARAGE IN SEABROOK, MD, PHONE 301-577-9200.  *TR",ACURA,RL
10882156,Honda (American Honda Motor Co.),0,1,0,0,06/30/2016,07/01/2016,JH4KA9647TC,ELECTRICAL SYSTEM,"TL* CONTACT OWNS A 1996 ACURA RL. WHILE DRIVING 40 MPH, A STRONG BURNING ODOR WAS NOTICED COMING FROM THE FRONT OF THE VEHICLE. THE INSTRUMENT PANEL LIGHTS DIMMED. THE VEHICLE WAS TOWED TO THE CONTACT'S RESIDENCE. THE VEHICLE WAS NOT DIAGNOSED OR REPAIRED. THE MANUFACTURER WAS NOT NOTIFIED OF THE FAILURE. THE FAILURE MILEAGE WAS APPROXIMATELY 179,000.",ACURA,RL
10972087,Honda (American Honda Motor Co.),0,0,0,0,02/03/2016,04/12/2017,JH4KA9662TC,AIR BAGS,"TL* TAKATA RECALL. THE CONTACT OWNS A 1996 ACURA RL. THE CONTACT RECEIVED NOTIFICATION OF NHTSA CAMPAIGN NUMBER: 16V061000 (AIR BAGS); HOWEVER, THE PART FOR THE REPAIR WAS UNAVAILABLE. THE CONTACT STATED THAT THE MANUFACTURER EXCEEDED A REASONABLE AMOUNT OF TIME FOR THE RECALL REPAIR. THE CONTACT HAD NOT EXPERIENCED A FAILURE. THE MANUFACTURER WAS MADE AWARE OF THE ISSUE. PARTS DISTRIBUTION DISCONNECT.",ACURA,RL
11114116,Honda (American Honda Motor Co.),0,0,0,0,07/26/2018,07/27/2018,JH4KA9643TC,UNKNOWN OR OTHER,ANTI-THEFT SYSTEM ; LOCKING SYSTEM MALFUNCTIONING. FREQUENT ALARMS.,ACURA,RL
503569,Honda (American Honda Motor Co.),0,0,0,0,01/01/1996,04/19/1996,JH4UA3658TC,SEAT BELTS,SEAT BELTS IN REAR SEAT CAN'T BE USED BY AN ADULT AS THE MALE AND FEMALE ENDS ARE TOO CLOSE TOGETHER AND THEREFORE DO NOT FIT. *DSH,ACURA,SLX
510295,Honda (American Honda Motor Co.),0,0,0,0,05/01/1996,10/21/1996,JH4UA2653TC,EQUIPMENT,DEFECTIVE CD PLAYER.,ACURA,SLX
517148,Honda (American Honda Motor Co.),0,0,0,0,,05/12/1997,,SUSPENSION,VEHICLE'S SUSPENSION IS NOT VERY STABLE CREATING THE POSSIBILITY FOR ROLL OVER.,ACURA,SLX
547825,Honda (American Honda Motor Co.),0,0,1,0,11/11/1998,08/05/1999,JH4K49657VC,SUSPENSION,"POSSIBLE RECALL COMPONENT FAILURE (99V-069) CAUSING VEHICLE ROLL OVER ACCIDENT, PRIOR TO RECALL NOTICE. MJS",ACURA,SLX
725715,Honda (American Honda Motor Co.),0,0,0,0,07/20/2000,07/20/2000,JH4UA265XTC,ENGINE AND ENGINE COOLING,"THE SPECIFIC PROBLEM I AM EXPERIENCING IS A CRACK IN THE EXHAUST MANIFOLD.  IN SPEAKING WITH THE DEALERSHIP THEY CONFIRMED THAT THIS IS A COMMON PROBLEM WITH THIS PARTICULAR CAR MODEL.  THEY STATED THAT THEY HAD RECEIVED MULTIPLE VEHICLES WITH THIS PROBLEM.  THIS IS A TWO PIECE EXHAUST MANIFOLD AND IT IS MY UNDERSTANDING THAT THE SPLIT IS OCCURING ALONG THE SEAM OF THE TWO PIECES.  THEY STATED THAT THIS IS A FIRE HAZARD, YET NO RECALL HAS BEEN MADE BY THE MANUFACTURER.*AK",ACURA,SLX
