ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
489938,Blue Bird Body Company,1,0,6,0,03/20/1995,05/03/1995,1BAB1CAA8EF,"SERVICE BRAKES, HYDRAULIC","CALIPER FROZE, CAUSING LOSS OF CONTROL/ACCIDENT/INJURIES.  *SKD",BLUE BIRD,SCHOOL BUS
806929,"BMW of North America, LLC",0,0,1,0,,12/31/1996,WBAAK8401E8,"ENGINE AND ENGINE COOLING,VISIBILITY","AFTER HAVING THE RECALL REPAIR WORK DONE ON THE HEATER CORE, THERE IS  A MALFUNCTION IN THE COOLING SYSTEM, CAUSING INCREASED PRESSURE THAT RESULTED IN COOLANT LEAKING ON CONSUMER'S FEET.  RECALL#93V015000.  *AK",BMW,318
10020347,"BMW of North America, LLC",0,0,0,0,,05/22/2003,,"FUEL SYSTEM, GASOLINE",THE ENGINE IDLED HIGH.  THE DEALER STATED IT WAS DUE TO THE IDLE CONTROL VALVE WHICH NEEDED TO BE REPLACED.  *JB,BMW,318
10089328,"BMW of North America, LLC",0,0,0,0,08/19/2004,08/19/2004,WBAA740XE90,ENGINE AND ENGINE COOLING,"WHILE DRIVING, THE CONSUMER NOTICED SMOKE COMING FROM THE VENTS.  THE CONSUMER WAS ABLE TO PULL OVER AND LIFT UP THE HOOD.  THE CONSUMER NOTICED STEAM COMING FROM THE ENGINE.  THE  CONSUMER HAD THE VEHICLE TOWED TO THE DEALER FOR INSPECTION.  THE MECHANIC INFORMED THE CONSUMER THAT THE RADIATOR NEEDED REPLACEMENT.  PLEASE FILL IN ADDITIONAL INFORMATION.   *JB",BMW,318
540646,"BMW of North America, LLC",0,0,0,0,,09/07/1998,WBAAK8406E8,"SERVICE BRAKES, HYDRAULIC",WHEEL CYLINDERS FAILED.,BMW,318I
848433,"BMW of North America, LLC",0,0,0,0,09/01/1996,09/22/1999,,"POWER TRAIN,VEHICLE SPEED CONTROL","VEHICLE IS IDLING, AND WON'T MOVE. ALSO, SPEEDOMETER/ODOMETER DON'T WORK, AND  CONSUMER CAN'T DETERMINE HOW FAST THE VEHICLE IS GOING. *AK",BMW,318I
865259,"BMW of North America, LLC",0,0,0,0,07/07/2000,07/11/2000,WBAAK7400E8,ENGINE AND ENGINE COOLING,WHILE DRIVING ENGINE OVERHEATED.  ENGINE WAS STEAMING AND THE ENGINE HAD TO BE REPLACED.*AK,BMW,318I
866380,"BMW of North America, LLC",0,0,0,0,,07/31/2000,WBAAK7408E8,ENGINE AND ENGINE COOLING,"CONSUMER CONTACTED DEALER IN REFERNCE TO RECALL NUMBER 98V178000/ MANUFACTURER'S RECALL 93V015.  DEALER CORRECTED  RECALL PROBLEM. HOWEVER, DEALER NEGLECTED TO REPLACE THE RADIATOR CAP  WHICH HAS MELTED DUE TO  RADIATOR OVERHEATING.  PLEASE PROIVDE ANY FURTHER DETAILS.  *AK",BMW,318I
8021743,"BMW of North America, LLC",0,0,0,0,10/15/2001,10/28/2002,WBAAK8409E8,ENGINE AND ENGINE COOLING,"NHTSA#93-V-015-000 COOLANT TEMPERATURE RESULTING INCREASE IN SYSTEM PRESSURE. CONSUMER STATES VEHICLE OVERHEATED, ALL READY WAS CHANGE WATER PUMP, THERMOTATS. DEALER HAS BEEN NOTIFIED. PLEASE PROVIDE FURTHEWR INFORMATION.      TS",BMW,318I
508031,"BMW of North America, LLC",0,0,0,0,06/06/1996,08/29/1996,WBAAB5403E1,"STEERING,FUEL SYSTEM, GASOLINE","INTERMITTENT FAILURE OF SPEEDOMETER/ODOMETER, ALSO CRUISE CONTROL/FUEL GAUGE FAILURES.  *AK",BMW,325
533148,"BMW of North America, LLC",0,0,0,0,03/01/1998,03/21/1999,WBAAB540XE1,POWER TRAIN,SPEEDOMETER/ODOMETER MALFUNCTIONED.  *AK,BMW,325
876807,"BMW of North America, LLC",0,0,0,0,11/15/2000,12/20/2000,WVAAB6407E1,VISIBILITY,"RECALL 93V015 000/HEATER:WATER:DEFROSTER:HEATER CORE:WATER: RECEIVED A RECALL NOTICE, AND WAS UNABLE TO GET DEALER TO HONOR IT. SAM SOWPE BMW, LOUISVILLE, KY, PHONE# 502/499-5080< SEEKING HELP FROM NHTSA IN THIS MATTER.  *AK",BMW,325
487288,"BMW of North America, LLC",0,0,0,0,11/14/1988,10/23/1995,WBAEB8404E6,VEHICLE SPEED CONTROL,"IDLE VALVE FAILURE, CAUSING SUDDEN ACCELERATION. *SD",BMW,633
872777,"BMW of North America, LLC",0,0,0,0,10/01/2000,10/11/2000,,VISIBILITY,"CONSUMER WAS TRAVELING ABOUT 65MPH ON  HIGHWAY AND  COOLIANT WAS LEAKING FROM  HEATER CORE. IT HAD VAPOR CAUSING ALL  WINDOWS TO FOG UP.  HE COULDN'T SEE,  AND HAD TO PULL OVER TO THE SHOULDERS.   DEALERSHIP WAS AWARE OF THE PROBLEM.*AK",BMW,733I
8014563,"General Motors, LLC",0,0,0,0,07/14/2002,07/23/2002,,TIRES,"WHILE DRIVING AT 70MPH THE TREAD SEPARATED FROM TIRE.  *AK  THE CONSUMER STATES THAT THE TREAD SEPARATED FROM THE CASING BEING SLAPPED AROUND THE INSIDE OF THE WHEEL WELL, CAUSING ABOUT $1100.00 WORTH OF DAMAGE.  (THEN THE TIRE BLEW THE SIDEWALLS).  YOKOHAMA REFUSED TO PAY FOR DAMAGE SAYING THAT SOMETHING HIT THE SIDEWALL CAUSING IT TO BLOW OUT.  CONSUMER STATES THIS IS NOT TRUE, AND THAT ALL OF THE TIRES WERE DEFECTIVE.    *SCC",BUICK,BUICK
480595,"General Motors, LLC",0,0,0,0,01/19/1995,01/19/1995,1G4AL27EXE6,STEERING,'COLD POWER STEERING'. *DH,BUICK,CENTURY
486111,"General Motors, LLC",0,0,0,0,05/12/1995,05/14/1995,1G4AL19E8E6,ENGINE AND ENGINE COOLING,"VEHICLE STALLS, RESULTING IN LOSS OF CONTROL/NEAR ACCIDENT.*AK",BUICK,CENTURY
505413,"General Motors, LLC",0,0,0,0,06/11/1996,06/11/1996,1G4AL19E2E6,"SERVICE BRAKES, HYDRAULIC","BRAKES LOCK UP WHEN WET, CAUSING VEHICLE TO SPIN AROUND. *SD",BUICK,CENTURY
710702,"General Motors, LLC",0,0,0,0,,08/30/1999,1G4AL1936ED,ELECTRICAL SYSTEM,FUSE FOR HORN KEEP'S BLOWING OUT,BUICK,CENTURY
894535,"General Motors, LLC",0,0,0,0,08/02/2001,08/16/2001,1G4AL19EXED,"ENGINE AND ENGINE COOLING,ELECTRICAL SYSTEM,LATCHES/LOCKS/LINKAGES","VEHICLE WOULD INTERMITTENTLY STALL WHILE DRIVING.  VEHICLE BEEN INTO  DEALER SHOP ON TEN OCCASIONS, AND THEY  WERE UNABLE TO DUPLICATE THE PROBLEM. *AK  DEALER HAS REPLACED SEVERAL THINGS IN AN ATTEMPT TO CORRECT PROBLEM, CATALYTIC CONVERTER, OIL PAN GASKET, INTAKE GASKET, UPPER AND LOWER RADIATOR HOSES, MOTOR MOUNTS, TRANSMISSION MOUNTS, HEATER HOSES, WATER PUMP, AND THERMOSTAT.  MASTER CYLINDER WAS REPLACED, CONSUMER STATED VEHICLE CREEPS FORWARD WHEN STOPPING.  DOOR LOCK REPLACED.   *SLC",BUICK,CENTURY
967161,"General Motors, LLC",0,0,0,0,07/01/1990,06/19/1995,1G4AL1NE6ED,STEERING,"RACK AND PINION, STEERING CONTROL UNITS, BINDS WHEN TURNING.  TT",BUICK,CENTURY
976414,"General Motors, LLC",0,0,0,0,12/11/1995,12/11/1995,,STEERING,THE POWER STEERING UNIT IS BROKEN HAD TO REPLACE 3 TIMES.  TT,BUICK,CENTURY
8002167,"General Motors, LLC",0,0,0,0,10/01/2001,01/14/2002,1G4AL51N9KT,STRUCTURE,"ENGINE CRADDLE BOLT WAS CRACKED ON  LEFT SIDE OF  VEHICLE, CAUSING  OIL TO LEAK FROM  ENGINE.   DEALERSHIP WAS AWARE OF  PROBLEM.*AK",BUICK,CENTURY
565179,"General Motors, LLC",0,1,0,0,02/21/2002,04/16/2002,1G4AV35Y9EX,ENGINE AND ENGINE COOLING,"WHILE THE CONSUMER WAS DRIVING, THE VEHICLE CAUGHT ON FIRE IN THE ENGINE COMPARTMENT. (OHIO TRAFFIC CRASH REPORT) *YH",BUICK,ELECTRA
967330,"General Motors, LLC",0,0,0,0,06/16/1995,06/20/1995,,VEHICLE SPEED CONTROL,THE CAR ACCELERATES WITHOUT PUTTING FOOT ON THE GAS. HAS HAD THE CAR FOR THREE DAYS. PLEASE EXPLAIN.  TT,BUICK,ELECTRA
514035,"General Motors, LLC",0,0,0,0,11/30/1995,01/30/1997,1G4AP37Y9EH,ENGINE AND ENGINE COOLING,"VEHICLE STALLED, CAUSING LOSS OF STEERING AND BRAKES, RESULTING IN AN ACCIDENT.  (NEW JERSEY STATE POLICE REPORT)",BUICK,LESABRE
549326,"General Motors, LLC",0,1,0,0,09/29/1999,11/01/1999,,ENGINE AND ENGINE COOLING,ENGINE FAILURE RESULTED IN VEHICLE FIRE.  FIRE CONSUMED THE WHOLE VEHICLE (OHIO TRAFFIC CRASH REPORT).  NLM,BUICK,LESABRE
826693,"General Motors, LLC",0,1,0,0,08/05/1998,08/14/1998,,ELECTRICAL SYSTEM,"WHILE SITTING IN VEHICLE, RADIO ON, IT STARTED SMOKING, CAUGHT FIRE, ENGINE BLEW, VEHICLE TOTALLED, DEALER CANNOT DUPLICATE THE PROBLEM.   *AK",BUICK,LESABRE
959338,"General Motors, LLC",0,0,0,0,12/17/1988,01/30/1995,1G4AP37Y2EA,SEATS,PASSENGER SIDE RECLINING SEAT BROKE AND FELL BACKWARDS.  TT,BUICK,LESABRE
967436,"General Motors, LLC",0,0,0,0,07/20/1984,06/21/1995,1G4AN69X7EH,SEAT BELTS,THE REAR PASSENGER LAP SEATBELTS NEVER COME OUT AND HAVE NEVER WORKED. THE ONE IN THE MIDDLE WORKS BUT NOT THE TWO SIDES.   TT,BUICK,LESABRE
707955,"General Motors, LLC",0,0,0,0,,06/28/1999,1G4AU69Y3EH,ENGINE AND ENGINE COOLING,NO SUMMARY,BUICK,PARK AVENUE
965774,"General Motors, LLC",1,0,1,0,05/25/1994,05/24/1995,1G4AU69Y1EH,SEAT BELTS,"CONSUMER WAS IN AN ACCIDENT, THE FRONT DRIVERS SIDE SEAT BELT DIDN'T RESTRAIN THE PERSON, HIS FACE HIT THE STEERING, WHEEL CAR WAS TOTALED.  TT",BUICK,PARK AVENUE
480326,"General Motors, LLC",0,0,1,0,02/07/1995,02/07/1995,1G4AM47ABEH,SEATS,"DRIVER' SEAT BACK FAILED TO HOLD DURING ACCIDENT, FORCING DRIVER INTO STEERING WHEEL/WINDSHIELD, RESULTING IN INJURY.  *SKDD",BUICK,REGAL
488966,"General Motors, LLC",0,1,0,0,09/05/1995,10/18/1995,,ENGINE AND ENGINE COOLING,ENGINE COMPARTMENT FIRE. (OHIO STATE POLICE REPORT) *SD,BUICK,REGAL
552873,"General Motors, LLC",0,0,0,0,,09/01/2000,,ELECTRICAL SYSTEM,DELCO BATTERY IS LEAKING ACID.  NLM,BUICK,REGAL
806432,"General Motors, LLC",0,0,0,0,11/03/1996,02/11/1997,1G4AJ47AXEH,LATCHES/LOCKS/LINKAGES,"DRIVER'S SIDE DOOR WHEN CLOSED WON'T LATCH, WEIGHT OF POST IS TOO HEAVY FOR HINGE, MUST LIFT UP DOOR TO MEET LATCH TO SHUT DOOR, TOOK TO BODY SHOP TO HAVE IT FIXED.   *AK",BUICK,REGAL
861442,"General Motors, LLC",0,0,0,0,04/12/2000,05/04/2000,1G4AN4742EH,TIRES,CONSUMER  BOUGHT FOUR NEW TIRES FROM A COMPANY.  THE TWO FRONT TIRES'  TREAD WAS SPLITTING ON THE OUTSIDE OF THE TIRES.  *AK,BUICK,REGAL
8007341,"General Motors, LLC",0,0,0,0,,04/10/2002,2G4WB14W7K1,STRUCTURE,ENGINE FELL OUT WHILE TRAVELING ON  HIGHWAY.   CRADDLE BOLTS ATTACHED TO  VEHICLE WERE ROTTEN.*AK,BUICK,REGAL
483330,"General Motors, LLC",0,0,0,0,06/03/1991,08/28/1995,1G4AB69X8EW,"SERVICE BRAKES, HYDRAULIC",BRAKE BOOSTER FAILURE.  *AK,BUICK,SKYLARK
483388,"General Motors, LLC",0,0,0,0,06/27/1991,08/20/1995,1G4AB69X8EW,ENGINE AND ENGINE COOLING,HEAD GASKET FAILED.,BUICK,SKYLARK
502316,"General Motors, LLC",0,0,0,0,11/06/1995,03/06/1996,1G4AB69X6EW,"SERVICE BRAKES, HYDRAULIC",FRONT BRAKES REPLACED. *SD,BUICK,SKYLARK
520467,"General Motors, LLC",0,0,0,0,12/18/1987,07/31/1997,1G4AB69X8EW,EXTERIOR LIGHTING,BRAKE LIGHTS NOT WORKING DUE TO BROKEN SWITCH.,BUICK,SKYLARK
800836,"General Motors, LLC",0,0,0,0,11/17/1994,08/14/1996,1G4NV553RC2,"SUSPENSION,SERVICE BRAKES, HYDRAULIC","CONSTANT REPLACEMNT OF BRAKING SYSTEM DUE TO WEAR ALSO, STEERING VIBRATION AT 55MPH.*AK",BUICK,SKYLARK
805866,"General Motors, LLC",0,1,0,0,11/26/1996,12/03/1996,1G4AB37X9EW,ELECTRICAL SYSTEM,"DURING VEHICLE OPERATION SMOKE WAS NOTICED COMING FROM THE DASH AREA, WHERE THE HEATER VENTS ARE LOCATED, RESULTING IN A FIRE.  *AK",BUICK,SKYLARK
971772,"General Motors, LLC",0,0,0,0,,09/08/1995,,"FUEL SYSTEM, GASOLINE",THE FUEL PUMP BROKE SPRAY FUEL ALL ON THE FAN BELT THE WHOLE ENGINE .  TT,BUICK,SKYLARK
973359,"General Motors, LLC",0,0,0,0,,10/13/1995,1G4AB37X4EW,STEERING,STEERING WHEEL IS HARD TO TURN DURING COLD WEATHER UNTIL WARMING OF VEHICLE.  TT,BUICK,SKYLARK
752139,"General Motors, LLC",0,0,0,0,09/11/2001,09/13/2001,GEEZ9063390,TIRES,"TREAD SEPARATION WITHOUT WARNING @ 55 MPH ON 2-LANE, UNDIVIDED HIGHWAY - CAUSING DRIVER TO NEARLY (DOT NUMBER: VDHLF7U434  TIRESIZE: P235/75R15)",CADILLAC,CADILLAC
810042,"General Motors, LLC",0,1,0,0,04/03/1997,05/14/1997,1C6AG69P1EJ,"ELECTRICAL SYSTEM,STRUCTURE","WHILE DRIVING EXPERIENCED ELECTRICAL SYSTEM FRONT WIRING HARNESS FAILURE WHEN UNDERSIDE BURST INTO FLAMES, SHORT CIRCUITING POWER DOOR LOCKS,  MAKING IT IMPOSSIBLE TO OPEN DOORS FROM INSIDE, MOTORIST WAS ABLE TO OPEN DOOR FROM OUTSIDE ONLY TO GET DRIVER AND PASSENGER OUT OF VEHICLE SAFELY.  *AK",CADILLAC,CIMARRON
511900,"General Motors, LLC",0,0,0,0,10/24/1996,11/25/1996,1G6AM4787E9,ENGINE AND ENGINE COOLING,"ANTI-FREEZE FOUND IN  CRANKCASE, CAUSING COOLANT LIGHT TO COME ON.",CADILLAC,DEVILLE
544287,"General Motors, LLC",0,0,1,0,,03/11/1999,1G6AM478OE9,VEHICLE SPEED CONTROL,VEHICLE EXPERIENCED SUDDEN ACCELERATION RESULTING IN VEHICLE ACCIDENT WITH INJURIES.,CADILLAC,DEVILLE
602478,"General Motors, LLC",0,0,0,0,10/01/1996,01/23/1997,1G6AM4781E9,VEHICLE SPEED CONTROL,"SUDDEN ACCELERATION, CAUSING ACCIDENT.",CADILLAC,DEVILLE
967556,"General Motors, LLC",0,0,0,0,06/21/1995,06/22/1995,1G6AM6982E9,ELECTRICAL SYSTEM,THE ENGINE IS MAKING TERRIBLE NOISE AND WILL NOT START AND IS NOT DRIVEABLE BECAUSE OF THE NOISE. PLEASE EXPLAIN.  TT,CADILLAC,DEVILLE
974914,"General Motors, LLC",0,0,0,0,10/27/1995,11/13/1995,1G6AM6981E9,ENGINE AND ENGINE COOLING,PURCHASED VEHICLE USED WATER ON THE ENGINE NEED TO REPLACE ENGINE.  TT,CADILLAC,DEVILLE
10101854,"General Motors, LLC",0,0,0,0,11/29/2004,11/30/2004,1G6AM6982E9,"FUEL SYSTEM, GASOLINE","RECALL 93E019000 REGARDING FUEL SYSTEM OTHER PARTS: WHILE PULLING INTO A PARKING LOT VEHICLE STALLED. CONSUMER  NOTICED FUEL  WAS LEAKING ONTO THE ENGINE. A MECHANIC INFORMED THE CONSUMER THAT THIS VEHICLE WAS UNDER A RECALL.  CONSUMER CONTACTED A LOCAL CADILLAC DEALER, WHO  INFORMED THE CONSUMER THAT NOTHING WOULD BE DONE. *AK",CADILLAC,DEVILLE
478036,"General Motors, LLC",0,0,0,0,01/01/1993,12/08/1994,,STRUCTURE,"SUNVISOR DOESN'T STAY UP AGAINST ROOF/WINDSHIELD TO PROTECT DRIVER FROM SUN RAYS, SUNVISOR HANGS IN THE MIDDLE, IMPAIRING DRIVER'S VISIBILITY.  *AK",CADILLAC,ELDORADO
546849,"General Motors, LLC",0,0,0,0,,02/24/1997,,UNKNOWN OR OTHER,UNSPECIFIED.,CADILLAC,ELDORADO
547456,"General Motors, LLC",0,0,0,0,,07/21/1999,,ENGINE AND ENGINE COOLING,ENGINE FAILED. MJS,CADILLAC,ELDORADO
709040,"General Motors, LLC",0,0,0,0,,07/23/1999,,"SERVICE BRAKES, AIR","I KNOW THIS IS A USED CAR BUT,I WOULD LIKE TO GET ADDITIONAL INFO ON IT.MY SON-INLAW BOUGHT THE CAR IN 1992.HE HAD THE MOTOR WORKED ON TWICE.MY SISTER BOUGHT IT FROM HIM IN 1997,SHE HAD MOTOR WORKED ON TWICE.MY SISTER GAVE IT TO MY DAD HE JUST HAD WORK DONE ONIT AND IT'S STILL NOT RIGHT. SINCE IT WAS NOT PURCHASED FROM ORIGINAL DEALER CAN RECALLS STILL BE DONE ON THIS CAR AND HOW DO I GET IT DONE?( DOT NUMBER:   )",CADILLAC,ELDORADO
847324,"General Motors, LLC",0,0,0,0,08/07/1999,09/09/1999,,ELECTRICAL SYSTEM,"CAR WOULD NOT START.WHEN CONSUMER LIFTED THE HOOD TO FIND OUT THE CAUSE, SAW  THAT THE BATTERRY EXPLODED, AND THE BATTERY TERMINAL WAS PULLED OUT OF THE BATTERY.  *AK",CADILLAC,ELDORADO
958797,"General Motors, LLC",0,0,0,0,01/01/1995,01/18/1995,,"SERVICE BRAKES, HYDRAULIC",DRUM WORE OUT EXCESSIVELY.  TT,CADILLAC,ELDORADO
962048,"General Motors, LLC",0,0,0,0,03/12/1995,03/16/1995,,STRUCTURE,UNDERHOOD SIDE ARMS NOT STRONG ENOUGH TO HOLD UP HOOD; HOOD FALLS DOWN; COULD CAUSE INJURY.  TT,CADILLAC,ELDORADO
975958,"General Motors, LLC",0,0,0,0,11/01/1995,12/04/1995,,ENGINE AND ENGINE COOLING,"PURCHASE CAR NEW AT 28,000 MILES THE ENGINE BLEW .  TT",CADILLAC,ELDORADO
515765,"General Motors, LLC",0,0,0,0,01/02/1997,03/20/1997,1G6AW698XE9,ENGINE AND ENGINE COOLING,ENGINE PISTON FAILED.,CADILLAC,FLEETWOOD
537997,"General Motors, LLC",0,0,0,0,06/20/1998,07/20/1998,1G6AM6986E9,WHEELS,RIGHT REAR WHEEL DETACHED FROM VEHICLE AT AXLE CAUSING LOSS OF CONTROL AND COLLISION.(NEW JERSEY POLICE ACCIDENT REPORT).,CADILLAC,SEVILLE
846622,"General Motors, LLC",0,0,0,0,,09/02/1999,1GDFG15R2X1,"SERVICE BRAKES, HYDRAULIC","CONSUMER WAS DRIVING ABOUT 30MPH AND APPLIED  BRAKES TO STOP VEHICLE. HOWEVER, BRAKES WENT DOWN TO THE FLOOR.  *AK",CHEVROLET,ASTRO
846858,"General Motors, LLC",0,0,0,0,07/07/1999,09/03/1999,,"SERVICE BRAKES, HYDRAULIC","CONSUMER WAS DRIVING DOWN THE HIGHWAY,  CAME TO STOP AND BRAKES MADE A HORRIBLE  NOISE.  *AK",CHEVROLET,BERETTA
719279,"General Motors, LLC",1,0,4,1,,02/25/2000,,CHILD SEAT,"MY FIVE WEEK OLD SON (NOW 9 MOS) WAS THROWN FROM HIS CENTURY SMARTFIT CLASSIC CARSEAT ON JUNE 15, 1999 DURING AN AUTOMOBILE ACCIDENT.  THE WITNESS THAT REMOVED THE SEAT FROM OUR VEHICLE SAID THAT THE BUCKLE WAS STILL LATCHED, YET MY SON MANAGED TO BE THROWN INTO THE BACK OF OUR CHEVY BLAZER.  AN INVESTIGATOR WAS SENT IN JULY 1999, BUT HAS NOT CONTACTED US SINCE THEN. *AK",CHEVROLET,BLAZER
728640,"General Motors, LLC",1,0,0,0,08/10/2000,08/22/2000,1G8ED18J8EF,TIRES,"THE VEHICLE ACTUALLY BELONGS TO THE U.S. NAVY. I USED MY NAME ONLY AS A POINT OF CONTACT.  I AM THE TRANSPORTATION SUPERVISOR FOR THE NAVAL NEDICAL RESEARCH UNIT THREE IN CAIRO EGYPT.  I HAVE SEEN AND READ THE REPORTS ON THE FIRESTONE RECALL, AND I AM EXPERIENCING THE SAME PROBLEMS WITH THESE TIRES.  TO DATE WE HAVE HAD 10 TIRES THAT THE TREAD HAS PEALED OFF THE TIRE.  THE LASTEST CAUSED A SEVERE ACCIDENT. I CAN SUPPLY PICTURES OF TWO OF THE TIRES IN QUESTION AND OF THE BLAZER THAT WAS IN THE ACCIDENT. MY MAILING ADDRESS IS BONNEL RAY, NAMRU3, PSC452 BOX 115, FPO AE, 09835-0007.  THE TELEPHONE NUMBER IS 011-202-284 1375 EXT 427.  ANY INFORMATION THAT YOU CAN SEND ON THE THESE TIRES WOULD BE GREATLY APPRECIATED.  THANK YOU, BONNEL V. RAY( DOT NUMBER: BFANYL1523 TIRE SIZE: 10 R 15LT )",CHEVROLET,BLAZER
