ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
10038164,Honda (American Honda Motor Co.),0,0,0,0,,09/04/2003,JH4DA9356MS,"POWER TRAIN,ELECTRICAL SYSTEM,VISIBILITY,STRUCTURE,EQUIPMENT","PROBLEMS WITH INTERIOR LIGHTS, CASSETTE PLAYER AND DOOR LOCKS.*MR    THERE WERE LEAKS FROM ONE OF THE WINDOWS, THERE WAS RUST ON THE OUTSIDE DOOR (BY THE KEY HOLE) AND ON THE BOTTOM OF THE DOOR. OCCASIONALLY WHEN THE VEHICLE WAS PUT INTO REVERSE, IT MADE A HARSH NOISE.    *PH   *JB",ACURA,INTEGRA
10157942,Honda (American Honda Motor Co.),0,0,0,0,05/22/2004,05/21/2006,,"SUSPENSION,TIRES","BOUGHT DOUGLAS TIRES AT WALMART, 195/60/14.  TIRES WOBBLED FROM TIME I BOUGHT THEM AND WORE OUT FAST. 2 TIRES WERE BOUGHT ON FRONT OF CAR.  WALMART DOUBLE WEIGHT BALANCE BUT TIRES STILL BAD.  *NM",ACURA,INTEGRA
10321969,Honda (American Honda Motor Co.),1,0,1,0,07/21/2008,03/22/2010,,TIRES,"1991 ACURA INTEGRA, RIGHT SIDE TIRE BLEWOUT.   * BF  THE CONSUMER LOST CONTROL OF THE VEHICLE AFTER THE TIRE BLEW OUT AND SLID OFF THE RIGHT SIDE OF THE ROAD AND LANDED ON ITS RIGHT SIDE IN A DITCH. OHIO TRAFFIC REPORT # 10-0309-89  UPDATED 05/03/10 *BF",ACURA,INTEGRA
10393448,Honda (American Honda Motor Co.),0,0,0,0,03/22/2011,03/28/2011,JH4DA9399MS,SEAT BELTS,"THE DRIVER'S SIDE SEAT BELT RETRACTOR FAILED TO OPERATE BEGINNING AT 6:30 AM TUESDAY, 3/22/2011, AFTER PUTTING MY CAR KEY INTO THE IGNITION AND TURNING THE CAR ON (MILEAGE = 239,146) TO GO TO WORK.  THE RETRACTOR DID NOT MOVE AT ALL AND NO SOUND WAS EVER MADE INDICATING FAILURE OR TROUBLE.  THIS SEAT BELT RETRACTOR HAS ALWAYS WORKED DURING THE ENTIRE TIME THAT I HAVE OWNED THE VEHICLE (NOTE: I AM NOT THE ORIGINAL OWNER).  THE RETRACTOR SIMPLY FAILED IN THE UNRESTRAINED POSITION (AKA FORWARD POSITION) AND HAS NOT MOVED SINCE THEN.  THE RED SEAT BELT LIGHT IS ALWAYS ON NOW, AND IF I HAPPEN TO START THE CAR WITH THE DRIVER'S SIDE DOOR OPEN (WHETHER THE SEAT BELT IS CONNECTED TO THE RETRACTOR OR NOT), A BEEPING SOUND CAN BE HEARD DURING THE ENTIRE TIME THAT I AM OPERATING THE VEHICLE.  OTHERWISE, THERE IS NO BEEPING.  (IN THE MONTHS LEADING UP TO THE FAILURE OF THE RETRACTOR, I NOTICED THAT WHEN I WOULD GET INTO THE DRIVER'S SEAT AND CLOSE THE DRIVER SIDE DOOR AND TURN THE CAR ON, THE RETRACTOR WORKED JUST FINE BUT THE RED SEAT BELT LIGHT WOULD NOT TURN OFF.  I WOULD THEN HAVE TO OPEN MY DOOR AND CLOSE IT AGAIN AND THE LIGHT WOULD ALWAYS GO AWAY AFTER THAT - STRANGE ISN'T IT?).  ON FRIDAY, 3/25/2011, I TOOK THIS VEHICLE TO SIERRA ACURA, A DEALERSHIP LOCATED AT 1700 W. MAIN ST., ALHAMBRA, CA 91801, (MILEAGE = 239,201) TO DETERMINE WHY IT FAILED, AND TO SEE IF THERE WERE ANY WARRANTIES, RECALLS, ETC.  THE SIERRA ACURA TECHNICIAN DETERMINED THAT THE RETRACTOR'S MOTOR EXPERIENCED AN INTERNAL FAILURE (NOT A MECHANICAL FAILURE) AND RECOMMENDED REPLACEMENT OF THE SEAT BELT MOTOR ASSEMBLY ($446) AND THE SEAT BELT RAIL ($391).  THE DEALERSHIP CHARGED ME $92.00 FOR THIS INSPECTION SERVICE.  ACCORDING TO A SERVICE ADVISOR AND SERVICE MANAGER, THE MOTOR ASSEMBLY AND RAIL WERE NOT COVERED UNDER ANY WARRANTY, RECALL, ETC.  ONLY THE BELT ITSELF AND THE RED CLIPS WERE COVERED.",ACURA,INTEGRA
10559740,Honda (American Honda Motor Co.),0,0,0,0,10/17/2013,01/13/2014,,SEAT BELTS,"THE ELECTRIC SEATBELT ON THE DRIVERS SIDE NO LONGER RETRACTS. ITS STUCK IN THE DOWNWARD POSITION. TOOK IT TO THE ACURA DEALERSHIP IN PEORIA, AZ AND I WAS TOLD ITS NOT THEIR PROBLEM TO FIX.. YET I HAVE READ ALL OVER THE INTERNET THAT ACURA WILL FIX FOR THE LIFE OF THE CAR. THIS IS A MAJOR ISSUE! IF I GET SERIOUSLY INJURED OR DIE IS ACURA GOING TO PAY FOR MY MEDICAL BILLS OR MY FUNERAL SINCE THEY WERE NEGLIGENT IN MAKING SURE SOMETHING AS A SAFETY ISSUE REALLY WORKS!!!! THE SEATBELT THEY MADE ELECTRIC SHOULD BE COVERED UNDER FULL WARRANTY SINCE THEY MADE UNSAFE SEATBELTS THAT SAVE LIVES!!!!!!! I BELIEVE THIS NEEDS TO BE FIXED ASAP. ACCORDING TO THIS SITE AND GOOGLE THIS IS A MAJOR ISSUE ACURA IS IGNORING SINCE THEY CREATED THE SEATBELT YET DON'T WANT TO FIX IT! HOW IS IT THE OWNER OF THE CARS RESPONSIBILITY IF THEY MAKE A SAFETY FEATURE THAT DOESN'T EVEN LAST THE LENGTH OF THE VEHICLE! I WILL NEVER BUY ACURA OR ENCOURAGE ANYONE TO BUY FROM A MAKER WHO DOESN'T CARE ABOUT HUMAN SAFETY!!!! DISGUSTING!!!  *TR",ACURA,INTEGRA
10969446,Honda (American Honda Motor Co.),0,0,0,0,01/03/2017,03/30/2017,JH4DA935XMS,SEAT BELTS,"WHEN I OPEN THE DRIVER'S SIDE DOOR, THE DRIVER'S SEAT BELT RETRACTS FORWARD WHICH IS CORRECT.  BUT WHEN I CLOSE THE DOOR, THE DRIVER'S SEAT BELT SHOULD RETRACT BACK TO ME BUT IT DOESN'T.  THE SEAT BELT IS STUCK IN THE FORWARD POSITION, THE RED SEAT BELT LIGHT IS ON AND THERE IS A CONSTANT BEEPING SOUNDING.",ACURA,INTEGRA
488266,Honda (American Honda Motor Co.),1,0,1,0,08/08/1995,09/22/1995,JH4KA7650MC,AIR BAGS,"NO DEPLOYMENT OF DRIVER'S AIR BAG IN ACCIDENT, RESULTING IN AN INJURY. *AK",ACURA,LEGEND
490761,Honda (American Honda Motor Co.),0,0,0,0,09/25/1995,12/23/1995,JH4KA8173MC,SEAT BELTS,SEAT BELT WOULD NOT RETRACT DUE TO ACCUMULATION OF DIRT AROUND THE DEVICE. *SD,ACURA,LEGEND
516080,Honda (American Honda Motor Co.),0,0,0,0,08/03/1996,04/01/1997,,STEERING,ALARM INOPERATIVE.,ACURA,LEGEND
518813,Honda (American Honda Motor Co.),0,0,0,0,,08/06/1997,JH4KA8268MC,ENGINE AND ENGINE COOLING,RADIATOR LEAKING FROM THE TOP/BOTTOM TANK.  *AK,ACURA,LEGEND
519083,Honda (American Honda Motor Co.),0,0,0,0,,06/19/1997,,VEHICLE SPEED CONTROL,SUDDEN ACCELERATION WHEN SHIFTING FROM REVERSE TO DRIVE CAUSING ACCIDENT.,ACURA,LEGEND
523928,Honda (American Honda Motor Co.),0,0,0,0,07/31/1997,10/03/1997,JH4KA7638MC,"SERVICE BRAKES, HYDRAULIC",ABS BRAKE FAILURE. ALSO MASTER CYLINDER FAILED/REPLACED.  *AK,ACURA,LEGEND
526605,Honda (American Honda Motor Co.),0,1,0,0,09/19/1997,10/13/1997,JH4KA7675MC,EQUIPMENT,REAR SPEAKER AMPLIFIER WIRING CAUGHT FIRE.,ACURA,LEGEND
526646,Honda (American Honda Motor Co.),0,0,0,0,,10/29/1997,JH4KA766MCO,POWER TRAIN,TRANSMISSION RECYCLING AT LOW SPEEDS AND GIVES VARIOUS SPEEDOMETER READINGS.,ACURA,LEGEND
533893,Honda (American Honda Motor Co.),0,0,0,0,04/03/1998,04/06/1998,JH4KA8269MC,STRUCTURE,"DRIVER'S SIDE DOOR HANDLE WILL NOT OPEN DOOR. REMAINS LOCKE DIN CAR. MUST ROLL DOWN WINDOW TO OPEN DOOR. COULD BE TRAPPED INSIDE VEHICLE IF IN AN ACCIDENT/FIRE, OR IN WATER. *AK",ACURA,LEGEND
533929,Honda (American Honda Motor Co.),0,0,0,0,03/27/1997,07/01/1997,JH4KA8257MC,VEHICLE SPEED CONTROL,VEHICLE ACCIDENT DUE TO SUDDEN ACCELERATION ON TWO SEPARATE OCCASIONS.,ACURA,LEGEND
548306,Honda (American Honda Motor Co.),0,0,0,0,,09/02/1999,JH4KA7671MC,STEERING,WHEN KEY IS INSERTED AND TURNED IN PASSENGER SIDE DOOR TO UNLOCK IT THE ALARM GOES OFF. NLM,ACURA,LEGEND
549073,Honda (American Honda Motor Co.),0,0,0,0,09/07/1999,10/15/1999,,"AIR BAGS,VEHICLE SPEED CONTROL","VEHICLE EXPERIENCED SUDDEN ACCELERATION RESULTING IN COLLISION WITH SIDE OF GARAGE, NO DEPLOYMENT OF AIR BAG DURING COLLISION.  YH",ACURA,LEGEND
560710,Honda (American Honda Motor Co.),0,0,0,0,,04/01/2001,,STRUCTURE,"THE POWER DOOR LOCK OPERATES ERRATICALLY, THEY LOCK AND UNLOCKED BY THEMSELVES.  NLM",ACURA,LEGEND
561040,Honda (American Honda Motor Co.),0,0,0,0,01/01/2000,05/03/2001,JH4KA7674MC,EQUIPMENT,"PRIOR TO RECALL NOTIFICATION (01-015) CONSUMER REPLACED ENTIRE AMPLIFIER, BECAUSE AS HE WAS DRIVING THE RADIO BEGAN TO MAKE HEAR PIERCING NOISE INCLUDING LOUD POPPING AND CLICKING THROUGH THE SPEAKERS, CONSUMER ALSO NOTICED SMOKE IN THE CABIN OF THE CAR WHICH SMELLED LIKE ELECTRICAL SMOKE THE SMOKE AND THE SMELL WERE MORE NOTICEABLE IN THE TRUNK OF THE CAR, SUBSEQUENT TO THIS THE RADIO WOULD NOT WORK WITHOUT THE NOISE, CONSUMER IS NOW REQUESTING REIMBURSEMNT FOR RECALL AMPLIFIER.        *JB",ACURA,LEGEND
561059,Honda (American Honda Motor Co.),0,0,0,0,11/01/1997,05/03/2001,JHAKA7675WC,EQUIPMENT,"THE VEHICLES SPEAKER AMPLIFIER WAS DEFECTIVE AND REPALCED PRIOR TO RECALL NOTICE, THE CONSUMER REQUEST REIMBURSEMENT.  NLM",ACURA,LEGEND
561261,Honda (American Honda Motor Co.),0,0,0,0,12/01/2000,05/18/2001,JH4KA8276MC,EQUIPMENT,"PRIOR TO RECALL NOTIFICATION (01V053000) CONSUMER EXPERIENCED INTERMITTENT CRACKING AND POPPING NOISE, CONSUMER TOOK VEHICLE INTO REPAIR SHOP AND HAD THE NECESSARY REPAIRS PERFORMED AND IS NOW REQUESTING REIMBURSEMENT FOR THE REPAIRS. *JB",ACURA,LEGEND
561424,Honda (American Honda Motor Co.),0,0,0,0,09/17/2000,06/01/2001,JH4KA767XMC,EQUIPMENT,CONSUMER IS REQUESTING REIMBURSEMENT FOR THE AUDIO SYSTEM THAT HE HAD TO REPLACE REGARDING RECALL 01V053.*JB,ACURA,LEGEND
561644,Honda (American Honda Motor Co.),0,0,0,0,03/25/2001,06/15/2001,JH4KA7673MC,EQUIPMENT,"THE MANUFACTURER HAD ISSUED SAFETY RECALL 01V-053, BUT THE DEALER COULD NOT REPLACE THE DEFECTIVE PART ON TIME. *YH",ACURA,LEGEND
561653,Honda (American Honda Motor Co.),0,0,0,0,,06/15/2001,JH4KA767XMC,EQUIPMENT,"CONSUMER RECEIVED RECALL 01V053, HOWEVER STATES THERE ARE MORE PROBLEMS WITH THE BOSE AUDIO SYSTEM THAN JUST THE AMPLIFIER, CONSUMER STATES THERE IS A HIGH PITCHED NOISE, LOUD POPPING, AND CRACKING IN THE REAR SPEAKER AND IN THE FRONT DRIVERS SIDE, THE TAPE IN THE TAPE DECK GETS SO HOT THAT SHE NO LONGER USES THE RADIO OR TAPE DECK AT ALL, CONSUMER WAS TOLD THE VEHICLE HAD TO BE TAKEN TO CHICAGO FOR REPIARS.   *SLC",ACURA,LEGEND
562072,Honda (American Honda Motor Co.),0,0,0,0,,07/16/2001,JH4KA7671MC,EQUIPMENT,"THE CONSUMER RECEIVED A RECALL (01V-053) ON AUDIO SYSTEM,BUT THE DEALER HAD NO PARTS FOR OVER THREE MONTHS. *YH",ACURA,LEGEND
562161,Honda (American Honda Motor Co.),0,0,0,0,,07/20/2001,JH4KA7579MC,EQUIPMENT,"THE CONSUMER PAID FOR REPLACING THE BOSE AUDIO AMPLIFIER THAT FAILED, DUE TO THE AMPLIFIER MAKING LOUD CRACKING SOUNDS AND CAUSING A BURNING SMELL AND SMOKE IN THE AUTOMOBILE, HOWEVER CONSUMER RECEIVED SAFETY RECALL 01V-053 FROM THE MANUFACTURER LATER ON. CONSUMER IS REQUESTING REIMBURSMENT, BUT THE MANUFACTURER DECLINED REIMBURSEMENT BASED ON INSUFFICIENT DETAIL TO DETERMINE THAT REPAIRS WERE RELATED TO THE ACTUAL SAFETY RECALL.*YH",ACURA,LEGEND
563000,Honda (American Honda Motor Co.),0,0,0,0,,09/05/2001,JH4KA7675MC,EQUIPMENT,"THE CONSUMER HAS WAITED 6 MONTHS FOR RECALL PARTS TO ARRIVE, THE CONSUMER FEELS THIS IS SUFFICIENT TIME TO HAVE RECALL 01V-053 PROPERLY HANDLED.  NLM",ACURA,LEGEND
563011,Honda (American Honda Motor Co.),0,0,0,0,06/23/2000,08/22/2001,JH4KA7670MC,EQUIPMENT,"PRIOR TO RECALL NOTIFICATION, CONSUMER REPLACED THE BOSE AMPLIFIER AND REQUESTED REIMBURSEMENT, HOWEVER HE WAS DENIED BY MANUFACTURER STATING THAT THE DOCUMENTATION THAT WAS PROVIDED WAS INSUFFUCIENT DETAILS TO DETERMINE THAT THE REPAIRS WERE RELATED TO THE ACTUAL SAFETY RECALL.*JB",ACURA,LEGEND
563015,Honda (American Honda Motor Co.),0,0,0,0,08/24/2000,09/10/2001,JH4KA7675MC,EQUIPMENT,"THE CONSUMERS VEHICLE HAD AN UNUSUAL NOISE SUCH AS POPPING AND CLINKING FROM THE SPEAKERS AND WAS FIXED PRIOR TO RECALL. HOWEVER, THE MANUFACTURER DENIED THE REIMBURSMENT REQUEST. *YH",ACURA,LEGEND
563484,Honda (American Honda Motor Co.),0,0,0,0,03/30/2001,09/28/2001,JH4KA7673MC,EQUIPMENT,"CONSUMER RECEIVED RECALL 01V053 AND COMPLETED THE REQUEST FOR REIMBURSEMENT FORM ALONG WITH ALL OTHER REQUESTED MATERIALS DUE TO HAVING THE COMPONENT PREVIOUSLY REPLACED, CONSUMERS CLAIM WAS DENIED AND HE RECEIVED A LETTER STATING THAT THE DOCUMENTATION PROVIDED INSUFFICIENT DETAIL TO DERTERMINE THAT REPAIRS TO THE BOSE SYSTEM WERE RELATED TO THE ACTUAL SAFETY RECALL.   *SLC",ACURA,LEGEND
563803,Honda (American Honda Motor Co.),0,0,0,0,,10/04/2001,JH4KA7670MC,EQUIPMENT,"PRIOR TO RECALL NOTIFICATION, CONSUMER REPLACED THE BOSE AUDIO SYSTEM, CONSUMER THEN SENT IN THE NECESSARY PAPERWORK, HOWEVER HE WAS DENIED BY MANUFACTURER STATING THAT INFORMATION THAT WAS PROVIDED WAS INSUFFICIENT DETAIL TO DETERMINE THAT REPAIRS TO THE BOSE SYSTEM WERE RELATED TO THE RECALL.*JB",ACURA,LEGEND
564357,Honda (American Honda Motor Co.),0,0,0,0,,02/19/2002,JH4KA827XMC,EQUIPMENT,"CONSUMER STATED HE RECEIVED THE RECALL NOTIFICATION REGARDING THE BOSE AMPLIFIER, HOWEVER PRIOR TO RECEIVING RECALL NOTICE, CONSUMER HAD TO REPLACED 2 REAR SPEAKERS WHEN THE AMPLIFIER SHORTED OUT, BLEW THE REAR SPEAKERS AND STARTED SMOKING BLACK ACRID SMELLING SMOKE, CONSUMER FILLED OUT THE NECESSARY PAPERWORK, AND EVENTUALLY WAS DENIED STATING THAT THE DOCUMENTATION THAT WAS PROVIDED WAS INSUFFICIENT TO DETERMINE THAT THE REPAIRS TO THE BOSE SYSTEM WERE RELATED TO THE ACTUAL SAFETY RECALL.*JB",ACURA,LEGEND
