ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
712409,Honda (American Honda Motor Co.),0,0,0,0,09/01/1999,09/28/1999,JH4DA9356LS,TIRES,"I PURCHASED FOUR NEW TOYO TIRES APP. ONE YEAR AGO. THIS SEPT. MY MECHANIC INFORMED ME THAT 3 OF THE 4 TIRES HAD SERIOUS SIDEWALL DEFECTS CAUSING ""BUBBLES"" AND THE DANGER OF SUDDEN DEFLATION AND LOSS OF CONTROL OF THE VEHICLE.TOYO TIRES HAS NOT SEEMED PART( DOT NUMBER: CXDF22M047 TIRE SIZE: P195/60R14 )",ACURA,INTEGRA
714029,Honda (American Honda Motor Co.),0,0,0,0,07/15/1999,10/28/1999,JH4DB1650LS,POWER TRAIN,TRANSMISSION WILL NOT SHIFT WHEN COLD.  STAYS IN LOW GEAR.,ACURA,INTEGRA
725748,Honda (American Honda Motor Co.),0,0,0,0,01/01/2000,07/20/2000,JH4DB1559LS,SEAT BELTS,"AUTOMATIC SEAT BELT SUDDENLY RELEASES IN MULTIPLE SITUATIONS:  UPON SUDDEN STOPS, WHILE DRIVING AT VERIOUS SPEEDS, GOING OVER ""SMALL"" BUMPS IN ROAD. SOMEIMES AUTOMATIC SEATBELT WON'T ENGAGE UPON SHUTTING DOOR. PRIOR TO THIS THE SEAT BELT HAD THE OPPOSITE PROBLEM...SINCE 1991 SEATBELT OCCASIONALLY TIGHTENED AND PINNED DRIVER TO THE SEAT NEEDING TO BE RELEASED BY THE EMERGENCY RELEASE BUTTON..",ACURA,INTEGRA
750103,Honda (American Honda Motor Co.),0,0,0,0,04/10/2001,08/08/2001,JH4DB1548LS,STEERING,BOLT HOLDING A/C BELT TENSION PULLY SHEARED OFF CAUSING ENTIRE ASSEMBLY TO FALL OFF CAR AND GO BOUNCING ACROSS INTERSTATE.  DISLODGED P/S BELT CAUSING FAILURE OF POWER STEERING.  THIS IS THE SECOND FAILURE OF THIS COMPONENT SINCE 1996.,ACURA,INTEGRA
802490,Honda (American Honda Motor Co.),0,0,0,0,09/11/1996,11/20/1996,JH4DA9467LS,STEERING,VEHICLE STEERING COLUMN SHAFT COLLASPED WHILE DRIVING 60MPH DUE TO MISSING BOLTS AND SCREWS THAT MFR PLANT DID NOT INSTALL DURING ASSEMBLY.*AK,ACURA,INTEGRA
808904,Honda (American Honda Motor Co.),1,0,1,0,05/25/1995,02/13/1997,JH4DB1660LS,STRUCTURE,VEHICLE WAS BROADSIDE BY DRUNK DRIVER; VEHICLE HIT CURB & UTILITY POLE; POLE ENDED IN DRIVER'S SEAT; FLOOR OF VEHICLE CAVE UPWARDS; DRIVER'S FEET/LEGS TRAPPED BETWEEN FLOOR & PEDALS; ANKLE WAS BROKEN,ACURA,INTEGRA
822324,Honda (American Honda Motor Co.),1,0,0,1,12/27/1996,04/08/1998,JH4D81645L5,SEAT BELTS,"VEHICLE SKIDDED ON AN ICE PATCH,  CAUSING A COLLISION. UPON IMPACT, THE DRIVER  WAS KILLED BECAUSE THE AUTOMATIC  SEAT BELT RETRACTED WHEN THE DOOR BECAME SLIGHTLY AJAR.  DEALER HAS NOT BEEN NOTIFIED.   *AK",ACURA,INTEGRA
825504,Honda (American Honda Motor Co.),0,0,0,0,07/01/1998,07/16/1998,JH4DB1653LS,"SERVICE BRAKES, HYDRAULIC","CONSUMER HAVE BEEN EXPERIENCING FADING FRONT  BRAKE AFFECTIVENESS ONLY IN HOT WEATHER CONDITION. DEALER WAS NOT NOTIFIED, BUT REPAIR SHOP INSPECTED THE BRAKE SYSTEM AND COULD NOT FIND ANYTHING  WRONG.  *AK",ACURA,INTEGRA
839505,Honda (American Honda Motor Co.),0,0,0,0,,06/11/1999,,ENGINE AND ENGINE COOLING,"OIL PAN  BROKE, CAUSING A LOSS OF ALL  OIL. DEALER HAS NOT BEEN CONTACTED",ACURA,INTEGRA
882106,Honda (American Honda Motor Co.),0,0,0,0,01/05/2001,03/05/2001,JH4DA9455LS,VISIBILITY,"WHILE DRIVING ABOUT 65 MPH  TRIED TO OPEN  SUNROOF, AND IT ALMOST FLEW OUT OF VEHICLE WITHOUT  PRIOR WARNING. HAD TO BE REPLACED.*AK   *SLC",ACURA,INTEGRA
893019,Honda (American Honda Motor Co.),0,0,0,0,02/01/2001,07/17/2001,JH4DA9347LS,SEAT BELTS,DRIVER'S SIDE LAP BELT BUCKLE ASSEMBLY  FAILS TO STAY LOCKED.  RECALL 95V103001 REPAIRS WERE PERFORMED  IN 1996.   DEALERSHIP HAS NOT EXAMINED VEHICLE FOR  CURRENT PROBLEM.  *AK  CONSUMER STATES SHOULDER BELT ON DRIVERS SIDE IS DEFECTIVE AND LOOSE.   *SLC,ACURA,INTEGRA
961337,Honda (American Honda Motor Co.),0,0,0,0,01/07/1995,03/07/1995,JH4DA9364LS,SEAT BELTS,DRIVER SIDE LAP BUCKLE WHEN ENGAGED JAMS WHEN PRESSING THE RELEASE MECHANISM. INTERMITTENT.  TT,ACURA,INTEGRA
966387,Honda (American Honda Motor Co.),0,0,0,0,01/01/1995,06/06/1995,JH4DA9368LS,SUSPENSION,RADIUS CONTROL ARM BROKE (PLEASE EXPLAIN IN MORE DETAIL).  TT,ACURA,INTEGRA
966390,Honda (American Honda Motor Co.),0,0,0,0,03/10/1994,06/06/1995,JH4DA9345LS,SEAT BELTS,"THE PASSENGER AUTOMATED SEAT BELT, AFTER POSITIONING ITSELFACROSS OCCUPANT'S CHEST SHOULDER, IS NOT TIGHT/BUT HAS SLACK.  *AK",ACURA,INTEGRA
966422,Honda (American Honda Motor Co.),0,0,0,0,06/07/1995,06/07/1995,,POWER TRAIN,AUTO-TRANSMISSION FAILED DUE TO A HOLE PUT THROUGH SHAFT OF TRANSMISSION WHILE DRIVING HIGHWAY SPEED. PLEASE DESCRIBE DETAILS.  TT,ACURA,INTEGRA
967443,Honda (American Honda Motor Co.),0,0,0,0,09/29/1994,06/21/1995,JH4DB1561LS,"SERVICE BRAKES, HYDRAULIC",DEFECTIVE ANTI-LOCK BRAKE MODULATOR.   *AK,ACURA,INTEGRA
970922,Honda (American Honda Motor Co.),0,0,0,0,,08/23/1995,JH4KA4669LC,"SERVICE BRAKES, HYDRAULIC",IN JUNE THERE WAS A GRINDING NOISE TOOK TO DEALER THE ROTOR AND CALIPER NEED TO BE REPLACED AND REAR THERE IS GRINDING NOISE IN CAR AGAIN TOOK TO DEALER .,ACURA,INTEGRA
971983,Honda (American Honda Motor Co.),0,0,0,0,09/07/1995,09/12/1995,,"SERVICE BRAKES, HYDRAULIC",ABS BRAKES; BRAKES FAIL TO FUNCTION AT APPROPRIATE TIME RESULTING IN CLOSE REAR ENDING. SYSTEM FAILS TO WARN DRIVER SOMETHING WAS WRONG. PLEASE DESCRIBE DETAILS,ACURA,INTEGRA
984722,Honda (American Honda Motor Co.),0,0,0,0,05/08/1996,05/21/1996,JH4DB1654LS,SUSPENSION,"PASSENGER SIDE FRONT WHEEL TURNNING ARM DETACHED FROM THE VEHICLE, CAUSING THE WHEELS TO COME OFF THE VEHICLE. *AK   *SLC",ACURA,INTEGRA
986339,Honda (American Honda Motor Co.),0,0,0,0,02/20/1996,07/01/1996,JH4DB1665LS,SEAT BELTS,LEFT SIDE REAR SEAT BUCKLE COMES UNLATCHED WHEN USED WITH A BOOSTER SEAT. PLEASE DESCRIBE DETAILS.   *AK,ACURA,INTEGRA
10158333,Honda (American Honda Motor Co.),0,0,0,0,02/01/2006,05/26/2006,JH4DB1551LS,"SEAT BELTS,EQUIPMENT","THE SEAT-BELT BUTTON ON MY 1990 ACURA INTEGRA IS BROKEN. IT FITS THE EXACT DESCRIPTION OF SOMETHING THAT HAS BEEN RECALLED IN THE PAST, BUT SINCE MY CAR HAS ALREADY BEEN RECALLED IN THE PAST, ACURA/HONDA DOES NOT CARE THAT IT IS THE EXACT SAME PROBLEM.  *JB",ACURA,INTEGRA
10263213,Honda (American Honda Motor Co.),0,1,0,0,03/26/2009,03/27/2009,JH4DA9353LS,"SUSPENSION,TIRES,WHEELS","AT 8:15PM THURSDAY, MARCH 26, 2009 I WAS TRAVELING SOUTH BOUND ON ROUTE 124 ALSO KNOWN AS WOODFIELD RD. WHEN I HIT A HOLE IN THE GROUND THAT WAS AT LEAST A FOOT DEEP.  IT HAS BENT MY WHEEL, DAMAGED MY TIRE, AND BROKEN MY TIE ROD.  I WOULD LIKE TO KNOW WHO WILL BE PAYING FOR THIS. *TR",ACURA,INTEGRA
10267772,Honda (American Honda Motor Co.),0,0,0,0,05/01/2007,05/05/2009,JH4DA9353LS,SEAT BELTS,1991 ACURA......AUTOMATIC SEATBELT DOES NOT WORK.   CONSUMER TOOK VEHICLE TO A MECHANIC AND THE EMPLOYEE SAID THAT THE SEATBELT SHOULD BE REPLACED FOR FREE.  *TR,ACURA,INTEGRA
481587,Honda (American Honda Motor Co.),0,0,0,0,03/01/1995,03/01/1995,JH4KA4664LC,SUSPENSION,"FRONT END MISALIGNED, ALSO CUPPED TIRES.",ACURA,LEGEND
500649,Honda (American Honda Motor Co.),1,0,0,0,10/25/1995,12/24/1995,JH4KA466XLC,VEHICLE SPEED CONTROL,"SUDDEN ACCELERATION, CAUSING ACCIDENTS. *DSH",ACURA,LEGEND
503055,Honda (American Honda Motor Co.),0,0,0,0,03/04/1996,04/02/1996,JH4KA4669LC,"SERVICE BRAKES, HYDRAULIC","BRAKES FAILED TWICE, BOTH TIMES BRAKES RETURNED AFTER PUMPING. *DSH",ACURA,LEGEND
509172,Honda (American Honda Motor Co.),0,0,0,0,03/22/1990,09/26/1996,JH4KA4660LC,STRUCTURE,TRUNK SPRINGS NOT STRONG ENOUGH TO HOLD TRUNK LID OPEN WHEN PARKED ON SLIGHT GRADE.,ACURA,LEGEND
517800,Honda (American Honda Motor Co.),0,0,0,0,,09/24/1997,JH4KA4665LC,ELECTRICAL SYSTEM,STARTER FAILURE.,ACURA,LEGEND
541455,Honda (American Honda Motor Co.),0,0,0,0,09/11/1998,09/15/1998,JH4KA4660LC,"SERVICE BRAKES, HYDRAULIC",ABS BRAKE FAILURE. ABS LIGHT COMES ON AFTER SEVERAL MILES OF DRIVING.,ACURA,LEGEND
701534,Honda (American Honda Motor Co.),0,0,0,0,12/22/1998,12/22/1998,JH4KA466XLC,ENGINE AND ENGINE COOLING,WHEN BRAKING THE ENGINE FAILED TO DECELERATE AND WHEN SHIFTED INTO NUETRAL RAN AT FULL THROTTLE. THE ENGINE HAD TO BE SHUT OFF TO STOP THE PROBLEM.  CAR RAN FINE AFTERWARDS.  ROSENTHAL ACURA DEALERSHIP CHECK ENGINE AND COULDN'T DUPLICATE THE PROBLEM OR FIND ANY PROBLEM.,ACURA,LEGEND
705714,Honda (American Honda Motor Co.),1,0,1,0,01/01/1999,04/17/1999,JH4KA4670LC,AIR BAGS,"LATE AIRBAG DEPLOYMENT DURING A COLLISION,  CAUSING TRAUMATIC INJURY TO DRIVER'S EYE. 3 OTHER PASSENGERS WERE NOT HARMED (NO AIRBAGS).  AIRBAG CAUSED ALL DAMAGE, INCLUDING LOSS OF VISION IN RIGHT EYE OF DRIVER. *AK",ACURA,LEGEND
714023,Honda (American Honda Motor Co.),0,0,0,0,05/05/1997,10/28/1999,JH4KA467XLC,POWER TRAIN,"THIS IS THE 2ND TRANSMISSION I'VE PUT IN THIS CAR --MILES UNDER20,000",ACURA,LEGEND
724217,Honda (American Honda Motor Co.),0,0,0,0,12/04/1992,06/19/2000,JH4KA4650LC,"SERVICE BRAKES, HYDRAULIC","THE PROBLEM WITH THE ABS SYSTEM IN THIS CAR BEGAN OCCURRING WHEN THE CAR WAS STILL UNDER WARRANTY. WE HAVE WRITTEN DOCUMENTATION STATING THAT. NOW, THE ABS SYSTEM IS FAILING AND MAKES A CONSTANT NOISE EVEN THOUGH WE HAVE HAD IT FLUSHED AND LOOKED AT BY THE DEALER. ON FEBRUARY 3, 2000, MY HUSBAND LUIS AGUILAR SENT A LETTER TO ACURA EXPLAINING OUR COMPLAINT AND EVEN THOUGH WE GOT A QUESTIONNAIRE ASKING HOW OUR COMPLAINT WAS HANDLED WE NEVER GOT A RESPONSE FROM ACURA.  *AK",ACURA,LEGEND
725379,Honda (American Honda Motor Co.),0,0,0,0,,07/13/2000,JH4KA4650LC,"SERVICE BRAKES, HYDRAULIC","THE ANTI-LOCK BRAKING SYSTEM HAS PERMANENTLY FAILED AND THE PUMP RUNS CONSTANTLY MAKING A CLICKING NOISE. I HAD PROBLEMS WITH THE ABS SYSTEM WAS STILL UNDER WARRANTY AND NOTHING WAS EVER DONE ABOUT IT. THE DEALER TOLD ME TO PUMP THE BRAKES REALLY HARD TO GET THE ABS LIGHT TO GO OFF AND USUALLY IT WORKED, BUT NOW I AM TOLD THE ABS SYSTEM HAS COMPLETELY FAILED AND NEEDS REPLACEMENT. I HAVE CONTACTED ACURA CUSTOMER SERVICE AND THE DEALER BUT THEY WILL NOT DO ANYTHING ABOUT IT. THERE HAVE BEEN 4 TECHNICAL SERVICE BULLETINS ABOUT THE ABS SYSTEM ON THIS CAR. PLEASE HELP!!  *AK",ACURA,LEGEND
732576,Honda (American Honda Motor Co.),0,0,0,0,07/27/2000,09/26/2000,JH4KA4660LC,TIRES,STEEL BELTS WORN THROUGH WITH TREAD SEPARATING FROM TIRE. *AK( DOT NUMBER: W2UNJBR025 TIRE SIZE: P205/60R15 ),ACURA,LEGEND
732608,Honda (American Honda Motor Co.),0,0,0,0,09/11/2000,09/27/2000,JH4KA4655LC,TIRES,"1 YEAR AGO WHILE I WAS DRIVING I NOTICED THAT THE CAR WAS UNSTEADY. I WAS CLOSE TO HOME, ABOUT 20 FEET, I LET THE CAR ROLL DOWN HILL TO MY HOME. I CHECKED THE TIRES & TO MY HORROR SAW THAT THE LEFT FRONT TIRE HAD FORMED A LARGE BLEB, LIKE A LARGE BALLOON ON THE OUTER SIDE. I RAN TO CALL MY HUSBAND & THE TIRE BLEW UP. I HAD THE TIRE CHANGED AS I WAS TOLD THAT THE WARRANTY HAD EXPIRED.  NOW, I NOTICED THAT THE RIGHT FRONT TIRE IS FORMING A SIMILAR BLEB, ON THE OUTER SIDE. THESE TIRES WERE BOUGHT FROM PRICE CLUB. I TOOK THE CAR TO PRICE CLUB. I WAS TOLD THAT THE WARRANTY HAD EXPIRED. I EXPLAINED THAT I WOULD PAY FOR THE TIRE, BUT REQUESTED THEM TO INFORM MICHELIN REGARDING THIS PROBLEM. THEY REFUSED. I CALLED MICHELIN ON 9/18/00 & SPOKE TO MS. MILLIE/CUSTOMER RELATIONS AND EXPLAINED THE PROBLEM & WANTED THE TIRE INSPECTED FOR ANY DEFECTS. SHE SAID THAT MICHELIN NEVER PRODUCED ANY DEFECTIVE TIRES & THAT THIS PROBLEM HAPPENED ALL THE TIME, DUE TO IMPACT. SHE REFUSED TO LOOK IN TO THIS MATTER. I AM WRITING TO YOU, BECAUSE THIS IS A SAFETY ISSUE FOR MYSELF AS WELL AS FOR OTHERS. ONE YEAR AGO,  IF THE TIRE HAD BLOWN UP WHILE I WAS DRIVING ON THE FREEWAY, I COULD HAVE BEEN KILLED OR SERIOUSLY INJURED & IN ADDITION, OTHERS ON THE ROAD AT THAT SAMETIME WOULD HAVE ALSO BEEN SERIOUSLY INJURED. IT IS WORRISOME TO ME THAT MICHELIN DOES NOT WANT TO INVESTIGATE THIS. MORE WORRISOME IS MICHELIN'S STATEMENT THAT "" THIS HAPPENS ALL THE TIME"".  I AM WRITING TO YOU BECAUSE, THIS IS HAPPENING TO ME TWICE.  PLEASE HELP ME & PLEASE LOOK INTO THIS MATTER. THANK YOU FOR YOUR HELP. (DOT NUMBER: B9P2B7KX  TIRESIZE: 205/60R15)",ACURA,LEGEND
766291,Honda (American Honda Motor Co.),0,0,0,0,10/30/1999,08/27/2002,JH4KA3277LC,EQUIPMENT,"10/30/99 WIRING FOR RADIO/SPEAKERS BURNED.  WORLD OF SOUND REBUILT ALL FOUR AMPS; TOTAL COST $728.17.  8/24/02 SAME BURNING SMELL, SAME FAILURE.  WORLD OF SOUND REPAIRED/REPLACED REAR SPEAKERS AT TOTAL COST OF $360.40.",ACURA,LEGEND
768050,Honda (American Honda Motor Co.),0,0,0,0,08/21/2002,10/03/2002,JH4KA4663LC,POWER TRAIN,TRANSMISSION FAILED FOR THE THIRD TIME.   MR,ACURA,LEGEND
806586,Honda (American Honda Motor Co.),0,0,0,0,12/01/1996,03/13/1997,JH4KA469LC0,SEATS,"DRIVER'S SIDE BUCKET SEATBACK REST SNAPPED  WHILE DRIVER WAS EXITING VEHICLE, CAUSE UNKOWN, DEALER FOUND NO APPARENT DEFECT IN MATERIAL.    *AK",ACURA,LEGEND
812375,Honda (American Honda Motor Co.),1,0,1,0,04/25/1997,06/27/1997,JH4KA465XLC,AIR BAGS,"VEHICLE WAS INVOLVED IN A CRASH AND AIR BAG DEPLOYED. ONCE THE AIR BAG DEPLOYED,  THERE WAS SEVERE DAMAGE DONE TO THE DRIVER'S FACE.  *AK",ACURA,LEGEND
848763,Honda (American Honda Motor Co.),0,0,0,0,07/07/1999,09/27/1999,JH4KA4669LC,"SERVICE BRAKES, HYDRAULIC","ABS BRAKE PROBLEMS; INTERMITTENTLY WHILE APPLYING THE BRAKES THE PEDAL GOES TO THE FLOOR, CAUSING COMPLETE BRAKE FAILURE. THIS HAPPENS DURING NORMAL BRAKING, NO INCLEMENT WEATHER AND ANY TYPE OF ROAD SURFACE. THE DEALER IS AWARE OF THIS PROBLEM. THE BRAKE MODULATOR WILL NEED TO BE REPLACED ACCORDING TO THE DEALERSHIP.  *AK",ACURA,LEGEND
960328,Honda (American Honda Motor Co.),0,0,0,0,01/01/1992,02/21/1995,JH4DB1667LS,SEAT BELTS,DRIVERS SIDE BUCKLE FROZE WHILE LATCHED AND WOULD NOT UNLATCH/PASSENGERS SIDE BUCKLE STOPPED LATCHING; DEALER REPLACED BOTH SEAT BELT ASSEMBLIES.  *AK,ACURA,LEGEND
965124,Honda (American Honda Motor Co.),1,0,0,0,04/21/1995,05/10/1995,,VEHICLE SPEED CONTROL,"WHILE ATTEMPTING TO BACKUP, VEHICLE SPED AND CRASHED INTO BANK WINDOW.  TT",ACURA,LEGEND
965878,Honda (American Honda Motor Co.),0,0,0,0,01/01/1995,05/25/1995,JH4KA4667LC,"SERVICE BRAKES, HYDRAULIC","ABS SYSTEM FAILURE, ABS MODULATOR BROKE, PEDAL GOES TO FLOOR.  TT",ACURA,LEGEND
972541,Honda (American Honda Motor Co.),0,0,0,0,09/27/1995,09/27/1995,JH4KA4650LC,"SERVICE BRAKES, HYDRAULIC,VISIBILITY,EQUIPMENT","ABS SYSTEM FAILURE, ABS MODULATOR FAILED, NO INDICATION OF ABS DEFECT.  TT CONSUMER ALSO HAD BLOWER MOTOR REPLACED AND ALSO STATES REAR VIEW MIRROR IS LOOSE.*JB",ACURA,LEGEND
972877,Honda (American Honda Motor Co.),1,0,0,0,,10/03/1995,,"SERVICE BRAKES, HYDRAULIC",WHILE DRIVING ABOUT 25 MPH AND ATTEMPED TO STOP- ABS BRAKES FAILED CAUSING CONSUMER TO HAVE ACCIDENT.  TT,ACURA,LEGEND
973548,Honda (American Honda Motor Co.),1,0,0,0,09/23/1995,10/18/1995,JH4KA3270LC,"SERVICE BRAKES, HYDRAULIC","BRAKE SYSTEM FAILURE, TOTAL LOSS OF BRAKING.  TT  CONSUMER STATES AS SHE PULEED INTO A PARKING LOT, SHE DEPRESSED THE BRAKES AND NOTHING HAPPENED, CONSUMER PRESSED BRAKES AND THEY WENT TO THE FLOOR, CONSUMER THEN HIT THE REAR BUMPER OF ANOTHER VEHICLE, THE MASTER CYLINDER HAD TO BE REPLACED.*JB",ACURA,LEGEND
974027,Honda (American Honda Motor Co.),0,0,0,0,10/21/1995,10/27/1995,,ELECTRICAL SYSTEM,WHEN DRIVING AT HIGH SPEED THE CAR STALLS .  TT,ACURA,LEGEND
974853,Honda (American Honda Motor Co.),0,0,0,0,,11/13/1995,,SEATS,"WHILE DRIVING, PASSENGER FRONT SEAT ROCKS BACK AND FORTH ON TRACK AND ANCHOR, DEALER SAY'S IT'S IN THE DESIGN AND NORMAL.  TT",ACURA,LEGEND
976663,Honda (American Honda Motor Co.),0,0,0,0,,12/15/1995,,POWER TRAIN,PURCHASE CAR NEW THE TRANSMISSION NEEDS TO BE REPLACED .  TT,ACURA,LEGEND
984381,Honda (American Honda Motor Co.),0,0,0,0,05/08/1996,05/10/1996,GH4KA3260LC,"SERVICE BRAKES, HYDRAULIC",HAD BRAKE FAILURE BECAUSE MASTER CYLINDER HAD TO BE REPLACED.  NO WARNING.     *AK,ACURA,LEGEND
985989,Honda (American Honda Motor Co.),0,0,0,0,04/14/1996,06/21/1996,JH4KA4643LC,STRUCTURE,"DUE TO ELECTRICAL SHORT IN THE POWER LOCKS WHEN YOU LOCK THE DOORS FROM THE INSIDE, THE DOORS WILL NOT UNLOCK .   *AK",ACURA,LEGEND
8002220,Honda (American Honda Motor Co.),0,0,0,0,01/02/2002,01/15/2002,ADD,AIR BAGS,WHILE DRIVING 5 MPH TURNED THE WHEEL SHARPLY AND DRIVER'S AIRBAG DEPLOYED.*AK,ACURA,LEGEND
8003879,Honda (American Honda Motor Co.),0,1,0,0,02/03/2002,02/11/2002,JH4KA4639LC,ELECTRICAL SYSTEM,"VEHICLE WAS LEFT WITH ENGINE TURNED OFF AND  KEYS WERE OUT OF THE IGNITION. 20 MINUTES LATER,HEARD ALARM SOUND.  WENT OUTSIDE AND VEHICLE WAS ON FIRE WHILE MOTOR WAS RUNNING. CAUSE  NOT KNOWN. PLEASE PROVIDE ANY FURTHER INFORMATION.*AK",ACURA,LEGEND
10005429,Honda (American Honda Motor Co.),0,0,1,0,02/06/2003,02/06/2003,JH4KA4661LC,STRUCTURE,"THE SPRINGS THAT ARE SUPPOSED TO HOLD MY TRUNK LID OPEN AREN'T STRONG ENOUGH AND THE LID CLOSES SUDDENLY WHEN THERE IS A BREEZE OR IT'S PARKED ON A INCLINE. IT PROBABLY HAPPENS AT LEAST 5 TIMES A MONTH, OR MORE FREQUENTLY DEPENDING UPON THE WEATHER OR WHERE I'M PARKING. I'VE BEEN THUMPED IN THE HEAD AND NECK.",ACURA,LEGEND
10024390,Honda (American Honda Motor Co.),0,0,0,0,06/18/2003,06/18/2003,,SEAT BELTS,SEAT BELTS IN THE REAR  JUST POPPED OUT AND CONSUMER CANNOT USE THEM. WHAT CAN SHE DO?*AK,ACURA,LEGEND
10070923,Honda (American Honda Motor Co.),0,0,0,0,08/15/2001,01/15/2004,JH4KA4677LC,"STEERING,STRUCTURE,EQUIPMENT,UNKNOWN OR OTHER","I HAVE HAD THE FRONT LOWER BALL JOINTS REPLACED IN 2001, 2002 AND 2003 WITH LESS THAN 10,000 MILES AND AROUND A YEAR OF WEAR.  THE FIRST TIME THEY WERE REPLACED, THE DEALER DID THEM AND PUT IN DEFECTIVE PARTS.  AND REFUSED TO REPLACE THEM EVEN AFTER ADMITTING THEIR DEFECTIVENESS-- OF COURSE THE SERVICE REP DENIES HAVING ADMITTED THIS.",ACURA,LEGEND
