ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
607894,"BMW of North America, LLC",0,0,0,0,10/11/1998,02/01/1999,WBABF7322WE,ELECTRICAL SYSTEM,IGNITION CYLINDER FAILED.  *YC,BMW,323I
959782,"BMW of North America, LLC",0,1,0,0,04/08/1994,02/08/1995,WEAAE6405F0,"FUEL SYSTEM, GASOLINE","CAR WAS TOTALLY DESTROYED BY FIRE, DUE TO FUEL LINE, SMELLED FUEL BEFORE FIRE.  TT",BMW,325
865768,"BMW of North America, LLC",0,0,0,0,,07/20/2000,WBAAB540579,VISIBILITY,"RECALL 93V015000;WHILE DRIVING CONSUMER  HEARD A LOUD NOISE COMING FROM  ENGINE COMPARTMENT. STEAM AND SMOKE APPEARED, AND HOT FLUID WAS LEAKING INTO THE PASSENGER COMPARTMENT ONTO  DRIVER'S SIDE LEGS.  DEALER REFUSED TO CORRECT. PLEASE PROVIDE ANY FURTHER DETAILS.*AK",BMW,325E
10064270,"BMW of North America, LLC",1,0,2,0,12/08/2003,03/31/2004,WBAAB5409F9,TIRES,"PURCHASED 4 BRIGESTONE TIRES #1956041 BR EAGER BW 85H ON DECEMBER 7, 2003.  HAD 1 FAIL THE NEXT DAY WHICH I REPLACED WITH MY SPARE.  THAT SAME DAY DECEMBER 8TH ANOTHER OF THE NEW TIRES BLEW OUT CAUSING ME TO LOOSE CONTROL OF THE VECHICLE AND GO INTO ANOTHER LANE WHERE I WAS STRUCK BY A VECHICLE HEAD ON DRIVING MY VECHICLE INTO A 3RD CAR.  ALL 4 OF THE NEW TIRES SHOW SIGNS OF DEFECTIVE DESIGN OR FAILURE.  *AK",BMW,325E
10733081,"BMW of North America, LLC",0,0,0,0,05/23/2005,07/09/2015,WBAAB6404F1,"ELECTRICAL SYSTEM,UNKNOWN OR OTHER","TRAVELING IN FAST HEAVY TRAFFIC AT APPROXIMATELY 70 MPH WHEN THE INSTRUMENT CLUSTER FAILED. THUS SPEED WAS UNKNOWN UNTIL THE POLICE PULLED ME OVER FOR EXCEEDING THE SPEED LIMIT BY 25 MPH. AFTER 5 SPEEDING TICKETS AND SUSPENSION OF MY LICENSE I PARKED THE CAR AND MY DAD REPLACED THE PARTS FROM A USED CAR PARTS RECYCLE LOT. HE THEN DROVE IT WITH OCCASIONAL FAILURES THAT HE REPAIRED WITH USED AND NEW CAR PARTS. HE FOUND THAT THE PREVIOUS OWNER HAD RUN OFF THE ROAD INTO A DITCH AND DAMAGED THE FRONT FENDERS AND FRONT SUSPENSION. THE PARTS WERE FROM VARIOUS BMW'S AND WERE NOT MATCHED BY VIN, SO THE VEHICLE DID NOT HANDLE WELL. MY DAD REPLACED ALL THE IMPROPERLY MATCHED PARTS WITH NEW PARTS FROM THE BMW DEALER PARTS DEPARTMENT. THIS 325E IS A PLEASURE TO DRIVE NOW. WITH THE INSTRUMENTS ALLOWING YOU TO KNOW THE SPEED IT IS POSSIBLE TO ACHIEVE 50 MPG AND DRIVE IT CONFIDENTLY AT SPEEDS EXCEEDING THE RECOMMENDED SPEED FOR THE ROAD. IT NOW CORNERS LIKE A RACE CAR, AND EASILY REACHES SPEEDS ABOVE 100MPH. THIS CAR WOULD BE BEST DRIVEN ON THE AUTOBAHN AT SPEEDS CLOSER TO 160 MPH.",BMW,325E
826416,"BMW of North America, LLC",0,0,0,0,09/01/1995,08/07/1998,WBAHD6324FG,ELECTRICAL SYSTEM,"THE DEFECTIVE REAR BRAKE LIGHT CIRCUIT MALFUCNTIONED,  CAUSING THE TAIL LIGHTS TO GO OUT WHILE DRIVING, WHICH ALMOST CAUSED AN ACCIDENT.  DEALER REPLACED THE BRAKE CIRCUIT BOARD.  PROBLEM IS STILL OCCURRING.  BEEN TO DEALER 6 TIMES.  DEALER CANNOT DETERMINE PROBLEM.  *AK",BMW,525
10021197,"BMW of North America, LLC",0,0,0,0,06/04/2003,06/07/2003,,TIRES,"ONE OF A MATCHED SET OF BF GOODRICH P20560R14 TOURING T/A TR4 BEGAN TO SEPARATE WITH APPROX. 1/2 TREAD LIFE LEFT.  LESS THAN 1000 MILES LATER, ANOTHER OF THE SET BEGAN TO SEPARATE TO THE POINT OF EXPOSING BELTS AND THROWING TREAD.  LUCKILY THE SPEED WAS LESS THAN 50 MPH AND THE VEHICLE WAS BROUGHT SAFELY TO A HALT WITHOUT A COLLISION.  *JB",BMW,535
804222,"BMW of North America, LLC",0,0,0,0,10/27/1996,10/29/1996,WBAEC840XF0,STEERING,"WHILE DRIVING VEHICLE THE STEERING BOX, WHERE IT ATTACHED TO THE SUBFRAME,  BROKE.    *AK",BMW,635
10052184,"BMW of North America, LLC",0,0,0,0,09/01/2003,12/22/2003,,TIRES,VEHICLE'S LEFT FRONT TIRE CAME OFF WHILE DRIVING.   *MR  WHEN THE TIRE CAME OFF THE VEHICLE ANOTHER MOTORIST TRIED TO AVOID HITTING THE TIRE BUT INSTEAD RAN ONTO THE MEDIAN HAD MINOR BUMPER DAMAGE. *SC  THE CONSUMER STATED HOURS PRIOR TO THE INCIDENT THE LEFT FRONT TIRE WAS CHANGED.  *JB,BMW,735
11045359,"BMW of North America, LLC",0,0,0,0,04/27/2016,11/11/2017,WBAFH8407F0,SEATS,I WAS DRIVING MY BMW 735I 1985 CAR IN THE CITY AND THE NEXT THING I KNOW MY SEAT TOTALLY WENT ALL THE WAY BACK I WAS ON MY BACK LUCKILY I DIDN'T HIT ANYBODY LATER ON I LOOKED AT MY SEAT I SAW THE POCKET THE LEATHER POCKET ON THE BACK OF THE SEAT I GOT INTO IT I FOUND A BRACKET A BAR SUPPORT BAR THAT HOLDS THE SEAT TOGETHER TOTALLY SNAPPED IN HALF I HAVE TRIED TO FIND THE SEAT AND REPLACE IT I'VE HAD NO LUCK AT ALL AND GETTING ANYTHING THAT WILL WORK THE SEATS ARE CONSIDERED BUFFALO SEATS THAT'S THE STYLE IS VERY DANGEROUS TO DRIVE I HAVE THINGS PROPPED UP BEHIND THE SEAT TO HOLD THE SEAT UP I CAN'T USE MY CONTROLLERS TO ADJUST THE SEAT BECAUSE THE MAIN BRACKET IS TOTALLY SNAPPED IN HALF IF I DO GET AN ACCIDENT I'M GOING TO GO THROUGH A WINDOW,BMW,735
972948,"BMW of North America, LLC",0,0,0,0,,10/04/1995,WB105130XF0,POWER TRAIN,THERE IS DEFECTIVE PART FROM THE TRANSMISSION AND CLUTCH IN THE HOUSING .  TT,BMW,K100
707907,"General Motors, LLC",0,0,0,0,06/25/1999,06/25/1999,1G4BP37Y8FX,VEHICLE SPEED CONTROL,SUDDEN  ACCELERATION AFTER SHIFTING FROM PARK TO REVERSE.  *AK,BUICK,BUICK
457684,"General Motors, LLC",0,0,0,0,06/17/1993,06/17/1993,1G4AL19E3FD,STEERING,'COLD POWER STEERING'.*SD,BUICK,CENTURY
472013,"General Motors, LLC",0,0,0,0,01/01/1993,06/06/1994,1G4AH19E3FD,STEERING,"RACK/PINION GEARS BINDING, CAUSING WEAR AND STIFFNESS IN STEERING. *DH",BUICK,CENTURY
481500,"General Motors, LLC",0,1,0,0,01/14/1995,01/14/1995,,ELECTRICAL SYSTEM,"VEHICLE FIRE IN ENGINE COMPARTMENT, ORIGINATING IN VICINITY OF BATTERY, OHIO STATE POLICE REPORT.   *TW",BUICK,CENTURY
483584,"General Motors, LLC",0,0,0,0,09/01/1995,09/01/1995,1G4AL19G0FD,VEHICLE SPEED CONTROL,CRUISE CONTROL ACCELERATES ON ITS OWN.,BUICK,CENTURY
531443,"General Motors, LLC",0,0,0,0,02/10/1986,02/26/1998,1G4AL3533F6,ENGINE AND ENGINE COOLING,ENGINE MOTOR BLOCK CRACKED.,BUICK,CENTURY
806673,"General Motors, LLC",0,0,0,0,,01/27/1997,164AL19R5S0,"SERVICE BRAKES, HYDRAULIC","WHEN APPLYING THE HYDRAULIC BRAKES IN A SUDDEN STOP SITUATION, THE VEHICLE'S RIGHT REAR BRAKES LOCKED UP, LOST CONTROL OF VEHICLE.  *AK",BUICK,CENTURY
814441,"General Motors, LLC",0,0,0,0,,07/28/1997,G4A819R2FT4,"SERVICE BRAKES, HYDRAULIC","WHILE DRIVING THE REAR RIGHT BRAKE CALIPER BROKE AND WAS DIFFICULT TO STOP.  PRIOR TO THIS,  THE LEFT SIDE HAD BRAKE FLUID LEAKAGE.  *AK",BUICK,CENTURY
891437,"General Motors, LLC",0,0,0,0,05/27/2001,06/27/2001,,STEERING,ITIS VERY DIFFICULT TO TURN STEERING WHEEL.  DEALER REPAIRED  POWER STEERING ONCE UNDER A RECALL. CONSUMER STATED  PROBLEM HAS REOCCURRED.  PLEASE PROVIDE ANY FURTHER INFORMATION.*AK,BUICK,CENTURY
978030,"General Motors, LLC",0,1,0,0,01/10/1996,01/23/1996,,ENGINE AND ENGINE COOLING,CONSUMER WAS PARKING AND OVERHEATED CAR CAUGHT ON FIRE .  TT,BUICK,CENTURY
522397,"General Motors, LLC",0,0,0,0,,09/23/1997,,SEAT BELTS,"LAP BELT WILL NOT RETRACT PROPERLY, CONSUMER TRYING TO FIND REPLACMENT PART BUT THE SEATBELTS ARE NO LONGER IN STOCK MAKING THE VEHICLE UNSAFE TO DRIVE.",BUICK,ELECTRA
602398,"General Motors, LLC",0,0,0,0,01/01/1995,12/04/1996,1G4BN69Y6FX,ENGINE AND ENGINE COOLING,HEAD GASKET FAILED.,BUICK,LESABRE
727487,"General Motors, LLC",0,0,0,0,07/08/2000,08/10/2000,1G4BP69Y5FX,TIRES,"LOST TREAD ON TWO (2) FIRESTONE FR 440 TIRES.  RIGHT REAR TREAD PEELED ON 7 APR 2000 AND LEFT REAR TREAD PEELED ON 08 JUL 2000.  1ST HAPPENED NEAR ATLANTA, 2ND IN NORTH FL.  SPEED WAS APPROX 70 MPH BOTH TIMES.  FIRESTONE PRORATED AND REPLACED BOTH.  *AK( DOT NUMBER:   TIRE SIZE: P215/70R )",BUICK,LESABRE
885407,"General Motors, LLC",0,0,0,0,09/01/2000,04/09/2001,1G4BR35Y8FX,VEHICLE SPEED CONTROL,"THROTTLE BECAME STUCK IN  OPEN POSITION, VEHICLE ACCELERATED,  PEDAL WENT TO FLOOR, CONSUMER TRIED TO PRY PEDAL UP, BUT COULD NOT. CONSUMER THEN TURNED ENGINE OFF. THIS WAS  SECOND TIME THIS HAPPENED. *AK",BUICK,LESABRE
965155,"General Motors, LLC",0,0,0,0,04/18/1994,05/11/1995,,PARKING BRAKE,"WHILE DRIVING, JAMMED ON BRAKES; NO BRAKING EFFECT; JAMMED ON EMERGENCY BRAKES, RECEIVED NO RESPONSE.  TT",BUICK,LESABRE
10027272,"General Motors, LLC",0,0,0,0,,07/11/2003,1G4BR35Y5FX,UNKNOWN OR OTHER,THE VEHICLE SPEEDOMETER READ 10 MILES PER HOUR OVER THE VEHICLE ACTUAL SPEED.  THE CONSUMER RECEIVED A WARNING FROM A POLICE OFF WHO INDICATED THAT THE CONSUMER WAS TRAVELING 10 MILES OVER THE 45 MPH SPEED LIMIT.  THE CONSUMER ALSO WANTED TO KNOW HOW TO GET BETTER GAS MILEAGE.  *MR   *CB   *NLM,BUICK,LESABRE
483046,"General Motors, LLC",0,0,0,0,08/14/1995,08/14/1995,1G4CW6937F1,STEERING,'COLD POWER STEERING'. *SD,BUICK,PARK AVENUE
514203,"General Motors, LLC",0,0,0,0,12/24/1996,01/28/1997,1G4CW6933F1,"FUEL SYSTEM, GASOLINE","FUEL HOSE FAILED, ALLOWING FUEL TO LEAK INTO ENGINE COMPARTMENT ONTO EXHAUST MANIFOLD AND EXHAUST PIPES.",BUICK,PARK AVENUE
546235,"General Motors, LLC",0,0,0,0,05/19/1999,06/17/1999,,TIRES,RIGHT FRONT TIRE MOUNTS BROKE CAUSING TIRE TO FALL OFF RESULTING IN DAMAGE. (OHIO TRAFFIC CRASH REPORT) MJS.,BUICK,PARK AVENUE
763415,"General Motors, LLC",0,0,0,0,,06/24/2002,1G4CW6932F1,"ENGINE AND ENGINE COOLING,FUEL SYSTEM, GASOLINE",NO SUMMARY LISTED FOR ABOVE VEHICLE.  *AK,BUICK,PARK AVENUE
813480,"General Motors, LLC",0,0,0,0,06/17/1997,06/24/1997,1G4CW6932F1,STRUCTURE,WHILE DRIVING ABOUT 15 MPH OUT OF PARKING LOT; HEARD A LOUD OR BIG BOOM SOUND & VEHICLE WENT INTO NEXT LANE; THOUGHT ANOTHER VEHICLE HAD HIT IT; PULLED TO THE SIDE & PARKED; GOT OUT & LOOKED; NOTICED THAT ENGINE & TRANSMISSION ON THE GROUND; HAD IT TOWED TO MECHANIC & TOW DRIVER SAID IT WAS CROSSMEMBER & THE RACK & PINION. *AK,BUICK,PARK AVENUE
831707,"General Motors, LLC",0,0,0,0,,12/03/1998,,VEHICLE SPEED CONTROL,"WHILE DRIVING AT VARIOUS SPEEDS THE THROTTLE STICKS, CAUSING LOSS OF VEHICLE CONTROL. CAUSE UNKNOWN.  PLEASE GIVE ANY FURTHER DETAILS.  *AK",BUICK,PARK AVENUE
982785,"General Motors, LLC",0,0,0,0,04/16/1996,04/16/1996,1G4CW6934F1,SEAT BELTS,"DRIVER'S AND PASSENGER'S SIDE SEAT BELTS FAILURE, OCCUPANTS UNABLE TO BUCKLE SEAT BELTS.   *AK",BUICK,PARK AVENUE
10060414,"General Motors, LLC",0,0,0,0,05/08/2003,03/04/2004,1G4CW1131F1,STEERING,"PROBLEM WITH THE STEERING MECHANISM, WILL NOT TURN WHEN COLD/OR ON INITIAL STARTUP, STIFFNESS IN STEERING LED TO LOOSENESS IN STEERING WHEEL, DUE TO LONG TIME PROBLEM OF TURNING THE WHEEL,THIS PROBLEM HAS BEEN GOING ON SINCE THIS CAR HAS BEEN IN MY FAMILY, MY FATHER PURCHASED THE VEHICLE NEW, SPECIAL ORDER, TWO DOOR PARK AVE.1985.    *AK",BUICK,PARK AVENUE
10069340,"General Motors, LLC",0,0,0,0,11/15/2002,01/15/2004,1G4CW6939F1,"ENGINE AND ENGINE COOLING,FUEL SYSTEM, GASOLINE,POWER TRAIN,VISIBILITY,UNKNOWN OR OTHER",NEW AIR-CONDITIONING INSTALLED IN 1990. CAR NOT DRIVEN OFTEN. AGAING AC NOT WORKING FOR PAST 3 YEARS. CAR GARAGED AND WELL CARED FOR..SHOULD NOT HAVE THESE PROBLEMS. ONE PERSON DRIVER..MIDDLE AGE LADY..  PAINT IS PEELING OFF ..GM WILL NOT PAY FOR IT. TRANSMISSION SHOULD NOT HAVE GONE OUT SO SOON..  AND MANY OTHER PROBLEMS..FILE IS 3 INCHES THICK OF  MONEY SPENT ON REPAIRS..,BUICK,PARK AVENUE
10144520,"General Motors, LLC",0,0,0,0,11/04/2005,12/05/2005,,ENGINE AND ENGINE COOLING,DT: THE CONTACT STATES THERE IS A TINY NYLON CLIP THAT HOLDS THE TIMING BELT ON. THE CONTACT  HAD THE HOSES AND BELTS REPLACED. WHILE DRIVING THE VEHICLE AT 60 MPH THE CAR STALLED.  THE CLIP WAS CRACKED AND THE TIMING BELT LOOSENED AND WENT OUT OF TIME AND BLEW THE ROD IN THE ENGINE. THE MANUFACTURER HAS NOT BEEN CONTACTED. THERE HAVE BEEN NO REPAIRS MADE BECAUSE HE HAD TO PURCHASE A NEW ENGINE TO FIX THE PROBLEM. THE PURPOSE OF THE COMPLAINT BEING FILED WAS TO KEEP SOMEONE FROM GETTING HURT OR KILLED AS A RESULT OF THIS PROBLEM. THE VEHICLE IS AVAILABLE FOR INSPECTION BY  NHTSA. *AK,BUICK,PARK AVENUE
470637,"General Motors, LLC",0,0,0,0,03/11/1994,03/16/1994,1G4NJ27U7FM,STEERING,POWER STEERING RACK NEEDS REPLACEMENT DUE TO EXCESSIVE WEAR. *DH,BUICK,REGAL
471927,"General Motors, LLC",0,0,0,0,09/01/1991,10/13/1992,,STEERING,STEERING LOCKED UP DUE TO SEALS OF RACK AND PINION STUB SHAFT ALLOWING FLUID TO BY PASS STEERING CYLINDER. *SD,BUICK,REGAL
479650,"General Motors, LLC",0,0,0,0,11/30/1994,11/30/1994,,"FUEL SYSTEM, GASOLINE","FUEL FILLER NECK EXTENSION VIBRATED LOOSE AND WEDGED BETWEEN ENGINE AND CRUISE CONTROL, CAUSING SUDDEN ACCELERATION. (OTHER VEHICLE ON 469375)  *SKD",BUICK,REGAL
501588,"General Motors, LLC",0,0,0,0,02/12/1996,02/12/1996,1GHGM47A9FP,ELECTRICAL SYSTEM,"PHOTO CELL DEFECTIVE FOR HEADLIGHTS, GO OFF AT NIGHT WHILE DRIVING. *SD",BUICK,REGAL
532569,"General Motors, LLC",0,0,0,0,02/03/1998,03/13/1998,,ENGINE AND ENGINE COOLING,"ENGINE FAILURE, CAUSING LOSS OF CONTROL.(OHIO TURNPIKE POLICE REPORT).",BUICK,REGAL
705848,"General Motors, LLC",0,0,0,0,,04/21/1999,1G4GJ47A9FH,ENGINE AND ENGINE COOLING,NEED SOLUTIONS ON PROBLEMS. NO MENTION OF SAFETY DEFECT.  *AK,BUICK,REGAL
