ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
533732,"General Motors, LLC",0,0,0,0,01/01/1997,04/01/1998,,SEAT BELTS,SEAT BELT BUCKLES JAM AND WILL NOT RELEASE.,CHEVROLET,K10
534576,"General Motors, LLC",0,0,0,0,,04/17/1998,,SEAT BELTS,SEAT BELT BUCKLES JAM AND WILL NOT RELEASE.,CHEVROLET,K10
554229,"General Motors, LLC",0,0,0,0,,08/31/2000,,TIRES,FIRESTONE TIRE BEGAN SEPARATING WHILE DRIVING CAUSING NOISE.  NLM,CHEVROLET,MALIBU
985517,"General Motors, LLC",0,0,0,0,,06/10/1996,,ENGINE AND ENGINE COOLING,WHILE PARKED FOR ABOUT 1 1/2 HRS AUTOMOBILE BEGAN TO BURN.    *AK,CHEVROLET,MALIBU
872207,"General Motors, LLC",0,0,0,0,09/02/2000,10/04/2000,CCQ145A1113,TIRES,"CONSUMER PURCHASED TWO FIRESTONE TIRES, 23575R15, VDHL.    CHEVROLET PICKUP, 1975.  CRACKS ON THE OUTER TIRE TREAD ALL AROUND. CONSUMER FEELS THIS IS THE BEGINNING OF A  TREAD PROBLEM.*AK",CHEVROLET,PICK UP C&K SERIES
10006311,"General Motors, LLC",0,0,0,0,,02/12/2003,,"FUEL SYSTEM, GASOLINE,SEAT BELTS",VEHICLE WAS ONLY EQUIPPED WITH LAP BELTS AND THE GAS TANKS WERE SIDE SADDLED OUTSIDE THE FRAME OF THE VEHICLE.  *JG,CHEVROLET,PICKUP
818131,"Chrysler (FCA US, LLC)",0,0,0,0,10/31/1997,11/03/1997,B31BF5X0828,STRUCTURE,DEALER INFORMED OWNER OF RECALL (2ND OWNER) ON VEHICLE (#80V02700). DEALER DID NOT REPAIR PROBLEM OF VEHICLE DUE TO NOT HAVING PARTS AVAILABLE.  *AK,DODGE,B300
10444562,"Chrysler (FCA US, LLC)",1,0,0,0,09/15/2011,01/19/2012,,WHEELS,"TL* THE CONTACT OWNS A 1975 DODGE POWER WAGON EQUIPPED WITH AN AFTER MARKET NAPPA TIE ROD. THE CONTACT WAS DRIVING 40 MPH WHEN THE VEHICLE CRASHED INTO THE CURB AND THE TIE ROD DETACHED FROM THE VEHICLE ABNORMALLY. THE CONTACT STATED THAT THE CRASH WAS NOT SEVERE ENOUGH TO CAUSE THE FAILURE. THE VEHICLE WAS TOWED TO THE CONTACT'S HOME AND WAS NOT TAKEN TO THE DEALER FOR INSPECTION OR REPAIRS. THE MANUFACTURER WAS NOT CONTACTED. THE VIN WAS NOT AVAILABLE. THE FAILURE AND THE CURRENT MILEAGE WAS 140,000.",DODGE,POWER WAGON
10845907,"Chrysler (FCA US, LLC)",0,0,0,0,03/03/2015,03/10/2016,,TIRES,"TL* THE CONTACT OWNS A 1975 DODGE POWER WAGON EQUIPPED WITH TRIVANT TIRES, TIRE LINE: SPORT KING A/T, TIRE SIZE: 32X11.50X15, AND DOT NUMBER: T7YRJUN4809. THE CONTACT STATED THAT WHILE DRIVING AT APPROXIMATELY 60 MPH, THE TIRES STARTED TO WOBBLE CAUSING THE STEERING WHEEL TO BE DIFFICULT TO MANEUVER. THE CONTACT MERGED TO THE SIDE OF THE ROAD AND DISCOVERED THAT THE FRONT DRIVER SIDE TIRE HAD A LARGE BUBBLE THE SIZE OF A BASEBALL WHICH CAUSED THE TIRE TO APPEAR OUT OF ROUND. IN ADDITION, THE TREAD WAS SEPARATED AND DAMAGED THE WHEEL BEARING AND HUB ASSEMBLY. THE CONTACT REPLACED THE TIRE WITH A SPARE TIRE. THE CONTACT MENTIONED THAT PRIOR TO THE FAILURE ALL THE TIRES HAD LESS THAN 500 MILES. THE VEHICLE WAS TAKEN TO A DEALER WHERE IT WAS INFORMED THAT THE FRONT DRIVER SIDE TIRE NEEDED TO BE REPLACED AND THAT THE TIRE WAS OUT OF WARRANTY. THE MANUFACTURER WAS NOT NOTIFIED OF THE FAILURE. THE CONTACT ALSO STATED THAT THE ENGINE WAS REBUILT AND THAT THE FAILURE MILEAGE WAS 2,000. THE VIN WAS NOT AVAILABLE.",DODGE,POWER WAGON
971603,"FLEETWOOD ENTERPRISES, INC.",0,0,0,0,04/06/1995,09/06/1995,,TIRES,DOT B7XJ1J3X126. WIRE CASING BLOW OUT. THIS IS THE FOURTH INCIDENT. PLEASE DESCRIBE IN MORE DETAIL.  TT,FLEETWOOD,TIOGA
879216,Ford Motor Company,0,1,0,0,01/01/2001,01/29/2001,6U76S173295,ELECTRICAL SYSTEM,"CONSUMER WENT INSIDE  HOUSE, AND THEN AFTER ABOUT AN HOUR, CONSUMER LOOKED OUT THE WINDOW AND NOTICED THAT  VEHICLE WAS ON FIRE. FIREMEN WERE THERE, AND THEY SAID IT LOOKED LIKE SOMETHING UNDER  PANEL.  *AK",FORD,COUNTRY SQUIRE
10050004,Ford Motor Company,0,0,0,0,12/03/2003,12/03/2003,2FABP76F0JX,TIRES,"WHILE DRIVING 70 MPH RIGHT REAR TIRE RUBBER CAME OFF. CONSUMER WAS ABLE TO PULL OVER TO THE SHOULDER AND CHANGE THE TIRE. CONTINENTAL ,P215/70R15.  *AK   MODEL YEAR OF VEHICLE IS ACTUALLY A 1988 FORD COUNTRY SQUIRE. *MR",FORD,COUNTRY SQUIRE
744870,Ford Motor Company,0,0,0,0,06/01/1991,05/03/2001,F15Y-LW-407,STEERING,"ALL THE REPLACEMENT STEERING BOXES ARE ALSO WORN OUT.  THAT WOULDN'T BE A PROBLEM BUT FORD DOESN'T SUPPLY THE PARTS AND SO FAR, IT SEEMS NO ONE ELSE DOES EITHER.  REMANUFACTURERS OF THE STEERING BOXES DON'T HAVE ACCESS THE ""OBSOLETE PARTS"" EITHER.  THE PART NUMBER THAT IS NEEDED FOR THE REPAIR TO THE TWO STEERING BOXES I HAVE IS C5AZ-3576-A, TWO OF THEM FOR EACH BOX.  THIS IS AN INSIDIOUS DEFECT  BEING IGNORED BY FORD AND F SERIES OWNERS ALIKE.  AFTER DESCRIBING THE PROBLEM, THE USUAL RESPONSE INCUDES ""BRAGGING"" ABOUT HOW LOOSE THEIR STEERING IS. :-)  WHAT DO YOU THINK?  THE ONLY PLAY IN MY STEERING SYSTEM IS IN A SIDE TO SIDE MOTION OF THE SECTOR SHAFT.  THE TIEROD ENDS, KINGPIN BEARINGS, WHEEL BEARINGS, STEERING COLUMN UPPER AND LOWER BEARINGS, THE FLEX COUPLING ARE NOT THE SOURCE OF THE PLAY I'M DESCRIBING.*AK",FORD,F150
729687,Ford Motor Company,0,0,0,0,01/01/1998,08/31/2000,F35JKV41674,ELECTRICAL SYSTEM,NO SUMMARY,FORD,F350
10124488,Ford Motor Company,0,0,1,0,07/01/1975,06/07/2005,,ENGINE AND ENGINE COOLING,"FROM THE FIRST DAY I DROVE THIS CAR, IN 1975, I EXPERIENCED SEVERE RESPIRATORY AILMENTS, A CONSTANT ODOUR OF ROTTEN EGGS, INFLAMED EYES AND LUNGS - LEADING TO REPEATED MEDICAL EXAMINATION/TREATMENT. MY NASAL MUCOUS DISCHARGES WERE BLACK AND I ALSO EXPERIENCED CONTINUAL EXHAUSTION - OFTEN RESULTING IN MY BLACKING-OUT WHILE DRIVING. REPEATEDLY RETURNING THE CAR TO THE DEALERSHIP (JACK PERRY FORD ON NY RT. 17M IN GOSHEN NY) I WAS ADMONISHED BY BOTH THE SALES AND SERVICE STAFF WITH ""IT MUST BE ALL IN YOUR HEAD"".MY WORK AND COLLEGE STUDIES SUFFERED - EVENTUALLY LEADING TO MY BEING DISMISSED FOR POOR PERFORMANCE. THOUGH I WAS REINSTATED I STRUGGLED AND TODAY, WHILE ENROLLED (AGAIN) - I FIND I'VE BEEN DAMAGED PHYSICALLY, EMOTIONALLY AND PROFESSIONALLY DUE TO WHAT WAS EVENTUALLY DISCOVERED TO BE A DELIBERATE DESIGN DEFECT IN THE CAR'S EXHAUST SYSTEM. UPON MY RETURN FROM ACTIVE DUTY IN THE USAF, HAVING LEFT THE CAR ON BLOCKS, THE ORIGINAL EXHAUST SYSTEM HAD ROTTED-OUT. I TOOK IT TO A MEINEKE DEALERSHIP IN NEWBURGH NY WHERE THE OWNER INSTALLED A 'STOCK' SYSTEM. HE WARNED ME I MIGHT BEGIN SUFFERING THE VERY SYMPTOMS LISTED ABOVE AND SHOWED ME WHY.  THE DUAL TAILPIPES TERMINATED APPROX 8 INCHES FORWARD OF THE REAR BUMPER. COMBINED WITH THE AERODYNAMICS OF THE UNDERCARRIAGE; THIS RESULTED IN EXHUAST GASES BEING TRAPPED UNDERNEATH AND LEAKING INTO THE PASSENGER COMPARTMENT THROUGH THE VENTILATION SYSTEM AND WINDOWS - POSSIBLY AFFIXIATING ALL WITHIN. ACCORDING TO THE MEINEKE SHOP OWNER; FORD AND IOCCOCA PULLED THIS MODEL FROM PRODUCTION AFTER JUST 4 MONTHS FOLLOWING ITS INTRODUCTION. FORD REPRESENTATIVES AT VARIOUS NYC AUTO SHOWS DENY FORD EVER EVEN PRODUCED THIS PARTICULAR MODEL. IT APPEARS TO ME FORD IS UTILIZING THE SAME PRACTICE OF 'PLAUSABLE DENIABILITY' AS HAD THE TOBACCO INDUSTRY CEOS HAD DURING CONGRESSIONAL HEARINGS.",FORD,MUSTANG II
487869,"General Motors, LLC",0,0,0,0,11/01/1992,11/09/1995,,"FUEL SYSTEM, GASOLINE","FUEL LINE FROM GAS TANK LEAKS DUE TO PRIOR ACCIDENT, BUT CAN'T DROP TANK TO FIX DUE TO GAS TANK MOUNTING AREA BEING COLLAPSED AROUND TANK. *DSH",GMC,GMC
480439,"General Motors, LLC",0,1,0,1,06/13/1984,05/17/1995,,"FUEL SYSTEM, GASOLINE","FUEL TANK LOCATED OUTSIDE FRAME, CAUSING VEHICLE TO CATCH FIRE DURING ACCIDENT, RESULTING IN DEATH.  *AW",GMC,PICK UP
816841,Harley-Davidson Motor Company,0,0,0,0,,10/02/1997,,STRUCTURE,RECALL 75V127000. HARLEY DAVIDSON REFUSES TO SERVE RECALL BECAUSE THE MOTORCYCLE AND NOTICE IS TOO OLD.   *AK,HARLEY-DAVIDSON,SXT125
534209,"Chrysler (FCA US, LLC)",0,0,0,0,06/20/1997,04/13/1998,,ELECTRICAL SYSTEM,COIL/CAP MALFUNCTIONED.,JEEP,WAGONEER
863218,Ford Motor Company,0,1,0,0,06/02/2000,06/07/2000,F5Y81A83852,ELECTRICAL SYSTEM,"VEHICLE CAUGHT ON FIRE UNDER THE HOOD.  CAUSE OF FIRE WAS  AN OFF-MARKET BATTERY CALLED AUTO CRAFT WHICH OVERHEATED.  ENGINE COMPONENTS ALL WERE COMPLETELY DAMAGED, AS WELL AS THE ELECTRICAL SYSTEM.   *AK *ML",LINCOLN,CONTINENTAL
509410,"Mack Trucks, Inc.",1,0,0,0,08/01/1996,09/30/1996,,STEERING,STEERING FAILURE CAUSED LOSS OF CONTROL/ACCIDENT. (NEW JERSEY STATE POLICE REPORT),MACK,MACK
722427,Ford Motor Company,0,0,0,0,,05/09/2000,UNKNOWN NUM,ENGINE AND ENGINE COOLING,ARE THERE HEADER PIPES THAT I CAN GET TO REPLACE MY EXHAUST MANIFOLD? *AK,MERCURY,MONTEGO
561550,"General Motors, LLC",0,0,0,0,04/29/2001,06/11/2001,,TIRES,WHILE DRIVING THE LEFT FRONT TIRE BLEWOUT (NO MAKE/MODEL OF TIRE PROVIDED) CAUSING DAMAGE TO THE VEHICLE (OHIO TRAFFIC CRASH REPORT).   *MJS,OLDSMOBILE,98
781241,"General Motors, LLC",0,0,0,0,,10/14/1998,1G3HY5138H1,"VISIBILITY,SEAT BELTS,VEHICLE SPEED CONTROL","DRIVER SEAT BELT FAILED. ALSO, ACCESSIVE  ACCELERATOR FRICTION RESTRICTED CABLE FROM MOVING BETWEEN ACCELERATOR PEDAL AND THROTTLE BODY, RESULTING IN LOSS OF CONTROL PRIOR TO RECALL 88V08000. IN ADDITION, IN-LINE FUSIBLE LINK LOCATED IN PLASTIC WINDSHIELD BOTTLE BRACKET, MAY UNDER RESISTANCE CONDITION, MELT/IGNITE WASHER BOTTLE BRACKET, COULD RESULT IN A FIRE AS PER RECALL 87V135000. *AK",OLDSMOBILE,DELTA 88
10137401,"Chrysler (FCA US, LLC)",0,0,0,0,09/23/2005,09/23/2005,,ENGINE AND ENGINE COOLING,DT:THE CALLER SAID  VEHICLE INTERMITTENTLY STALLED.  WHILE DRIVING. .  WHEN STARTING THE VEHICLE IT WOULD STALL AGAIN. THE PART STORE CLAIMED  THEY COULD NOT  GET THE  PART FOR THIS VEHICLE. DEALER SAID THERE WERE NOT RECALLS. MANUFACTURER STATED WOULD HAVE TO LOOK IN THE ARCHIVES TO FIND OLD RECALLS.  *AK,PLYMOUTH,GRAN FURY
969829,"REVCON, INCORPORATED",0,0,0,0,08/09/1991,08/03/1995,,TIRES,SET OF 5 MICHELIN TIRES ARE DRY ROTTEN AND CRACKING AND CANNOT GET THE DEALER TO REPLACE.  TT,REVCON,REVCON
10195174,SOUTHEASTERN FABRICATORS,1,0,0,0,03/17/2007,07/02/2007,4Y3US10157S,TRAILER HITCHES,"TL*THE CONTACT OWNS A 2007 COACHMEN CAPRI.  THE TRAILER INCLUDES A MICRO SOUTHEASTERN METAL PRODUCTS 5 X 10 SA 35K.  WHILE DRIVING AT AN UNKNOWN SPEED, THE TRAILER, THE TILT BED, AND THE AXLE OF THE UTILITY TRAILER BECAME DETACHED FROM THE TRAILER TONGUE.  THE FAILURE BEGAN WHEN THE ATTACHMENT BOLT FOR THE TONGUE FELL OUT OF ITS NUT, WHICH CAUSED THE TRAILER TO CRASH INTO ANOTHER VEHICLE.  THE INSPECTION SHOWED NO POSITIVE RETENTION METHOD FOR THE ATTACHMENT BOLT WITH THE NUT PROVIDED.  NO OTHER VEHICLE INFORMATION WAS AVAILABLE BECAUSE THE TRAILER DOES NOT HAVE AN ENGINE.",SOUTHEASTERN,SOUTHEASTERN
519079,SHELLER-GLOBE CORPORATION,0,0,0,0,,06/18/1997,,WHEELS,RECALL WORK NOT COMPLETED ON THE WHEELS DUE TO DEALER PROBLEM.,SUPERIOR,SUPERIOR
10026953,YAMAHA INTERNATIONAL CORP,0,0,0,0,,07/10/2003,NOT AVAILAB,VISIBILITY,"YAMAHA, VISION, 1982.  CONSUMER STATES THAT  RIGHT SIDE MIRROR IS DEFECTIVE, ITS AT AN ANGLE WHERE SOMEONE COULD BE STABBED.  *AK",YAMAHA,YAMAHA
