ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
479233,Honda (American Honda Motor Co.),0,0,0,0,10/01/1994,11/20/1994,JH4DC4358RS,STRUCTURE,UNDER CARRIAGE COVER FAILED TWICE.  *SKD,ACURA,INTEGRA
479242,Honda (American Honda Motor Co.),0,0,0,0,01/01/1994,11/25/1994,JH4DC4448RS,ENGINE AND ENGINE COOLING,RADIATOR FAILED.  *SKD,ACURA,INTEGRA
479277,Honda (American Honda Motor Co.),0,0,0,0,11/18/1994,11/18/1994,JH4DB7655RS,VEHICLE SPEED CONTROL,"ACCELERATOR CABLE CAME LOOSE, CAUSING VEHICLE TO STALL.  *AK",ACURA,INTEGRA
479278,Honda (American Honda Motor Co.),0,0,0,0,12/01/1994,12/01/1994,JH4DC4351RS,VISIBILITY,PASSENGER'S POWER WINDOW FAILED.   *AK,ACURA,INTEGRA
479336,Honda (American Honda Motor Co.),0,0,0,0,10/01/1994,12/02/1994,UNK,EQUIPMENT,ANTENNA FAILED.  *AK,ACURA,INTEGRA
479513,Honda (American Honda Motor Co.),0,0,0,0,12/07/1994,12/07/1994,JH4DC4358RS,EQUIPMENT,RADIO ANTENNA DOES NOT RETRACT PROPERLY.  *SKD,ACURA,INTEGRA
479543,Honda (American Honda Motor Co.),0,0,0,0,03/01/1995,03/01/1995,JH4DB7656RS,EXTERIOR LIGHTING,BRAKE LIGHT FAILED.  *SKD,ACURA,INTEGRA
487068,Honda (American Honda Motor Co.),0,0,0,0,10/13/1995,10/13/1995,JH4DB7658RS,POWER TRAIN,TRANSMISSION HESITATES WHEN DOWNSHIFTING WITH FULL THROTTLE.,ACURA,INTEGRA
503196,Honda (American Honda Motor Co.),1,0,1,0,04/03/1996,04/03/1996,,AIR BAGS,"NO DEPLOYMENT OF AIR BAG IN ACCIDENT, CAUSING INJURY. *DH",ACURA,INTEGRA
505784,Honda (American Honda Motor Co.),0,0,0,0,12/01/1994,06/28/1996,,"SERVICE BRAKES, HYDRAULIC",ABS LIGHT COMES ON INDICATING ABS BRAKE SENSOR FAILURE.   *AK,ACURA,INTEGRA
508383,Honda (American Honda Motor Co.),0,0,0,0,,09/11/1996,JH4DB7559RS,EXTERIOR LIGHTING,LOW BEAM HEADLIGHTS ARE DEFECTIVE AND DO NOT LIGHT UP WHEN DRIVING ON AN UNLIT ROAD/NECESSARY TO HAVE BRIGHT HEADLIGHTS ON AT ALL TIMES.  *AK,ACURA,INTEGRA
513917,Honda (American Honda Motor Co.),0,0,0,0,01/08/1997,01/14/1997,JH4DB765XRS,POWER TRAIN,TRANSMISSION DOWN SHIFTS WHEN CRUISE CONTROL IS ENGAGED FROM 55-65 MPH TO 40 MPH.,ACURA,INTEGRA
516484,Honda (American Honda Motor Co.),0,0,0,0,04/10/1997,04/15/1997,JH4DC435XRS,SEAT BELTS,SEAT BELTS TOO SHORT TO FASTEN CHILD SAFETY SEAT.,ACURA,INTEGRA
521067,Honda (American Honda Motor Co.),0,0,0,0,,08/15/1997,JH4DB7650RS,POWER TRAIN,TRANSMISSION SLIPS GEARS.,ACURA,INTEGRA
522369,Honda (American Honda Motor Co.),0,0,0,0,12/30/1996,09/23/1997,JH4DC4359RS,POWER TRAIN,CLUTCH ASSEMBLY FAILED.,ACURA,INTEGRA
523022,Honda (American Honda Motor Co.),0,0,0,0,03/01/1996,08/28/1997,,POWER TRAIN,TRANSMISSION AND STEERING WHEEL FAILURE.,ACURA,INTEGRA
528295,Honda (American Honda Motor Co.),0,0,0,0,01/09/1998,01/13/1998,JH4DC4351RS,UNKNOWN OR OTHER,REAR END OF VEHICLE SWERVED OUT OF CONTROL ON WET ROADWAY.  REQUESTING INFORMATION ON REAR TO FRONT WEIGHT DIFFERENCES.,ACURA,INTEGRA
533598,Honda (American Honda Motor Co.),1,0,2,0,11/09/1997,04/06/1998,JH4DC2382AS,AIR BAGS,NO DEPLOYMENT OF AIR BAGS DURING A VEHICLE COLLISION.,ACURA,INTEGRA
544150,Honda (American Honda Motor Co.),0,0,0,0,01/06/1999,03/01/1999,,TIRES,VEHICLES LEFT FRONT WHEEL CAME OFF. (OHIO TRAFFIC REPORT).,ACURA,INTEGRA
706879,Honda (American Honda Motor Co.),0,0,0,0,04/01/1998,05/26/1999,,ENGINE AND ENGINE COOLING,FAILURE OF PLASTIC TOP OF RADIATOR. AREA AROUND FILLER NECK HAS DETERIORATED SO THAT CAP CAN NOT HOLD PRESSURE,ACURA,INTEGRA
711136,Honda (American Honda Motor Co.),0,0,0,0,03/20/1999,04/07/2000,JH4DC2385RS,ENGINE AND ENGINE COOLING,PULLEY IS UNBALANCED AND CAUSES CLUNKING NOISE AS IT ROTATES,ACURA,INTEGRA
711139,Honda (American Honda Motor Co.),0,0,0,0,03/20/1999,04/07/2000,JH4DC2385RS,"FUEL SYSTEM, GASOLINE",FUEL PUMP WILL SHUT OFF AFTER CAR IS STARTED CAUSING CAR TO STALL.  CAR WILL NOT START FOR SEVERAL MINUTES AFTERWARDS.  HAS HAPPENED NUMEROUS TIMES RIGHT AFTER STARTING THE CAR AND EVEN AFTER CAR IS IN MOTION. (LOW SPEED).  *AK,ACURA,INTEGRA
717565,Honda (American Honda Motor Co.),1,0,0,0,01/16/2000,01/19/2000,JH4DC2384RS,AIR BAGS,"DEALERSHIP SAID AIRBAGS ONLY DEPLOYED AT 35MPH AND CAR SENSES LIFETHREATENING SITUATION.  CAR HIT SEVERAL TREES HEAD ON, NO AIRBAG DEPLOYED.  INSURANCE AGENCY TOLD ME THEY SHOULD DEPLOY AT 20 MPH.  $7000 DAMAGE IN FRONT ONLY.  DID THEY FAIL? *AK",ACURA,INTEGRA
718125,Honda (American Honda Motor Co.),0,0,0,0,01/30/2000,01/31/2000,,VISIBILITY,"THE FRONT PASSENGER WINDOW HAS BEEN FIXED AT LEAST A COUPLE OF TIMES FOR NOT FUNCTIONING PROPERLY:STICKING AND NOT ROLLING UP AND DOWN.  THE WINDOW WAS NEVER PROPERLY FIXED ANY OF THE TIMES, BECAUSE WHILE IT WAS ROLLED UP, IT WOULD RATTLE WHEN THE CAR WAS IN MOTION.  I GAVE UP ON TAKING IT TO THE DEALER TO REPAIR AGAIN, BECAUSE THEY COULD NOT FIX IT PROPERLY.  FINALLY, WHILE DRIVING AT A SPED OF APPROXIMATELY 25 MPH, THE PASSENGER ROLLED THE WINDOW HALF WAY DOWN, AND THE WINDOW FELL COMPLETELY INSIDE THE DOOR AND WILL NOT ROLL UP AGAIN! *AK",ACURA,INTEGRA
747003,Honda (American Honda Motor Co.),0,0,0,0,07/23/1998,06/18/2001,JH4DB7554RS,ENGINE AND ENGINE COOLING,"SADLY, THE RADIATOR FOR THE 1994 ACURA INTEGRA IS MADE OF PLASTIC AND METAL - POOR ENGINEERING!  AFTER 3 YEARS AND 11 MONTHS I HAD TO REPLACE MY RADIATOR FOR THE FIRST TIME. NOW 2 YEARS AND 11 MONTHS LATER, I'M REPLACING IT AGAIN BECAUSE THE PLASTIC AND METAL SEPARATED IN BOTH CASES. THIS IS A VERY INFERIOR PRODUCT. I THINK THE MANUFACTURER SHOULD REPLACE THESE AT COST.*AK",ACURA,INTEGRA
751368,Honda (American Honda Motor Co.),0,0,0,0,08/27/2001,08/29/2001,JH4DB7658RS,"SERVICE BRAKES, HYDRAULIC","ABS INDICATOR LIGHT ON DASH STAYING ON CALLED DEALER ADVISED ME MEANS NO ANTI-LOCK BRAKES ONLY CONVENTIONAL BRAKING TOOK VEH IN TO DEALER NEXT DAY  THEY ADIVSED ALL IT WAS THAT AIR WAS IN THE BRAKE LINE IT WOULD COST $115  FIX, 7 HRS LATER CALLED BACK IT WASN'T THAT BUT THEMODULATOR/ACCUALATOR WENT ON THE ABS AND IT WOULD BE $1,400 TO FIX?? THIS VEH IS IN EXCELLENT CODITION WITH ONLY 41,000 ORG MILES DRIVEN LESS THEN 15 MILES A DAY FEEL DEALER SHOULD FIX FOR AT NO COST.  CALLED BACK A FEW HOURS LATER TO ADVISE THAT WAS IT AT ALL BUT THAT THE. *AK",ACURA,INTEGRA
751956,Honda (American Honda Motor Co.),0,0,0,0,09/08/2001,09/09/2001,JH4DC435XRS,"SERVICE BRAKES, HYDRAULIC","THE BRAKE LINE HAD BEEN RUBBING AGAINST THE CHASIS WHERE IT ENTERS THE TIRE WELL.  THE LINE HAD WORN FLAT UNTIL IT RUPTURED CAUSING A LOSS OF BRAKE FLUID/PRESSURE.  THE BRAKES WERE RENDERED INOPERABLE.  THE FAILURE APPEARS TO BE DUE TO A DESIGN FAILURE.  AS THE SUSPENSION MOVED UP AND DOWN, THE BRAKE LINE RUBBED AGAINST THE SHARP EDGE OF THE CHASIS - AND OVER THE YEARS HAD WORN THE CHASIS TO A MIRROR SHINE INDICATING THAT IT HAD BEEN RUBBING FOR SOME TIME.  THE BRAKE LINE ITSELF WAS WORN FLAT ON THE BACK SIDE UNTIL IT EVENTUALLY RUPTURED.",ACURA,INTEGRA
752904,Honda (American Honda Motor Co.),0,0,0,0,10/02/2001,10/04/2001,JH4DC2384RS,SEATS,INTERNAL STEEL FRAME OF THE DRIVER'S SEAT BACK SNAPPED WHEN DRIVER SAT DOWN CAUSING THE SEAT TO COLLAPSE BACKWARDS. *AK,ACURA,INTEGRA
757537,Honda (American Honda Motor Co.),0,0,0,0,12/15/2001,01/30/2002,JH4DC4459RS,"SERVICE BRAKES, HYDRAULIC","SAME PROBLEM AS ODI ID:751368, ONLY 50000 MILES AND ABS MODULATOR COMPLETELY BROKE TO THE PRICE OF $1400.  THE CAR ONLY COSTS $16,000.  THE MODULATOR HAS OTHER RECALLS FOR O-RINGS BUT THEY CLAIM IGNORANCE ABOUT THIS.*AK",ACURA,INTEGRA
762828,Honda (American Honda Motor Co.),0,0,0,0,06/01/2002,06/08/2002,JH4DC4358RS,"SERVICE BRAKES, HYDRAULIC","BRAKES CONTINUE TO PRESS TO THE FLOOR AFTER THE VEHICLEIS STOPPED. STOPPING ABAILITY IS GREATLY REDUCED. BRAKE LINE HAS BEEN BLEAD. OCCURS AT LOW SPEEDS.  FRONT CALIPERS ARE NEW, REPLACED AT FIRESTONE.*AK",ACURA,INTEGRA
780603,Honda (American Honda Motor Co.),0,0,0,0,09/23/1998,10/01/1998,J84DC4358RS,ENGINE AND ENGINE COOLING,WATER PUMP AND RADIATOR FAILED.,ACURA,INTEGRA
800839,Honda (American Honda Motor Co.),1,0,1,0,08/08/1996,08/14/1996,JH4DC4451RS,AIR BAGS,"NO DEPLOYMENT OF DRIVER'S/PASSENGER'S AIR BAGS UPON IMPACT, 12:00 POSITION.  *AK",ACURA,INTEGRA
807692,Honda (American Honda Motor Co.),1,0,0,0,01/13/1997,01/15/1997,JH4DC4454RS,AIR BAGS,CONSUMER WAS INVOVLED IN A 30 MPH FRONTAL COLLISION  IN WHICH THE AIR BAGS DID NOT DEPLOY.  PLEASE GIVE FURTHER DETAIL.     *AK,ACURA,INTEGRA
809525,Honda (American Honda Motor Co.),0,0,0,0,12/28/1994,02/28/1997,JH4DC4445RS,POWER TRAIN,"TRANSMISSION:  WHEN DRIVING VEHICLE MAKES  WHINNING NOISE,SHIFTING AT HIGH RPMS.HAD NEW TRANSMISSION PUT IN AND HAD RECALL #94V063 DONE IN SEPT. 1995,  DEALER SAIS THERE IS NOTHING WRONG WITH VEHICLE.   *AK",ACURA,INTEGRA
881807,Honda (American Honda Motor Co.),1,0,2,0,,02/28/2001,FILL IN,AIR BAGS,"WAS DRIVING 30MPH WHEN ANOTHER VEHICLE PULLED OUT IN FRONT SUDDENLY FROM A TREE LINED AREA WITHOUT WARNING. IT WAS ""T"" BONED BY INTEGRA. UPON IMPACT, NEITHER AIR BAGS DEPLOYED. DRIVER/PASSENGER WERE INJURED. PASSENGER HIT WINDSHIELD AND BROKE IT. BOTH HAD EMERGENCY ROOM TREATMENT.*AK",ACURA,INTEGRA
886105,Honda (American Honda Motor Co.),1,0,1,0,04/13/2001,04/17/2001,JH4DB7653RS,AIR BAGS,"VEHICLE WAS INVOLVED IN A FRONTAL COLLISION AT 55MPH. UPON IMPACT, AIRBAGS DID NOT DEPLOY, RESULTING IN MINOR INJURIES.*AK",ACURA,INTEGRA
966460,Honda (American Honda Motor Co.),1,0,1,0,05/26/1995,06/07/1995,JH4DD7540RS,AIR BAGS,"DURING 20 TO 30 MPH HEAD ON IMPACT, PASSENGER AIR BAG DID NOT DEPLOY.  TT",ACURA,INTEGRA
968188,Honda (American Honda Motor Co.),1,0,0,0,05/05/1995,07/05/1995,JH4DC4457RS,AIR BAGS,"UPON FRONTAL IMPACT @ 45 MPH, PASSENGERS AIR BAG FAILED TO DEPLOY. PLEASE DESCRIBE DETAILS.  TT",ACURA,INTEGRA
970836,Honda (American Honda Motor Co.),0,0,0,0,07/10/1995,08/22/1995,JH4DC4458RS,"SERVICE BRAKES, HYDRAULIC",WENT TO THE BRAKES AND THERE WASN'T ANY BRAKING POWER AND THE CAR KEPT GOING THROUGH AN INTERSECTION. PLEASE DESCRIBE.  TT,ACURA,INTEGRA
973498,Honda (American Honda Motor Co.),0,0,0,0,,10/18/1995,JHFDC4442RS,EQUIPMENT,PURCHASED CAR NEW THE WINDOW KEEPS COMING OFF THE TRACK THE BUTTON ON THE RADIO STICK .  TT,ACURA,INTEGRA
975738,Honda (American Honda Motor Co.),1,0,1,0,10/01/1995,11/29/1995,,AIR BAGS,"HAD A FRONTAL COLLISION, DRIVERS AIR BAG DID NOT DEPLOY.  TT",ACURA,INTEGRA
975893,Honda (American Honda Motor Co.),0,0,0,0,11/21/1995,12/01/1995,,TIRES,"WHILE DRIVING OR WHEN VEHICLE IS PARKED EXPERIENCE FLAT TIRE ON EACH WHEEL REPLACEMENT 6 TIMES, NO WEAR ON TIRES.  TT",ACURA,INTEGRA
976809,Honda (American Honda Motor Co.),1,0,1,0,12/18/1995,12/19/1995,JH4DB7651RS,AIR BAGS,PASSENGER'S SIDE AIR BAG DID NOT DEPLOY UPON FRONTAL (12:00) AT 40-45 MPH.  TT,ACURA,INTEGRA
979354,Honda (American Honda Motor Co.),1,0,1,0,02/17/1996,02/20/1996,,AIR BAGS,"FRONTAL COLLISION IMPACT 12:00 POSITION, SPEED 25 MPH, DRIVER SIDE AIR BAG DID NOT DEPLOY.  TT",ACURA,INTEGRA
983035,Honda (American Honda Motor Co.),1,0,0,0,,04/19/1996,,AIR BAGS,CONSUMER WAS IN A 40MPH ACCIDENT AND AIR BAGS DID NOT DEPLOY-NO SERIOUS INJURIES.    *AK,ACURA,INTEGRA
8016109,Honda (American Honda Motor Co.),0,0,0,0,09/01/2000,08/13/2002,,TIRES,"THERE WERE SOME CRACKS ON THE SIDE OF FRONT TIRE, THERE IS AIR LEAKING FROM THAT TIRE. P195/65/14, REPLACEMENT TIRES, 25000 MILES, MOUNTED ON A 1994, ACURA, INTEGERA.*AK   TWO OF THE TIRES WERE REPLACED BY THE TIRE CENTER DUE TO MANUFACTURING DEFECTS.  THE DEFECTS WERE DISCOVERED SEPTEMBER 2000 AT 25000 MILES.  THE DEALER THEN STATED THEY WEREN'T DEFECTIVE.  NOW AFTER THEY HAVE FAILED, THE TIRE RETAILER AGREED THAT THEY WERE DEFECTIVE.  THE TIRES FAILED WITH LESS THAN 35000 MILES ON THEM.  THE DEFECTIVE TIRES ARE YOKOHAMA MODEL A378 DOT CCDF 8BV116 P195/60R14 85H  *JG",ACURA,INTEGRA
10013860,Honda (American Honda Motor Co.),0,0,0,0,01/01/1998,04/02/2003,,UNKNOWN OR OTHER,ANTENNA DOES NOT RETRACT (STAYS UP ALL THE TIME).  *NLM,ACURA,INTEGRA
10022163,Honda (American Honda Motor Co.),0,0,0,0,05/25/2003,06/03/2003,JH4DC4453RS,SEAT BELTS,"WHILE DRIVING  AT 60MPH THE VEHICLE WAS IN A HEAD ON ACCIDENT, AND  DRIVER'S SIDE SEAT BELT DID NOT LOCK.*AK",ACURA,INTEGRA
10022165,Honda (American Honda Motor Co.),1,0,0,0,05/25/2003,06/03/2003,JH4DC4453RS,AIR BAGS,"WHILE DRIVING AT 60MPH VEHICLE WAS IN A HEAD ON ACCIDENT WITH ANOTHER VEHICLE. UPON IMPACT,  BOTH AIRBAGS DID NOT DEPLOY. *AK",ACURA,INTEGRA
10032683,Honda (American Honda Motor Co.),0,0,0,0,11/27/2002,08/12/2003,,ENGINE AND ENGINE COOLING,RADIATOR HAS BURST AND NEEDS TO BE REPLACED 3 TIMES BETWEEN NOVEMBER 2002 AND AUGUST 2003.  *AK,ACURA,INTEGRA
10040329,Honda (American Honda Motor Co.),0,0,0,0,09/20/2003,09/22/2003,,AIR BAGS,CONSUMER CALLED COMPLAINING ABOUT HAVING PROBLEMS WITH  AIR BAGS DEPLOYING WITH ANY TYPE OF IMPACT. MANUFACTURER/DEALER  WERE NOT CONTACTED AT THE TIME OF THIS CALL. *AK,ACURA,INTEGRA
10046347,Honda (American Honda Motor Co.),1,0,2,0,11/20/2002,11/04/2003,,AIR BAGS,"WHILE DRIVING AT 30 MPH CONSUMER ENTERED  AN INTERSECTION.  WHILE CROSSING THE INTERSECTION, ANOTHER VEHICLE RAN A STOP SIGN, CAUSING THE CONSUMER TO COLLIDE WITH THE FRONT DRIVER'S SIDE OF THE  OTHER VEHICLE.  THE OTHER VEHICLE WAS CITED FOR FAILURE TO HEED A STOP SIGN.  SEAT BELTS WERE WORN, BUT THE FRONTAL AIR BAGS DID NOT DEPLOY.  CONSUMER AND PASSENGER SUSTAINED BACK AND NECK INJURIES. *AK",ACURA,INTEGRA
10050074,Honda (American Honda Motor Co.),0,0,0,0,,12/04/2003,FILL IN`,STEERING,THE CONSUMER NOTICED THE STEERING WHEEL LEAVES FIBER GLASS SHAVINGS INSIDE THE CONSUMER'S HAND WHEN STEERING. PLEASE PROVIDE FURTHER INFORMATION.    *PH,ACURA,INTEGRA
10073502,Honda (American Honda Motor Co.),0,0,0,0,,05/11/2004,JH4DB7659RS,POWER TRAIN,"WHEN VEHICLE IS ACCELERATING IT WILL NOT AUTOMATICALLY SHIFT INTO GEAR. THIS PROBLEM OCCURRED WHEN DRIVING FROM A DEAD STOP.   MANUFACTURER ISSUED A RECALL. HOWEVER,  THIS VEHICLE WAS NOT INCLUDED DUE TO VIN.  *AK",ACURA,INTEGRA
10073770,Honda (American Honda Motor Co.),0,0,0,0,01/01/1901,05/12/2004,,"VISIBILITY,STRUCTURE",REAR HATCHBACK WINDOW EXPLODED.  *MR  WHEN THE CONSUMER USED THE SUPPORT STRAP TO CLOSE THE HATCHBACK THE GLASS EXPLODED WHICH SENT GLASS FLYING EVERYWHERE.  THE CONSUMER LATER DETERMINED THAT THE METAL BRACKET ON THE TIE DOWN STRAP MADE CONTACT WITH  THE GLASS WHEN CLOSING THE HATCHBACK (961 SPEEDWAY 2 BIKE CARRIER).  *NM,ACURA,INTEGRA
10132780,Honda (American Honda Motor Co.),0,0,0,0,08/13/2005,08/14/2005,,TIRES,"JUNE 2005-THE FRONT PASSENGER SIDE TIRE (COOPER COBRA GT-P195/60R14) LOST AIR PRESSURE AND WENT FLAT WHILE DRIVING ON A SMOOTH BLACKTOP SURFACE-THE SIDEWALL WAS CRACKED AND BUBBLED. THE TIRE WAS REPLACED AT OUR EXPENSE BECAUSE THE TIRE DEALER SAID IT WASN'T COVERED UNDER WARRANTY. AUGUST 13, 2005-THE FRONT DRIVER'S SIDE TIRE (COOPER COBRA GT) LOST AIR PRESSURE AND WENT FLAT WHILE DRIVING ON A SMOOTH BLACKTOP SURFACE. THE TIRE WOULDN'T KEEP AIR, CAUSE UNKNOWN. THIS TIRE AND ALL COOPER TIRES ON THE CAR HAVE BEEN REPLACED WITH ANOTHER BRAND OF TIRE.  I HAVE TWO OF THE COOPER COBRA TIRES IN MY POSSESSION. * THE COOPER TIRES WERE PURCHASED IN NOVEMBER 2004 AND WERE IN USE FOR APPPROX. 12,000 MILES.  *NM",ACURA,INTEGRA
10239740,Honda (American Honda Motor Co.),0,0,0,0,08/25/2008,08/26/2008,JH4DC4349RS,TIRES,"TL*THE CONTACT OWNS A 1994 ACURA INTEGRA.  THE VEHICLE HAS KELLY SPRINGFIELD TIRES, SIZE 195-60R14H (NA).  THE CONTACT PURCHASED A SET OF FOUR TIRES ON DECEMBER 29, 2006.  HE STATED THAT BOTH PASSENGER SIDE TIRES AND THE REAR PASSENGER SIDE TIRE HAVE SINCE DEVELOPED A SIDEWALL STRESS LEAK (SMALL HOLES IN THE TIRES).  WHILE DRIVING 40 MPH, THE CONTACT HEARD A HISSING NOISE.  HE PULLED THE VEHICLE OVER AND NOTICED LARGER HOLES AND SLITS IN THE FRONT PASSENGER SIDE TIRE.  THE FAILURE CAUSED THE TIRE TO LOSE ALL AIR AND PRESSURE.  HE HAS NOT CALLED THE PLACE FROM WHERE THE TIRES WERE PURCHASED.  HE BELIEVES THE TIRES SHOULD LAST MORE THAN A YEAR AND A HALF.  THE TIRES HAD 116,000 MILES WHEN THEY WERE PURCHASED.  THE DOT NUMBER WAS UNKNOWN.  THE CURRENT AND FAILURE MILEAGES WERE 139,000.",ACURA,INTEGRA
10359385,Honda (American Honda Motor Co.),0,0,0,0,08/15/2010,10/05/2010,JH4DC4452RS,ELECTRICAL SYSTEM,"IN AUGUST MY 1994 ACURA INTEGRA LS STOPPED RUNNING.  THE MOTOR FIRED BUT WOULD NOT RUN. AFTER SEVERAL ATTEMPTS, IT RE STARTED. A WEEK LATER WHILE DRIVING THE MOTOR SUDDENLY QUIT. IT HAPPENED A THIRD TIME AND NEVER STARTED AGAIN. I NEEDED A TOW TRUCK. I DISCOVERED IT WAS A FAULTY IGNITION SWITCH. THIS IS AN EXTREMELY DANGEROUS TRAGEDY WAITING TO HAPPEN FOR INTEGRA OWNERS. I WOULD LIKE TO BE REIMBURSED FOR THE NEW IGNITION SWITCH THAT I BOUGHT. MY CAR WAS A TRAGEDY WAITING TO HAPPEN. SUDDEN LOSS OF POWER ESPECIALLY WHILE DRIVING IS A HAZARD. I HAVE THE OLD SWITCH. *TR",ACURA,INTEGRA
10910859,Honda (American Honda Motor Co.),0,0,0,0,09/01/2016,09/30/2016,JH4DC4449RS,VISIBILITY/WIPER,"A REP AT THE IIHS SUGGESTED THAT I TAKE THIS UP WITH YOU. I HAVE FOUND IT REALLY DIFFICULT TO COPE WITH THE LED HEADLIGHTS IN ONCOMING CARS. I REALLY CAN'T UNDERSTAND HOW THEIR USE WAS APPROVED. SURELY THE NEED TO SEE OBSTACLES MUST BE BALANCED WITH THE NEED NOT TO BLIND OTHER DRIVERS. MY CAR IS LOW SLUNG, AND MY EYES TAKE A DIRECT HIT FROM ONCOMING HEADLIGHTS OF HIGHER WHEELBASE VEHICLES, YET HALOGEN HEADLIGHTS NEVER BOTHER ME. I CAN FIELD THEM WITHOUT A FEELING OF RETINAL BURN. NOT SO LEDS. WHEN THE NEWER 'SNOB CARS' WITH THE PAIN-INDUCING LED LIGHTS COME TOWARDS ME, I CAN'T HELP BUT THINK THAT ALLOWING THEM ON THE ROAD IS A MISTAKE. IT SMACKS OF PANDERING TO MARKETEERS, OR WORSE SHEER LAZINESS AND DISTRACTION ON THE PART OF REGULATORS.  I APPRECIATE THAT SOME NEWER CARS HAVE WINDSHIELDS WITH AN ANTI-GLARE LAYER IN THEM. THAT IS FINE FOR THOSE DRIVERS, BUT, WHAT ABOUT THE REST OF US ?   THE REGULATORY RESPONSIBILITY IN THIS AREA ISN'T BEING MET. THE GOVERNMENT SHOULD REQUIRE SOME SORT OF DIFFUSING  COVER ON THOSE RIDICULOUS ARRAYS OF BLINDING BULBS, SO AS TO SOFTEN THEIR WEAPONIZED GLARE.ITS ONLY COMMON SENSE. RELATED TO THIS CONCERN IS MY EXPERIENCE WITH NEW WINDSHIELD WIPERS SCRATCHING MY WINDSHIELD. NEW WIPERS NEVER USED TO DO THIS.AGAIN, SOME REGULATORY PERSON DROPPED THE BALL. ITS A NO-BRAINER THAT NEW WINDSHIELD WIPERS SHOULD NOT ABRADE THE WINDSHIELD THEY ARE MEANT TO KEEP CLEAN AND CLEAR. ONE WOULD HOPE THAT GOES WITHOUT SAYING. SOMEONE IN AUTHORITY HAS TO START PAYING ATTENTION, THINKING ABOUT THEIR JOB, BEFORE THE COUNTRY GOES COMPLETELY TO HELL FOR AVOIDABLE REASONS.      IF YOU AREN'T THE CORRECT BODY FOR MY INQUIRY/LAMENT, CAN YOU POINT ME TO THE RIGHT ONE ?    THANKS FOR YOUR CONSIDERATION I HOPE YOU GIVE TO MY NOTE.",ACURA,INTEGRA
475087,Honda (American Honda Motor Co.),1,0,0,0,10/07/1994,10/07/1994,,AIR BAGS,"DRIVER'S/PASSENGER'S AIRBAG FAILED DURING ACCIDENT, CAUSING INJURIES.  *AW",ACURA,LEGEND
479290,Honda (American Honda Motor Co.),0,0,0,0,11/27/1994,11/27/1994,JH4KA7655RC,ELECTRICAL SYSTEM,IGNITION SWITCH LOCKED UP.  *AK,ACURA,LEGEND
480396,Honda (American Honda Motor Co.),0,0,0,0,08/26/1994,02/07/1995,JH4KA8271RC,"SERVICE BRAKES, HYDRAULIC",RATTLING NOISE FROM REAR BRAKES.   *AW,ACURA,LEGEND
489687,Honda (American Honda Motor Co.),0,0,0,0,05/03/1995,05/03/1995,,POWER TRAIN,TRANSMISSION PROBLEMS.  *AW,ACURA,LEGEND
