ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
852989,Honda (American Honda Motor Co.),0,0,0,0,10/27/1999,11/16/1999,PLEASE FILL,AIR BAGS,VEHICLE EXPERIENCED AIR BAG DEPLOYMENT WHILE WAITING AT A FOUR-WAY STOP SIGN. DEALER / MANUFACTURER NOTIFIED.  *AK,ACURA,LEGEND
863172,Honda (American Honda Motor Co.),0,0,0,0,05/11/2000,06/07/2000,JH4KA4666KC,"FUEL SYSTEM, GASOLINE","WHEN DRIVING/APPLYING BRAKES/ ACCELERATING, OR EVEN MAKING TURNS COULD SMELL FUEL FUMES.  CONTACTED DEALER WHO WAS NOT ABLE TO HELP.  *AK",ACURA,LEGEND
894667,Honda (American Honda Motor Co.),0,0,0,0,03/15/2001,08/17/2001,JH4KA4666KC,ELECTRICAL SYSTEM,VEHICLE SHUT DOWN WHILE TRAVELING AT HWY SPEED OF 60 MPH.  VEHICLE TAKEN TO AN INDEPENDENT REPAIR SHOP AND INFORMED THAT IGNITION SWITCH HAD FAILED AND WAS REPLACED.  *AK  CONSUMER STATES VEHICLE STARTED RIGHT UP AND STALLED TWICE MORE.   *SLC,ACURA,LEGEND
962477,Honda (American Honda Motor Co.),0,1,0,0,,03/23/1995,,ELECTRICAL SYSTEM,"WHILE PARKED, 6 HOURS AFTER DRIVEN, VEHICLE CAUGHT FIRE IN DASH, DUE TO ELECTRICAL SHORT IN FRONT WIRING HARNESS.  TT",ACURA,LEGEND
968187,Honda (American Honda Motor Co.),1,0,1,0,04/07/1995,07/05/1995,,AIR BAGS,"UPON IMPACT, AIR BAG DEPLOYED BUT BAG EXPLODED RESULTING IN CHEST INJURY TO STURNAM (BREAST BONE). PLEASE DESCRIBE DETAILS.  TT",ACURA,LEGEND
970484,Honda (American Honda Motor Co.),0,0,0,0,08/10/1995,08/15/1995,JH4KA3251KC,"SERVICE BRAKES, HYDRAULIC","ABS, IN FOR BRAKE REPAIR FOUND METAL SHAVES IN THE FLUID, FAILURE OF ABS PUMP.  TT",ACURA,LEGEND
976872,Honda (American Honda Motor Co.),0,0,0,0,12/21/1995,12/21/1995,JH4KA3256KC,STEERING,WHEN MAKING A RIGHT TURN THE STEERING WHEEL GETS STUCK AND CONTINUES TO TURN. PLEASE DESCRIBE.  TT,ACURA,LEGEND
977759,Honda (American Honda Motor Co.),1,0,0,0,01/16/1996,01/18/1996,,"SERVICE BRAKES, HYDRAULIC",THE CAR HAS ABS AND DISC BRAKES. THEY NO LONGER STOP THE CAR AND THE WHOLE SYSTEM NEEDS REPLACING. PLEASE DESCRIBE.  TT,ACURA,LEGEND
985593,Honda (American Honda Motor Co.),0,0,1,0,01/01/1996,06/13/1996,JH4KA4669KC,AIR BAGS,"AT SPEED OF 5 MPH, HIT AN UNEVEN PAVEMENT IN THE HWY, DRIVER SIDE AIRBAG DEPLOYED WITHOUT WARNING.  *AK",ACURA,LEGEND
986899,Honda (American Honda Motor Co.),0,0,0,0,11/15/1995,07/15/1996,JH4KA3275KC,"SERVICE BRAKES, HYDRAULIC","ABS BRAKE SYSTEM LOSING FLUID, MASTER CYLINDER MALFUNCTIONING NEED TO PUMP PEDAL IN ORDER TO STOP.   *AK  THE PROBLEM WAS DETERMINED TO BE A FAULTY ABS MODULATOR.*JB",ACURA,LEGEND
8008277,Honda (American Honda Motor Co.),0,0,0,0,05/08/2000,04/22/2002,JH4A3261KC0,AIR BAGS,"WHILE PULLING INTO A SERVICE STATION, BOTH AIR BAGS DEPLOYED WITHOUT WARNING. DEALER AND THE MANUFACTURER WERE NOTIFIED. FEEL FREE TO PROVIDE ANY FURTHER INFORMATION.*AK",ACURA,LEGEND
8017104,Honda (American Honda Motor Co.),0,0,0,0,08/20/2002,08/23/2002,JH4KA4674KC,VEHICLE SPEED CONTROL,"WHILE MAKING A TURN AND WITHOUT ANY INDICATION, VEHICLE STARTED ACCELERATING AND TOOK OFF GOING UP HILL.  CONSUMER PUMPED BRAKES AND PULLED HAND BRAKE AND  VEHICLE CONTINUED TO TRAVEL CONSUMER THEN TURNED ENGINE OFF TO STOP.   *AK     JLG",ACURA,LEGEND
10056468,Honda (American Honda Motor Co.),1,0,1,0,12/28/2003,02/03/2004,JH4KA4645KC,SEAT BELTS,"MY MOTHER WAS INVOLVED IN AN ACCIDENT IN MY 1989 ACURA LEGEND, WHICH THE DRIVER'S SEAT BELT RELEASED UPON THE IMPACT OF THE INCIDENT.  SHE WAS THEN CITATED FOR NOT WEARING A SAFETY BELT.  I HAVE RECENTLY FOUND THAT THEY WERE RECALLED IN MAY OF 1995.  I PURCHASED THE VEHICLE ON A YEAR AGO.*AK",ACURA,LEGEND
10068859,Honda (American Honda Motor Co.),0,0,0,0,07/15/2003,01/15/2004,JH4KA4552KC,"ENGINE AND ENGINE COOLING,VISIBILITY,AIR BAGS","OVERHEATING PROBLEMS, IGNITION PROBLEMS, AIRBAG DOES NOT WORK, DOOR OPEN LIGHT STAYS ON, LEAK IN SUNROOF WHEN IT RAINS,",ACURA,LEGEND
726512,"Airstream, Inc.",0,0,0,0,,08/03/2000,1FMDA31U3KZ,"FUEL SYSTEM, GASOLINE",CONTACTED FORD. THEY SAID EVEN IF MY VAN HAD SAME PROBLEMS AS RECALL # 98V190 IT WOULD NOT COVER MY FUEL TANK BECAUSE I LIVE IN NJ. NJ IS NOT COVERED UNDER THEIR RECALL.  PERHAPS THEIR RECALL AREA SHOULD BE WIDENED TO INCLUDE ALL 1989 AEROSTARS THAT HAVE BAD FUEL TANKS.  *AK,AIRSTREAM,AIRSTREAM
845150,"ALFA ROMEO, INCORPORATED",0,1,0,0,07/02/1999,08/16/1999,FILL IN,ENGINE AND ENGINE COOLING,HAD JUST PARKED VEHICLE & LEFT. VEHICLE HAD CAUGHT ON  FIRE FOR UNKNOWN REASON. FIRE DEPARTMENT ARRIVED & PUT FIRE OUT. GAVE INDICATION FIRE HAPPENED AROUND ENGINE COMPARTMENT AREA.  *AK,ALFA ROMEO,SPIDER
509858,"Volkswagen Group of America, Inc.",0,0,0,0,10/01/1995,10/15/1996,,EQUIPMENT,FAN MOTOR FAILED.,AUDI,100
529768,"Volkswagen Group of America, Inc.",0,0,0,0,,01/26/1998,WAUDB0441KN,VISIBILITY,WINDOWS FOG OVER AND THE DEFROSTER ONLY MAKES THE PROBLEM WORSE.,AUDI,100
548943,"Volkswagen Group of America, Inc.",0,0,0,0,,04/10/2000,WAUDB0442KN,POWER TRAIN,"SPEEDOMETER FAILED,THE ODOMETER NO LONGER RECORDS MILEAGE. YH",AUDI,100
10050439,"Volkswagen Group of America, Inc.",0,0,0,0,,12/11/2003,WAUBB0446KN,POWER TRAIN,DIFFERENTIAL LEAKED OIL INTO THE TRANSMISSION WHICH DAMAGED THE GEARS. *AK  A RECALL WAS ISSUED RELATED TO THE PROBLEM THE CONSUMER'S VEHICLE EXPERIENCED BUT THE VEHICLE WAS NOT INCLUDED DUE TO VIN.  *NM,AUDI,100
706301,"Volkswagen Group of America, Inc.",0,1,0,0,05/04/1999,05/06/1999,WAUGC5447KN,"ENGINE AND ENGINE COOLING,ELECTRICAL SYSTEM","UNDERHOOD FIRE OCCURED ON VEHICLE WHILE TRAVELING EB ON LIE. ENGINE COOLING FAN MOTOR SIEZED, RESULTING IN A UNINTERUPTED GROUND FAULT WHICH BURNED ALL THE WIRES IN THE MAIN WIRING HARNESS. THERE WAS NO CIRCUIT BREAKER OR FUSE PROVIDED IN THE WIRING TO PREVENT A GROUD FAULT FROM OCCURING. AUDI UPGRADED SUBSUQUENT MODEL YEARS OF THIS VEHICLE WITH A FUSEABLE LINK ON THE GROUND SIDE OF THE COOLING FAN MOTOR, BUT FAILED TO PROVIDE THE UPGRADE TO OWNERS OF 1984 THRU 1989 VEHICLES. COMPLETE DESTRUCTION OF THE VEHICLE WAS PREVENTED ONLY BY MY ABILITY TO DISCONNECT THE BATTERY CABLES IN A RAPID MANNER.",AUDI,200
721134,"Volkswagen Group of America, Inc.",0,0,0,0,,04/07/2000,WAUFC044XKN,"POWER TRAIN,EXTERIOR LIGHTING",BRAKE LIGHT SYSTEM ON EFFECTS STEERING AND HYDRAULIC SYSTEM/ UNKNOWN SPEED BROKEN SPEEDOMETER/ODOMETER. *AK,AUDI,200
811895,"Volkswagen Group of America, Inc.",0,0,0,0,,05/01/1997,,AIR BAGS,OWNER STATES WHILE SITTING AT A RED LIGHT HIS DRIVER'S SIDE AIRBAG DEPLOYED FOR NO REASON.O WNER IS CONCERNED ABOUT THIS PROBLEM.   *AK,AUDI,200
979789,"Volkswagen Group of America, Inc.",0,0,0,0,01/15/1996,02/27/1996,,EXTERIOR LIGHTING,"POOR PERFORMANCE ON THE HEAD LIGHTS, CAN NOT SEE THE ROAD AT NIGHT DUE TO THE HEADLIGHTS FOGGING.  *AK",AUDI,200
10044506,"Volkswagen Group of America, Inc.",1,0,0,0,,10/20/2003,WAUFC0445KN,POWER TRAIN,VEHICLE'S DIFFERENTIAL WENT OUT RESULTING IN ACCIDENT.*MR    THE MECHANIC REPLACED THE DEFECTIVE DIFFERENTIAL WITH A USED ONE BECAUSE OF THE AGE AND MILEAGE ON THE VEHICLE. THE CONSUMER CALLED AUDI AND GAVE THEM THE VIN AND OTHER INFORMATION. HE WAS THEN INFORMED THAT THERE WAS NO RECALL FOR HIS VEHICLE. CONSUMER FELT THIS WAS INCOMPETENT OR THEY LIED.   *PH,AUDI,200
484152,"Volkswagen Group of America, Inc.",0,0,0,0,01/01/1993,07/12/1995,WAUEB0893KA,POWER TRAIN,"OIL LUBRICATING TRANSAXLE GEARS WAS LOST DUE TO EVAPORATION, CAUSING VEHICLE NOISE PRIOR TO/AFTER RECALL REPAIRS (93V-006).  *AK",AUDI,80
511814,"Volkswagen Group of America, Inc.",0,0,0,0,10/15/1996,11/27/1996,WAUEB089KA1,POWER TRAIN,"TRANSAXLE/TRANSMISSION ASSEMBLY FAILED DUE TO LACK OF DIFFERENTIAL FLUID PRIOR TO RECALL, REPAIRS WERE NEVER DONE (93V-006).  *AK",AUDI,80
516308,"Volkswagen Group of America, Inc.",0,0,0,0,09/01/1996,04/09/1997,WAUEB0897KA,POWER TRAIN,"SEALS MELTED, CAUSING TRANSMISSION FLUID TO LEAK INTO THE DIFFERENTIAL.",AUDI,80
533351,"Volkswagen Group of America, Inc.",0,0,0,0,09/28/1997,03/26/1998,WAUEB0899KA,"SERVICE BRAKES, HYDRAULIC","WHILE DRIVING MASTER CYLINDER MALFUNCTION, CAUSING BRAKES TO FAIL, RESULTING IN A MINOR COLLISION.  *AK",AUDI,80
605800,"Volkswagen Group of America, Inc.",0,0,0,0,03/09/1998,06/04/1998,WAUEBO899KA,"SERVICE BRAKES, HYDRAULIC",MASTER CYLINDER FAILURE CAUSED BRAKES TO FAIL AND RESULTED IN ACCIDENT.  YH,AUDI,80
708495,"Volkswagen Group of America, Inc.",0,0,0,0,06/03/1999,07/11/1999,,POWER TRAIN,NO SUMMARY,AUDI,80
968912,"Volkswagen Group of America, Inc.",0,0,0,0,07/09/1995,07/17/1995,WAUEB0893KA,POWER TRAIN,THE VEHICLE HAS BEEN RECALLED THREE YEARS AGO FOR THE TRANSMISSION.  NOW THE TRANSMISSION DAMAGED AGAIN DUE TO LOW OIL. PLEASE DESCRIBE.  TT,AUDI,80
549728,"Barrett Trailers, LLC",0,0,0,0,,11/01/1999,,"SERVICE BRAKES, AIR",TRAILER NOT EQUIPPED WITH THE PROPER SPRING BRAKES MAKING THEM INADEQUATE AND ILLEGAL.  NLM,BARRETT,TRAILER
828109,Blue Bird Body Company,0,0,0,0,05/15/1998,09/22/1998,1BAAHCSHOKF,ENGINE AND ENGINE COOLING,WHILE IN THE PARK POSITION AND IDLED THE ENGINE REVVED AT A HIGH RATE OF RPMS FOR APPROXIMATELY 6 MINUTES  UNTIL IT DIED.  DEALER WAS CONTACTED.  *AK,BLUE BIRD,TC2000
474672,"BMW of North America, LLC",0,0,0,0,09/19/1994,11/02/1994,WBABB2307KE,ENGINE AND ENGINE COOLING,"HOLE IN ENGINE CYLINDER HEAD, CAUSING VEHICLE TO OVERHEAT, RESULTING INVEHICLE PERFORMING SLUGGISHLY.",BMW,320
877261,"BMW of North America, LLC",0,0,0,0,01/02/2000,01/02/2001,WBAA2316LAE,VISIBILITY,"CONSUMER WAS DRIVING AND SHE WENT TO PARK  VEHICLE, AND FEW MINUTES LATER MIDDLE OF  REAR WINDOW JUST CAVED IN.  GLASS JUST FELL OUT.   DEALERSHIP IS AWARE OF  PROBLEM.  *AK",BMW,320
