ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
10335115,"General Motors, LLC",0,0,0,0,06/06/2010,06/07/2010,,TIRES,"TL*THE CONTACT OWNS A 1980 CHEVROLET CORVETTE EQUIPPED WITH FIRESTONE FIREHAWK P255/60/R15 TIRES. WHILE DRIVING AT APPROXIMATELY 60 MPH, THE FRONT PASSENGER TIRE EXPLODED. THE CONTACT PULLED OVER AND INSTALLED THE SPARE TIRE. THE VEHICLE HAD NOT BEEN INSPECTED AT THE TIME OF THE COMPLAINT. THE CURRENT AND FAILURE MILEAGES WERE APPROXIMATELY 96,000.",CHEVROLET,CORVETTE
780363,"General Motors, LLC",0,0,0,0,,07/05/1998,,UNKNOWN OR OTHER,"OWNER FOUND OUT ABOUT RECALLS ISSUED DURING 1981, 1984 AND 1985 AND WANTS TO KNOW IF THE MANUFACTURER HAS TO HONOR THE RECALLS.",CHEVROLET,EL CAMINO
550373,"General Motors, LLC",0,0,0,0,06/01/1999,01/11/2000,CKM24A11511,STEERING,STEERING HOUSING CRACKED CAUSING POOR STEERING ABILITY.  *YC,CHEVROLET,K20
539356,"General Motors, LLC",0,0,0,0,06/04/1998,08/26/1998,1T35JAK4616,"FUEL SYSTEM, GASOLINE",FUEL PROPANE TANK HAD HOLE.,CHEVROLET,MALIBU
539395,"General Motors, LLC",0,0,0,0,,08/26/1998,1T27KAK4439,TIRES,SPARE TIRE ON VEHICLE CAUSED POOR CONTROL RESULTING IN VEHICLE COLLISION.,CHEVROLET,MALIBU
539397,"General Motors, LLC",0,0,0,0,09/22/1997,08/26/1998,1T27KAK4439,VISIBILITY,DESIGN MATERIAL OF THE WINDSHIELD WIPER ASSEMBLY FAILED (APOXY BONDING).,CHEVROLET,MALIBU
812840,"General Motors, LLC",0,1,0,0,06/05/1997,06/06/1997,1W27JAB4202,ELECTRICAL SYSTEM,WHILE VEHICLE WAS PARKED  IT CAUGHT ON FIRE UNDER THE HOOD. OWNER HAD DRIVEN VEHCLE FOR ABOUT (20) MINUTES BEFORE FIRE HAPPENED. FIRE DEPARTMENT BELIEVED FIRE WAS ELECTRICAL OR CAUSED BY OVERHEATING. THE VEHICLE HAS BEEN TOTALLED.   *AK,CHEVROLET,MALIBU
842622,"General Motors, LLC",0,0,0,0,07/10/1999,07/20/1999,1W27JAK4111,"FUEL SYSTEM, GASOLINE",GAS TANK IS 10 INCHES FROM REAR BUMPER.CONTACTED MANUFACTURER.  *AK,CHEVROLET,MALIBU
733351,"General Motors, LLC",0,0,0,0,,10/03/2000,,"FUEL SYSTEM, GASOLINE",OWN 1980 CHEVE PICKUP W/DUAL FUEL TANKS. FUEL TANKS ARE LOCATED OUTSIDE THE FRAME STRUCTURE. A IMPACT ON EITHER SIDE OF THE PICK UP COULD CAUSE SERIOUS HARM OR EVEN DEATH TO THE PICKUP OCCUPANTS AND THE OTHER VEHICLE OCCUPANTS. THIS IS A SERIOUS DESIGN FLAW MADE BY THE MANUFACTURER. I AM ASKING THE NHTSA TO ASSIST ME IN LOCATING MORE INFORMATION OR OTHER RELATED CLAIMS MADE BY OTHER OWNERS. YOU ASSISTANCE IS APPRECIATED AND WELCOMED. THANKS YOU FOR ALL THE HELP YOUR OFFICE HAS DONE TO MAKE OUR VEHICLES AND ROADS SAFER.*AK,CHEVROLET,PICK UP C10
558735,"General Motors, LLC",0,0,0,0,11/21/2000,01/03/2001,,ELECTRICAL SYSTEM,4 DAYS AFTER REPAIR OF THE SHIFT LEVER THE VEHICLE SUDDENLY LOST POWER.  NLM,CHEVROLET,SILVERADO
877104,"General Motors, LLC",1,0,1,0,08/10/2000,12/27/2000,1GCDC14Z3BS,TIRES,"FIRESTONE 480 TIRE P235/75R15 EXPERIENCED TREAD SEPARATION WHILE DRIVING, CAUSING VEHICLE TO HIT A GUARDRAIL WITH DAMAGE TO THE UNDER CARRIAGE AND FRONT BUMPER, ONE PERSONE WAS INJURED IN ACCIDENT, THERE WAS A  2ND TREAD SEPARATION WITH THE SAME TIRE, FIRESTONE REFUSES TO SEND 1ST TIRE BACK.   *SLC",CHEVROLET,SILVERADO
519421,"COACHMEN INDUSTRIES, INC.",0,1,1,0,06/14/1997,07/15/1997,,ENGINE AND ENGINE COOLING,"MOTOR HOME WAS EXITING A GATE ON THE OHIO TURNPIKE WHEN VEHICLE STARTED TO SMOKE, DRIVER PULLED OVER AND VEHICLE BEGAN TO BURN.",COACHMEN,COACHMEN
523860,"Nissan North America, Inc.",0,0,0,0,10/08/1997,10/23/1997,,SEAT BELTS,SEAT BELT ANCHORS RUSTED.  *AK,DATSUN,DATSUN
501913,"Nissan North America, Inc.",0,0,0,0,02/28/1996,02/28/1996,,VEHICLE SPEED CONTROL,THROTTLE CABLE STICKS. *SD,DATSUN,DATSUN TRUCK
602324,"Chrysler (FCA US, LLC)",0,0,0,0,11/12/1996,11/12/1996,,POWER TRAIN,CLUTCH FAILED.,DODGE,DODGE TRUCK
526595,EAGLE TRAILERS INC,0,0,0,0,,10/31/1997,,"SUSPENSION,FUEL SYSTEM, GASOLINE","UPON HITTING A BUMP AT HIGHWAY SPEED BUS BOUNCES ERRATICALLY LIKE A SEE-SAW. IF DRIVER NOT BELT COULD BE THROWN OUT OF SEAT.  IN ADDITION, FUEL FILLER PIPE  IS LOCATED BETWEEN DRIVER AXLE AND TAG AXLE. ON SEVERAL INSTANCES WHEN A TIRE BLEW OUT IT CAUSED THE FUEL FILLER PIPE TO DISCONNECT AND FUEL SPILLAGE.  *AK",EAGLE INTERNATIONAL,10
974589,Ford Motor Company,1,0,1,0,11/27/1994,11/06/1995,,SEAT BELTS,PASSENGER SIDE SEAT BELT FAILED UPON IMPACT AT 15 MPH.  TT,FORD,CROWN VICTORIA
974999,Ford Motor Company,1,0,2,0,11/27/1994,11/16/1995,,SEAT BELTS,THE VEHICLE WAS INVOLVED IN AN ACCIDENT AND FRONT PASSENGER SEATBELT DID NOT RESTRAIN. PLEASE DESCRIBE.  TT,FORD,CROWN VICTORIA
516695,Ford Motor Company,0,0,0,0,08/01/1991,04/23/1997,,ELECTRICAL SYSTEM,IGNITION SWITCH OVERHEATED/PLASTIC HOUSING BURNED.,FORD,E250
476768,Ford Motor Company,1,0,0,1,11/25/1994,11/25/1994,UNK,VEHICLE SPEED CONTROL,"SUDDEN ACCELERATION, RESULTING IN AN ACCIDENT. *AK",FORD,ECONOLINE
971503,Ford Motor Company,0,1,0,0,08/30/1995,09/01/1995,,ENGINE AND ENGINE COOLING,WENT TO START THE VAN AND IT EXPLODED AND CAUGHT ON FIRE AND BURNED UP. PLEASE DESCRIB3E.,FORD,ECONOLINE
10051642,Ford Motor Company,0,0,0,0,08/02/2003,12/17/2003,,SUSPENSION,"RADIUS ARM BROKE WHILE DRIVING. AS RESULT,  DRIVER'S SIDE WHEEL CAME OFF WITHOUT WARNING. *AK",FORD,F100
525269,Ford Motor Company,0,0,0,0,10/28/1997,11/20/1997,,WHEELS,"LUG NUTS WERE TOO LOOSE CAUSING THEM TO BREAK OFF, ESULTING IN WHEEL FALLING OFF. (OHIO STATE POLICE REPORT)",FORD,F150
806396,Ford Motor Company,0,0,0,0,,12/16/1996,,EXTERIOR LIGHTING,SOMETIMES WHEN DRIVING AT NIGHT THE HEADLIGHTS GO OFF AND SOMETIMES GO ON SOMTIME TOOK TRUCK TO REPAIR SHOP CAN'T FIND PROBLEM .  *AK,FORD,F150
10099365,Ford Motor Company,0,0,0,0,10/01/2004,10/27/2004,F14FUGG0007,SUSPENSION,"MULTIPLE FAILURES, DRIVE LINK, BUSHINGS, BEARINGS.  COSTLY TO REPAIR.  *BF   *TC",FORD,F150
481162,Ford Motor Company,0,0,0,0,02/16/1995,02/16/1995,,EXTERIOR LIGHTING,TURN SIGNALS INOPERATIVE.,FORD,FORD
602487,Ford Motor Company,0,0,0,0,08/26/1993,09/25/1995,,WHEELS,WHEELS FELL OFF. ( NEW JERSEY STATE POLICE REPORT),FORD,FORD
482099,Ford Motor Company,0,0,2,0,11/06/1983,03/16/1995,,"SERVICE BRAKES, HYDRAULIC","REAR BRAKES LOCKED UP, CAUSING ACCIDENT/INJURIES.",FORD,MUSTANG
515803,Ford Motor Company,0,0,0,0,,03/21/1997,,STEERING,TILT WHEEL ASSEMBLY BROKEN GIMBLE RING AND POT METAL BRACKET.,FORD,MUSTANG
524429,Ford Motor Company,0,0,0,0,01/18/1984,11/05/1997,,SEAT BELTS,DRIVER'S  SEAT BELT ASSEMBLY STRUCTURE BOLTS  AND RECOIL ASSEMBLY BROKEN.,FORD,MUSTANG
985664,Ford Motor Company,0,1,0,0,05/31/1996,06/13/1996,,STEERING,"DRIVING VEHICLE, NOTICED A PLUME OF SMOKE & BAD SMELL COMING FROM STEERING COLUMN & REAR OF VEHICLE, FIRE HAD BURNED THRU THE REAR SEAT FROM MUFFLER AREA,  *AK",FORD,MUSTANG
746293,Ford Motor Company,0,0,0,0,01/01/1982,06/02/2001,UNKNOWN,TIRES,"WE PURCHASED A 1980 FORD PINTO BRAND NEW AND WITHIN TWO YEARS ALL FOUR FIRESTONE TIRES HAD FAILED ALL DUE TO STEEL BELT SEPARATION, THERE WAS NO INJURY OR OTHER DAMAGE BUT ONE REAR TIRE ACTUALLY SUFFERED A BLOW OUT ON THE HIGHWAY. THIS CAR WAS TATALED IN A NON-TIRE RELATED ACCIDENT IN 1992 AND I NO LONGER RETAIN ANY RECORDS ON IT. I REPORT THIS TO YOU IN LIGHT OF THE RECENT PROBLEMS WITH FIRESTONE TIRES. THEY MAKE TRASH TIRES AND I DO NOT BELIEVE FORD TO BE RESPONSIBLE (EVEN THOUGH I DO NOT BUY FORD PRODUCTS ANY LONGER)  FIRESTONE HAS A BAD HISTORY OF POOR TIRE SAFETY AND I FEEL YOU SHOULD INVESTIGATE ALL FIRESTONE TIRES!  YOU MAY FIND A REAL SURPRISE!  *AK (TIRESIZE: 13INCH)( DOT NUMBER:  TIRE SIZE: 13INCH )",FORD,PINTO
984659,Ford Motor Company,0,0,0,0,05/12/1996,05/20/1996,,VEHICLE SPEED CONTROL,THE VEHICLE WAS PARKED AND IT STARTED BY ITSELF TO ROLL BACKWARDS AND THEN EXPLODED.PLEASE DESCRIBE.    *AK,FORD,PINTO
960546,Ford Motor Company,0,0,0,0,02/22/1995,02/24/1995,,"SERVICE BRAKES, HYDRAULIC","DEFECTIVE MARKET BRAKE PADS, DYNACRAFT CORP MANUFACTURED PADS MODEL MX 152.  TT",FORD,THUNDERBIRD
962359,Ford Motor Company,0,0,0,0,03/22/1995,03/22/1995,,"SERVICE BRAKES, HYDRAULIC",DYNACRAFT SEMI METALIC BRAKE PAD MODEL MX152. CLAMP ON OUTSIDE ROTOR DISC SHEARED OFF SLID FORWARD RESULTING IN EXTENDED STOPPING DISTANCE.  TT,FORD,THUNDERBIRD
979231,Ford Motor Company,1,0,1,0,02/10/1996,02/14/1996,,"SERVICE BRAKES, HYDRAULIC","WHILE GOING INTO A CURVE AT 50 MPH, DRIVER LOST CONTROL OF VEHICLE, BUT SOON REGAINED CONTROL OF VEHICLE BUT DRIVER EXPERIENCED A LOSS OF BRAKES.  TT",FORD,THUNDERBIRD
513837,"General Motors, LLC",0,0,0,0,12/10/1996,01/17/1997,,UNKNOWN OR OTHER,TRAILER CAME APART FROM THE TRACTOR. (NEW JERSEY STATE POLICE REPORT),GMC,GMC
723249,"General Motors, LLC",0,0,0,0,03/23/1997,05/27/2000,GVVDJ2AG505,SEAT BELTS,NO SUMMARY LISTED FOR ABOVE VEHICLE.  *AK,GMC,GMC
538039,"General Motors, LLC",0,1,0,0,06/27/1998,07/28/1998,TCZ14A15208,ENGINE AND ENGINE COOLING,ENGINE FIRE. (OHIO TRAFFIC CRASH REPORT).,GMC,S15
502356,Honda (American Honda Motor Co.),1,0,1,0,03/18/1995,03/11/1996,,LATCHES/LOCKS/LINKAGES,"DOOR LATCH ASSEMBLY FAILED, ALLOWING PERSON TO BE EJECTED FROM VEHICLE IN ACCIDENT, CAUSING INJURY. *DH",HONDA,ACCORD
802699,Honda (American Honda Motor Co.),0,0,0,0,07/11/1995,09/19/1996,,EQUIPMENT,"PURCHASED THE CAR NEW,   THE AIR CONDITIONER FAILED,  TOOK TO DEALER  ON FOUR OCCASIONS,  STILL CAN'T FIND THE PROBLEM . PLEASE DESCRIBE .*AK   *SLC",HONDA,ACCORD
473722,INTERNATIONAL TRUCK & ENGINE CORPORATION,1,0,0,0,08/21/1994,08/21/1994,AD1035KCA22,"SERVICE BRAKES, AIR","LOSS OF BRAKE AIR PRESSURE, CAUSING ACCIDENT.   *TW",INTERNATIONAL HARVESTER,INTERNATIONAL HARVESTER
541976,JAGUAR ROVER TRIUMPH INC.,0,0,0,0,04/01/1998,10/15/1998,JNVE4AC1045,TIRES,"MICHELIN (205-70-15UR) ""ENERGY"" MXV-4 TIRES DEVELOP BUBBLE ON SIDEWALL LEADING TO BLOW OUTS.",JAGUAR,XJS
729921,"Chrysler (FCA US, LLC)",0,0,0,0,07/12/2000,09/01/2000,,TIRES,THE TREAD ON THE PASSENGER SIDE REAR TIRE HAS SEPERATED FROM THE TIRE. I WAS NOT DRIVING THE CAR AT THE TIME OF THE INCIDENT. THE VEHICLE WAS PARKED IN MY DRIVEWAY.( DOT NUMBER: VD60AXC433 TIRE SIZE: 50R15LT ),JEEP,CHEROKEE
10124802,Ford Motor Company,0,0,0,0,06/09/2005,06/29/2005,,ELECTRICAL SYSTEM,"DT: THE VEHICLE WAS BEING DRIVEN AT 35 MPH WHEN IT STALLED.  THE VEHICLE EVENTUALLY STOPPED AND LOST STEERING AND BRAKES.  THIS HAS HAPPENED 4 TIMES.   THE VEHICLE USUALLY STALLS AT LOWER SPEEDS ABOUT 35 MPH.   NO WARNING LIGHTS ILLUMINATED BEFORE FAILURE, ONLY AFTER THE INCIDENT OCCURRED.   THE VEHICLE IS REGULARLY SERVICED. NO OTHER PROBLEMS WITH VEHICLE. DUE TO THIS PROBLEM VEHICLE IS NOT DRIVEN. PROBLEM BEGAN ABOUT A YEAR AGO.*AK  *SB",LINCOLN,TOWN CAR
972241,"Maserati North America, Inc.",0,0,0,0,,09/18/1995,,WHEELS,THE REAR RIGHT WHEEL HAD SPLIT NOW THE LEFT FRONT WHEEL SPLIT .  TT,MASERATI,MASERATI
522803,Mazda North American Operations,0,0,0,0,09/06/1997,09/30/1997,,"SERVICE BRAKES, HYDRAULIC","BRAKE PADS FAILED, REPLACEMENT PADS RETURNED DUE TO DEFECTIVE PLACEMENT OF PAD.",MAZDA,B2000
959635,"Mercedes-Benz USA, LLC",0,0,0,0,02/10/1994,02/06/1995,WDB12312312,STRUCTURE,WHILE DRIVING DOWN HWY. HOOD BLEW UP BREAKING WINDSHIELD.  TT,MERCEDES BENZ,240
479621,"Mercedes-Benz USA, LLC",0,0,0,0,07/14/1994,05/06/1995,,ENGINE AND ENGINE COOLING,GASKET REPLACED.,MERCEDES BENZ,300
10075704,"Mercedes-Benz USA, LLC",0,0,0,0,06/04/1989,07/15/2004,WDB12313012,"SERVICE BRAKES, HYDRAULIC","INTERMITTENTLY WHEN THE BRAKE PEDAL WAS APPLIED THE VEHICLE WOULD NOT STOP. WHEN THIS OCCURRED, EXCESSIVE FORCE HAD TO BE APPLIED TO THE BRAKE PEDAL TO STOP THE VEHICLE, WHICH RESULTS IN EXTENDED STOPPING DISTANCE. A FAILURE IN THE BRAKE VACUUM AIR PUMP CAUSED THIS PROBLEM TO OCCUR.  WHEN THIS PART FAILED THERE WAS NO INDICATION OF POWER LOSS UNTIL THE BRAKE PEDAL WAS APPLIED. THE BRAKE VACUUM AIR PUMP FAILED EVERY 5 YEARS AND NEEDS TO BE REPLACED. *AK  *JB",MERCEDES BENZ,300
845232,Ford Motor Company,0,0,0,0,08/17/1998,08/17/1999,1MEPM6044LH,VISIBILITY,"WHILE DRIVING DRIVER'S SIDE WINDOW FELL OUT.  DEALER WAS CONTACTED, AND STATED THAT THE COST OF THE WINDOW WOULD BE  PICKED UP BY THE CONSUMER.  *AK",MERCURY,COUGAR
854565,Ford Motor Company,0,0,0,0,,12/30/1999,,ELECTRICAL SYSTEM,"WHILE USING HEADLIGHTS THEY WOULD FLASH INTERMITTENLY AT THE SAME TIME. ALSO, CONSUMER NOTICED SMOKE COMING FROM THE DASHBOARD. DEALER HAS BEEN NOTIFIED. PLEASE PROVIDE FURTHER INFORMATON.  *AK",MERCURY,COUGAR
532537,JAGUAR ROVER TRIUMPH INC.,0,0,0,0,,03/11/1998,GWDJ2AG5115,SEAT BELTS,SEAT BELT RETRACTOR RECALLED.,MG,MGB
485821,"Nissan North America, Inc.",0,0,0,0,01/01/1991,07/02/1995,,SEAT BELTS,SEAT BELT BUCKLE FAILED TO LATCH.  *AK,NISSAN,280Z
474694,"Nissan North America, Inc.",0,0,0,0,10/24/1994,10/24/1994,,"FUEL SYSTEM, GASOLINE",FUEL PUMP FAILED.,NISSAN,DATSUN
873734,"ODYSSEY R.V., INC",0,0,0,0,,10/24/2000,2544,POWER TRAIN,"REAR AXLE BEARING FAILED DUE TO REAR WHEEL WHICH WAS CREATING STRESS ON  REAR AXLE, RESULT IN BREAKAGE OF AXLE. CONSUMER HAD TO WELD WHEELS, AND WAS TOLD IT WAS UNSAFE.*AK",ODYSSEY,ODYSSEY
522970,"General Motors, LLC",0,0,0,0,,08/19/1997,,SEAT BELTS,"DRIVER SIDE SEAT BELT BUCKLE, PURCHASED AND INSTALLED 2 YEARS AGO, HAS FAILED AND DOES NOT STAY SECURE - IT FALLS OUT.",OLDSMOBILE,98
715961,"General Motors, LLC",0,0,0,0,07/15/1992,12/12/1999,99999999999,"FUEL SYSTEM, GASOLINE",THIS IS TO  BOB YOUNG:  AFTER READING THE  WALL ST JOURNAL ARTICLE I WANTED YOU TO KNOW THAT I LEARNED FIRST HAND ANOTHER CAUSE OF RUNAWAY VEHICLES:  ELECTRONIC CARBURETOR DIDNT LIKE FUEL RICHNESS SO ACCELERATED EVERYTIME I  TRIED TO STOP AT A SIGN.   LA VEGAS DEALER ADJUSTED IT TO IGNORE  PROBLEM.  TOOK 2 TIMES TO FIX.   MORE INFO IF   BOB YOUNG WANTS TO EMAIL ME...   ALEX,OLDSMOBILE,CUTLASS
731764,"General Motors, LLC",0,0,0,0,,09/18/2000,N/A,TIRES,"ABOUT A 1.5 TO 2 YEARS AGO I PURCHASE A FIRESTONE 721 PASSENGER CAR TIRE.  I ALMOST IMMEDIATELY BEGAN HAVING PROBLEMS WITH MY CAR RIDING RUFF.  I TOOK THE CAR BACK TO THE FIRESTONE DEALER WHERE I BOUGHT THE TIRE AND TOLD THEM THAT MY TIRE WERE OUT OF BALANCE AND THAT THEY NEEDED REBALANCING.  THEY SAID THAT MY RIMS WERE BENT, THEY REPLACED THEM AND IT STILL DIDN'T STOP THE VIBRATION.  NEXT, THEY SAID MY REAR AXLE WAS BENT AND THAT WAS THE CAUSE OF THE VIBRATION.  I DIDN'T HAVE THE FUNDS AT THE TIME TO REPLACE MY REAR ALXE I WOULD HAVE TO PUT UP WITH THE ROUGH RIDE. SHORTLY THERE AFTER, ON A TRIP TN THE VIBRATION GOT ALOT WORSE, UNTIL I HEARD WHAT SOUNDED SOMEONE HITTING THE SIDE OF MY CAR WITH A BASEBALL BAT I PULLED OFF THE HIGHWAY AND FOUND THAT THE NEW 721 THAT I BOUGHT THREADS CAME OFF AND HIT THE SIDE OF MY CAR KNOCKING THE TRIM OFF OF IT.  I DROVE THE REST OF THE WAY TO MEMPHIS ON THE DONUT, ALSO, I NOTICE AS SOON AS I PUT THE SPARE ON AND WAS ON THE HIGHWAY THE VIBRATION I HAD PUT UP WITH FOR THE LAST YEAR COMPLETELY DISAPPEARED.  IN MEMPHIS THEY GAVE ME ANOTHER 721 FIRESTONE TIRE THAT I CURRENTLY HAVE NOW, THAT WAS OVER A YEAR AGO.  IN THE LAST WEEK, I HAVE NOTICED ANOTHER VIBRATION CROPPING UP IN MY CAR.  I HAVE 3 NEW MICHELINS AND THE 721 THAT I GOT IN MEMPHIS ON MY CAR.  WHEN I GET UP TO ABOUT 55MILES/HR THE VIBRATION GETS ALOT WORSE.  I AFRAID THE 721'S BELTS ARE ABOUT TO SPLIT AGAIN.  ALTOUGH THE 721 HAS OVER 60 TO 70 PERCENT OF IT'S THREAD LEFT.  WHAT WOULD YOU RECOMMEND IN MY CASE?( DOT NUMBER:   TIRE SIZE: 195R14 )",OLDSMOBILE,CUTLASS
815069,"General Motors, LLC",1,0,0,0,07/15/1997,08/05/1997,1G2HX53L1N1,"SERVICE BRAKES, HYDRAULIC","CONSUMER WAS TRAVELING ABOUT 10 TO 15 MPH WHEN THERE WAS A MALFUNCTION IN THE MASTER CYLINDER  WHICH CAUSED THE BRAKES TO LOCK UP, CAUSING THE CONSUMER TO HAVE AN ACCIDENT. CONSUMER HAS CONTACTED THE DEALER, PARTS HAVE BEEN REPLACED.   *AK",OLDSMOBILE,CUTLASS
481833,"General Motors, LLC",0,0,0,0,02/22/1995,02/22/1995,,"SERVICE BRAKES, HYDRAULIC","REAR BRAKES LOCKED, CAUSING ACCIDENT.  *AW",OLDSMOBILE,OMEGA
8016120,"General Motors, LLC",0,0,0,0,06/01/2002,08/13/2002,3X57NAE3173,STRUCTURE,A CRACKED FRAME. DEALER/MANUFACTURER WERE NOT NOTIFIED AT THIS TIME.*AK,OLDSMOBILE,TORONADO
8016166,"General Motors, LLC",0,0,0,0,08/01/2002,08/13/2002,,STRUCTURE,FRAME OF VEHICLE IS CRACKED.  CONSUMER CONCERNED BECAUSE OF SAFETY HAZARD.*AK,OLDSMOBILE,TORONADO
514585,"Chrysler (FCA US, LLC)",0,0,1,0,10/28/1996,02/06/1997,,SEAT BELTS,"DEFECTIVE SEAT BELT RETRACTOR, CAUSING INJURY DURING COLLISION.",PLYMOUTH,ARROW
547324,"Chrysler (FCA US, LLC)",0,0,0,0,,07/16/1999,,"FUEL SYSTEM, GASOLINE","VEHICLE EXPERIENCED CONTINUED PROBLEMS WITH CARBURETOR, REBUILT UNITS BY MOPAR WERE DEFECTIVE. MJS",PLYMOUTH,HORIZON
