ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
769521,Honda (American Honda Motor Co.),0,0,0,0,06/29/2002,11/10/2002,19UYA2256VL,POWER TRAIN,"MR. ROBERT GIBBONS OF ACURA OF USA PROVIDED THE PARTS, BUT I HAD TO PAY $680 FOR THE LABOR AND $318.84 FOR A CAR RENTAL WITH A TOTAL OF $998.84.  WHICH HE DECLINED TO REIMBURSE ME FOR, STATING THAT THE PARTS WERE OFFERED AS A GOODWILL GESTURE, AND THUS HE MADE ME A PARTNER IN A FAILING ACURA. HOWEVER, THE UNITED STATES FEDERAL LAW REGARDS THIS GOODWILL GESTURE AS A HIDDEN WARRANTY AND OBLIGATES THE MANUFACTURER TO TAKE RESPONSIBILITY OF THE FULL AMOUNT.  DT",ACURA,CL
780982,Honda (American Honda Motor Co.),0,0,0,0,,10/07/1998,19UYA125XV1,SEAT BELTS,"FRONT PASSENGER'S SEAT BELT  WHEN SECURED AROUND PASSENGER WILL LOCK UP FROM TIME TO TIME, EVEN WHEN VEHICLE IS STANDING STILL.",ACURA,CL
786436,Honda (American Honda Motor Co.),0,0,0,0,12/01/2000,08/20/2002,19UYA2254VL,"SERVICE BRAKES, HYDRAULIC","CONSUMER STATES THAT THE BRAKES ARE FAILING, HOWEVER THE SHOES AND FLUID LEVELS SEEM TO BE OKAY.   *SLC",ACURA,CL
802155,Honda (American Honda Motor Co.),1,0,0,0,09/02/1996,09/10/1996,,"SERVICE BRAKES, HYDRAULIC",AFTER (2) SEMI FAILURES THE BRAKES  FAILED COMPLETELY ON 9/2/96 IN THE DRIVEWAY LEADING TO THE GARAGE AND VEHICLE RAN INTO A WALL.*AK,ACURA,CL
815983,Honda (American Honda Motor Co.),0,0,0,0,,09/03/1997,19UYA124OVL,ENGINE AND ENGINE COOLING,"WHEN TRAVELING THE VEHICLE WILL STALL AND HESITATE. CONSUMER STATED FOOT IS ON THE ACCELERATOR PEDAL AND THE VEHICLE WILL STALL. CONSUMER HAS CONTACTED THE DEALER, DEALER HAS YET TO REPLACE ANY PARTS.  PLEASE PROVIDE FURTHER DETAILS.   *AK",ACURA,CL
837312,Honda (American Honda Motor Co.),0,0,0,0,09/23/1998,04/30/1999,19UYA1242VL,SUSPENSION,ENGINE IS OUT OF BALANCE. VEHICLE VIBRATES WHEN FOOT IS ON  ACCELERATION PEDAL & NANDS ON THE STEERING WHEEL. HAD ALL 4 TIRES CHANGED. THERE IS A RATTLING NOISE IN VEHICLE. MANUFACTURER SAYS NO DISTRICT MANAGER IN AREA.  *AK,ACURA,CL
841332,Honda (American Honda Motor Co.),0,0,0,0,,06/29/1999,           ,AIR BAGS,WHILE DRIVING  AIRBAG EXPLODED AT 35 MPH .  THERE WAS NO ACCIDENT.  DEALER AND MANUFACTUER WILL BE NOTIFIED.  *AK,ACURA,CL
855325,Honda (American Honda Motor Co.),1,0,0,0,01/21/2000,01/21/2000,19UYA1256VL,ELECTRICAL SYSTEM,"HORN BUTTON IS TOO SMALL, MAKING IT DIFFCULT TO LOCATE  IN CASE OF AN EMERGENCY SITUATION , WHICH HAS ALREADY RESULTED IN 2 ACCIDENTS.  *AK *ML",ACURA,CL
858133,Honda (American Honda Motor Co.),1,0,2,0,02/12/2000,03/08/2000,19UYA1244VL,AIR BAGS,"WHEN  VEHICLE WAS INVOLVED IN A CRASH WITH A 18 WHEELER, THERE WAS NO DEPLOYMENT OF THE DRIVER'S SIDE OR PASSENGER'S SIDE AIR BAGS.   VEHICLE WAS HIT IN THE REAR FIRST, WHICH MADE REAR END SPIN AROUND. VEHICLE WAS HIT AGAIN ON DRIVER'S SIDE.  MOST OF THE DAMAGE WAS DONE TO THE DRIVER'S FRONT. PLEASE PROVIDE ANY FURTHER INFORMATION.  *AK",ACURA,CL
864251,Honda (American Honda Motor Co.),0,0,0,0,06/02/2000,06/26/2000,,ENGINE AND ENGINE COOLING,"VEHICLE SMOKES EXCESSIVELY, AND TEMPERTURE GAUGE IS  OVER THE RED  MARK.  ALSO, THERE IS  RATTLING NOISE UNDERNEATH THE HOOD.*AK",ACURA,CL
867714,Honda (American Honda Motor Co.),0,0,0,0,,08/14/2000,19UYA1256VL,POWER TRAIN,"WHEN  VEHICLE IS PLACED IN REVERSE ON THE SELECTED GEAR SHIFT POSITION  VEHICLE CONTINUES TO MOVE FORWARD. ALSO,  THERE IS  A DELAY IN RESPONDS WHEN SHIFTING.  CONSUMER HAS CONTACTED  DEALER. DEALER STATED TRANSMISSION NEEDED REPLACING. PLEASE PROVIDE ANY FURTHER DETAILS.  *AK",ACURA,CL
874129,Honda (American Honda Motor Co.),0,0,0,0,10/30/2000,10/30/2000,19UYA2253VL,ELECTRICAL SYSTEM,"AFTER TAKEN VEHICLE TO DEALER FOR REGULAR MAINTENANCE ON  27-OCT-2000, VEHICLE WAS  SHOWING PROBLEM WITH THE STARTER. IT HAD TO BE RESTARTED A COUPLE TIMES.*AK",ACURA,CL
876362,Honda (American Honda Motor Co.),0,0,0,0,12/11/2000,12/12/2000,NOT AVAILAB,"SUSPENSION,SERVICE BRAKES, HYDRAULIC","CONSUMER HAS NOTICED  ABS LIGHT  ILLUMINATING ON  DASHBOARD.  CONTACTED  DEALER.   UPON RECALL 99V069/ LOWER BALL JOINT REPAIRS,  MECHANIC NOTICED  ABS BRAKE MODULE AND ACTUATOR HAVE MALFUNCTIONED AND CAUSED A SLIGHT CHANGE IN  BRAKING ABILITY.  PLEASE PROVIDE ANY FURTHER DETAILS.  *AK",ACURA,CL
898038,Honda (American Honda Motor Co.),0,0,0,0,01/15/2001,10/19/2001,19UYA1259VL,AIR BAGS,"IN JANUARY OF 2001 AIR BAG LIGHT ON  INSTRUMENT PANEL CAME ON.  DEALERSHIP EXAMINED  VEHICLE AND DETERMINED  ELECTRONIC RELAY HAD FAILED.  REPAIRS WERE MADE UNDER WARRANTY.  ON OCTOBER 12TH, 2001,  AIR BAG LIGHT CAME ON AGAIN, AND DEALERSHIP  WAS CLAIMING  AIR BAGS HAVE TO BE REPLACED AT  CONSUMER'S EXPENSE.  PLEASE PROVIDE ANY ADDITIONAL INFORMATION / ATTACHMENTS.*AK",ACURA,CL
898468,Honda (American Honda Motor Co.),0,0,0,0,05/12/1999,10/30/2001,19UYA2241VL,"SERVICE BRAKES, HYDRAULIC,ENGINE AND ENGINE COOLING,ELECTRICAL SYSTEM,EXTERIOR LIGHTING,VISIBILITY,STRUCTURE,UNKNOWN OR OTHER","ABS LIGHT COMES ON, AND WITH THAT A NOISE IS HEARD IN THE SYSTEM, ENGINE LIGHT ALSO COMES ON, WHEN APPLYING BRAKES THEY GO TO THE FLOOR WHICH EVENTUALLY STOPS VEHICLE, ABS LIGHT STAYS ON, CONTACTED DEALER, AND DEALER STATED THAT ABS IS LEAKING. *AK DEALER HAS REPAIRED AND REPLACES OTHER MAJOR PARTS OF THE VEHICLES, SUCH AS THE ALTERNATOR AND STARTER, EGR VALVE WAS REPLACED DUE TO THE ENGINE LIGHT COMING ON, BRAKE LIGHT, TRANSMISSION WAS SERVICED, THE WINDOW REGULATOR WAS REPLACED*ET1.LEFT FRONT WINDOW DOES NOT GO UP,2.LEFT FRONT DOOR REGULATOR,3.HIGH MOUNT BRAKE LIGHT,4.EGR VALVE 5.STARTER",ACURA,CL
898578,Honda (American Honda Motor Co.),0,0,0,0,,10/31/2001,NOT AVAILAB,ENGINE AND ENGINE COOLING,"WHILE DRIVING SHAFT SEAL BROKE, CAUSING DAMAGES TO  TIMING BELT AND OIL LEAKAGE.  PLEASE GIVE ANY FURTHER DETAILS.  *AK",ACURA,CL
8001510,Honda (American Honda Motor Co.),0,0,0,0,,01/04/2002,19UYA2253VL,VISIBILITY,REGULATOR SWITCH FOR THE POWER WINDOWS IN THE DOORS OF THE VEHICLE HAVE FAILED FOUR  TIMES IN THE PAST FOUR  YEARS.  DEALERSHIP CANNOT DETERMINE A CAUSE FOR THE FAILURE.  PLEASE PROVIDE ANY ADDITIONAL INFORMATION / DOCUMENTATION.*AK,ACURA,CL
8003572,Honda (American Honda Motor Co.),0,0,1,0,01/23/2002,02/05/2002,19UYA2251VL,SEATS,"DRIVER'S SEAT BACK COMPLETELY COLLAPSED DURING A REAR END COLLISION. DEALER/ MANUFACTURER WERE NOTIFIED. *AK  CONSUMER STATES THAT REAR INTIAL IMPACT WAS FROM A PICK UP TRUCK TRAVELING APPROXIMATELY 45 MPH, DRIVER SUSTAINED NECK AND BACK INJURIES AS WELL AS BRUISED SHINS FROM IMPACT WITH UNDERSIDE OF DASH.  *TT",ACURA,CL
8010425,Honda (American Honda Motor Co.),1,0,1,0,05/12/2002,05/23/2002,19UYA1140VL,AIR BAGS,"CONSUMER STATES THAT WHILE DRIVING, VEHICLE WAS INVOLVED IN A FRONTAL COLLISION AND NONE OF THE AIR BAGS DEPLOYED.*JB   *YD",ACURA,CL
8011328,Honda (American Honda Motor Co.),0,0,0,0,02/20/2002,06/07/2002,19UYA2252VL,ELECTRICAL SYSTEM,"AT 60MPH VEHICLE SHUTS OFF WITH NO WARNING, AND CONSUMER WAS UNABLE TO GET IT BACK STARTED. CAUSE UNKNOWN. DEALER NOTIFIED.  *AK",ACURA,CL
8019582,Honda (American Honda Motor Co.),0,0,0,0,09/09/2002,09/26/2002,19UYA2258VL,AIR BAGS,WHILE DRIVING THE AIR BAG IMPACT SENSOR BEGAN TO ILLUMINATE ON AND OFF. DEALER WANTS TO REPLACE THE ALL AIR BAG SYSTEM. PROVIDE FURTHER INFORMATION.  *NLM,ACURA,CL
10003015,Honda (American Honda Motor Co.),0,0,0,0,11/08/2002,01/20/2003,19UYA2251VL,AIR BAGS,"SRS LIGHT ON THE DASH STAYS ON.  DEALER SAID WIRING IS DEFECTIVE.  AIRBAG HAS NEVER GONE OFF AND THE CAR HAS NEVER BEEN IN AN ACCIDENT.  DEALER STATED THAT IT IS THE PASSENGER SIDE AIR BAG.  THE DIAGNOSIS IS THAT THE WIRE SHOWS HIGH RESISTENCE.    THE MODULE WAS RESET, THE LIGHT ON THE DASH WENT OFF FOR THREE DAYS AND THEN CAME BACK ON.   THE DEALER WILL NOT REPAIR.  IT IS POSSIBLE THE AIR BAG WILL NOT WORK ACCORDING TO THE DEALER.   THE WIRING IS DEFECTIVE.",ACURA,CL
10005125,Honda (American Honda Motor Co.),0,0,0,0,06/07/2002,02/02/2003,,POWER TRAIN,FAULTY SHIFTING 1997 ACURA CL TRANSMISSION.   *JB,ACURA,CL
10020303,Honda (American Honda Motor Co.),0,0,0,0,,09/12/2003,,TIRES,"THE LEFT REAR TIRE TREAD SEPARATED FROM THE TIRE (BF GOODRICH G-FORCE T/A 205/55R16).    *NLM  A  FAILURE ALSO OCCURRED ON  THE RIGHT FRONT TIRE, SAME MAKE AND MODEL.   *PH  *JB",ACURA,CL
10025447,Honda (American Honda Motor Co.),0,0,0,0,07/05/2003,07/05/2003,19UYA2247VL,AIR BAGS,"UPON STARTING VEHICLE, SRS INDICATOR STAYED ILLUMINATED. VEHICLE HAS NEVER BEEN INVOLVED IN AN ACCIDENT, AND THE AIRBAG HAS NEVER BEEN DEPLOYED. DEALER HAS DIAGNOSED AS POOR RESISTANCE IN THE WIRING TO OR WITHIN THE PASSENGER SIDE AIRBAG. DEALER RESET THE INDICATOR. IF RE-ILLUMINATION OCCURS, DEALER STATES A NEED TO REPLACE THE AIRBAG WIRING HARNESS OR THE AIRBAG ITSELF.*AK",ACURA,CL
10029173,Honda (American Honda Motor Co.),0,0,0,0,03/01/2003,07/25/2003,,VISIBILITY,"DRIVER'S SIDE POWER WINDOW FAILED, CAUSING WINDOW TO SLIDE INTO THE DOOR. HAD REPAIRS DONE AT A LOCAL REPAIR SHOP, BUT NOW THE ANTI-THEFT INDICATOR LIGHT IN DOOR DOES NOT WORK. *AK",ACURA,CL
10037056,Honda (American Honda Motor Co.),0,0,0,0,08/28/2003,09/02/2003,,"VISIBILITY,STRUCTURE","I WAS DRIVING A LONG LAST WEEK IN MY 1997 ACURA 2.2CL THAT I JUST PURCHASED LAST AUGUST 2002, WITH ONLY 27,000 MILES ON IT NOW WITH 47,000 MILES AND I WENT TO PUT DOWN MY DRIVER SIDE AUTOMATIC WINDOW AND THE WINDOW JUST FELL INTO THE DOOR.  THIS SHOULD NO WAY HAPPEN TO A CAR THAT HAS ONLY 47,000 MILES ON IT.  I TOOK IT TO AN AUTOBODY SHOP AND THEY SAID I NEEDED A NEW ""RUNNER"" AND NEW CABLES IN THE DOOR.  APPROXIMATELY A 200-250$ JOB WHICH I SHOULDN'T BE PAYING FOR WHEN MY CAR IS AT SUCH YOUNG MILEAGE.  I COULD SEE IF I HAD TO REPLACE A BELT OR SOMETHING LIKE THAT WITH THE ENGINE, NO PROBLEM, BUT A WINDOW, NO WAY!*AK",ACURA,CL
10050962,Honda (American Honda Motor Co.),0,0,0,0,12/21/2003,12/22/2003,19UYA1251VL,ENGINE AND ENGINE COOLING,"97 ACURA, PURCHASED IN MAY 2003, HAD 4 BULLETINS ON THE SAME ITEM, FRONT BALANCER OIL SHAFT SEAL WAS BAD AND FAULTY. ACCORDING TO THE DEALER THIS WAS AND STILL IS A MAJOR PROBLEM. HOWEVER, NO ONE EVER MADE THIS MAJOR PROBLEM A RECALL BUT A BULLETIN. WHICH MEANS THAT ACURA SEND OUT BULLETINS FOR THE CUSTOMER AND THEY ONLY HAD 2 YEARS TO GET THIS REPAIRED BY ACURA. ON 21 DECEMBER 03, MY ACURA BEGAN TO LEAK SERVERLY. SO I TOOK IT TO AN AUTOMOTIVE SHOP TO HAVE IT REPAIRED. BEFORE THE ENGINE BLEW. MECHANIC STATED THIS WAS A MAJOR PROBLEM, SO I HAD IT REPAIRED AT MY ONE EXPENSE, $450. THIS SHOULD HAVE BEEN A NATIONAL RECALL ON THIS DUE TO THE FACT THIS PROBLEM DID, DOES, AND STILL WILL BLOW AND ENGINE.*AK",ACURA,CL
10052874,Honda (American Honda Motor Co.),0,0,0,0,12/09/2003,01/11/2004,,POWER TRAIN,"ABOUT A ACURA CL 1997 , SEEMS LIKE THE COMPANY KNEW ABOUT THE TRNSMISSION PROBLEMS THIS VEHICLE HAS HAD AND NEVER RECALLED IT. THE 2.2 AUTOMATIC TRANSMISSION ARE VERY POORLEY BUILT.*AK",ACURA,CL
10054087,Honda (American Honda Motor Co.),0,0,0,0,01/01/2004,02/19/2004,19UYA2242VL,AIR BAGS,"AIR BAG INDICATOR LIGHT ILLUMINATED TWICE.  THE FIRST TIME, THE DEALER FOUND NO PROBLEM AND RESET THE INDICATOR LIGHT.  THE SECOND TIME, ANOTHER DEALER FOUND THAT THE PASSENGER'S SIDE AIR BAG WAS DEFECTIVE, AND HAD TO  BE REPLACED.  *AK  *JB",ACURA,CL
10058395,Honda (American Honda Motor Co.),0,0,0,0,02/16/2004,02/18/2004,19UYA2257VL,SUSPENSION,"THERE WERE A RECALL 99V069000. AND, MY VECHILE FITS THE QUAIFICATIONS: ACURA 1997 3.0CL. HOWEVER, WHEN I CALLED THE DEALER THEY TOLD ME THAT MY VIN NUMBER DOESN'T QUALIFIY. BUT, THE PROBLEM THAT IS LISTED ON THE RECALL IS THE SAME EXACT PROBLEM THAT I HAVE.  SUSPENSION:FRONT:CONTROL ARM: LOWER BALL  JOINT IS NOT WORKING CORRECTLY. *AK",ACURA,CL
10059060,Honda (American Honda Motor Co.),0,0,0,0,02/19/2004,02/26/2004,,VISIBILITY,"AFTER PARKING MY CAR I WENT INTO A STORE.  WHEN I RETURNED MY WINDOW WAS DOWN 3/4 OF THE WAY AND I KNOW I DIDN'T LEAVE IT DOWN BECAUSE IT WAS POORING DOWN RAIN OUTSIDE.  AS IT TURNS OUT MY WINDOW WOULD NOT GO BACK UP, I HAD TO DRIVE HOME WITH THE WINDOW DOWN, MY SEAT GOT SOAKED WITH RAIN.  AS OF NOW MY WINDOW I FOUND OUT THAT A CLIP IN THE WINDOW BROKE.  I AM VERY ANGRY BECAUSE MY CAR IS A 97 AND I HAVEN'T EVEN HAD IT 2 YEARS.  I GUESS I HAVE TO GET IT FIXED NOW BUT I HAVE HEARD A LOT OF PEOPLE COMPLAINING ABOUT HONDA MANUFACTURED WINDOW PROBLEMS.  I GUESS I JUST WANTED TO TELL SOMEONE MY STORY.*AK",ACURA,CL
10064573,Honda (American Honda Motor Co.),0,0,0,0,01/05/2004,04/05/2004,,POWER TRAIN,DRIVE AXLE ON MANUAL TRANSMISSION IS LOOSE AND MAY COME APART AND CAUSE A SERIOUS ACCIDENT.  *JB,ACURA,CL
10095140,Honda (American Honda Motor Co.),0,0,0,0,10/23/2001,11/09/2004,,POWER TRAIN,"THE VEHICLE JUMPS OUT OF GEAR, AND SOMETIMES STICKS. TRANSMISSION  IS DEFECTIVE.   DEALER STATED THAT HE COULD NOT FIND THE PROBLEM.*AK  *TC",ACURA,CL
10117453,Honda (American Honda Motor Co.),0,0,0,0,03/01/2005,03/29/2005,19UYA2255VL,ELECTRICAL SYSTEM,"1997 ACURA CL 3.0  HAS PROBLEMS WITH THE IGNITION SWITCH.  *MR  THE CONSUMER VEHICLE WAS STALLED OUT AS SHE WAS DRIVING.  THE CONSUMER WAS ADVISED IN JULY 2004 THAT THERE WAS A RECALL AND TO TAKE THE VEHICLE TO THE NEAREST DEALERSHIP, HOWEVER IN FEB 2005, THE VEHICLE BEGAN TO STALL AGAIN WHILE TRAVELING AT A HIGH RATE OF SPEED. THE VEHICLE WAS TOWED AND UPON EXAMINING THE VEHICLE, THE CONSUMER WAS TOLD THE IGNITION SWITCH WAS THE SOURCE OF THE PROBLEM.  THE CONSUMER STATED THAT PROBLEM HAD ALREADY BEEN TAKEN CARE OF, HOWEVER THE DEALER STATED THE PREVIOUS DEALER DID NOT USE THE CORRECT PART FOR THE RECALL.  THE CONSUMER TOOK THE VEHICLE BACK TO THE ORIGINAL DEALER WHO THEN STATED IT WAS NOT THE IGNITION SWITCH, BUT THE 02 SENSOR AND EGR VALVE WHICH WAS EVENTUALLY REPLACED, HOWEVER 2 WEEKS LATER THE VEHICLE STALLED OUT AGAIN. THE DEALER FINALLY DETERMINED THAT IT WAS INDEED THE IGNITION SWITCH AFTER THE CONSUMER BOUGHT HER PERSONAL MECHANIC WITH HER TO THE DEALER. THE DEALER STATED THE PART WAS NOT COVERED UNDER WARRANTY AND THERE WOULD BE A CHARGE. THE CONSUMER EVENTUALLY HAD HER PERSONAL MECHANIC REPLACE THE IGNITION SWITCH.   *JB",ACURA,CL
