Manufacturer,NHTSACampaignNumber,parkIt,parkOutSide,overTheAirUpdate,NHTSAActionNumber,ReportReceivedDate,Component,Summary,Consequence,Remedy,Notes,ModelYear,Make,Model
"Honda (American Honda Motor Co.)","23V858000",0,0,0,,"18/12/2023","FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.","Fuel pump failure can cause an engine stall while driving, increasing the risk of a crash.","Dealers will replace the fuel pump module, free of charge.  Owner letters were mailed September 6, 2024.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are KGC and KGD.  This recall is an expansion of NHTSA recall numbers 21V-215 and 20V-314.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.","2015","ACURA","MDX"
"Honda (American Honda Motor Co.)","19V182000",0,0,0,"EA15001","06/03/2019","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","Honda (American Honda Motor Co.) is recalling specific 2003 Acura 3.2CL, 2013-2016 ILX, 2013-2014 ILX Hybrid, 2003-2006 MDX, 2007-2016 RDX, 2002-2003 3.2TL, 2004-2006, and 2009-2014 TL, 2010-2013 ZDX and 2001-2007 and 2009 Honda Accord, 2001-2005 Civic, 2003-2005 Civic Hybrid, 2001-2005 Civic GX NGV, 2002-2007 and 2010-2011 CR-V, 2003-2011 Element, 2007 Fit, 2002-2004 Odyssey, 2003-2008 Pilot, and 2006-2014 Ridgeline vehicles.  The affected vehicles received a replacement driver air bag inflator as part of a previous Takata inflator recall remedy or a replacement driver air bag module containing the same inflator type as a service part.  Due to a manufacturing error, in the event of a crash necessitating deployment of the driver frontal air bag, these inflators may explode.","An explosion of an inflator within the driver frontal air bag module may result in sharp metal fragments striking the driver, front seat passenger or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the driver's air bag inflator with an alternate inflator, free of charge.  The recall began April 10, 2019.  Honda owners may contact customer service at 1-888-234-2138.  Honda's number for this recall is O41.  Acura owners may contact customer service at 1-888-234-2138.  Acura's number for this recall is U40.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","RDX"
"Honda (American Honda Motor Co.)","19V500000",0,0,0,"EA15001","27/06/2019","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","Honda (American Honda Motor Co.) is recalling certain 2013 Acura ILX, 2015 RDX, 2005-2010 and 2012 RL, 2009-2014 TL, 2010 and 2012 ZDX, 2007-2011 CR-V, 2011-2013 and 2015 CR-Z, 2009-2013 Fit, 2013 Fit EV, 2010-2011 and 2013 Insight and 2007-2014 Ridgeline vehicles. 

These vehicles are equipped with driver frontal air bag inflators assembled as a recall remedy part or replacement service part, that may explode due to propellant degradation occurring after long-term exposure to high absolute humidity, temperature and temperature cycling.","An inflator explosion may result in sharp metal fragments striking the driver or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the driver frontal air bag inflator, free of charge.  The recall began August 12, 2019.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are S5B and W59.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","RDX"
"Honda (American Honda Motor Co.)","16V061000",0,0,0,"EA15001","03/02/2016","AIR BAGS:FRONTAL:DRIVER SIDE:INFLATOR MODULE","Honda (American Honda Motor Co.) is recalling certain model year 2007-2011 Honda CR-V, 2011-2015 CR-Z, 2010-2014 FCX, and Insight, 2009-2013 Fit, 2013-2014 Fit EV, 2007-2014 Ridgeline, 2013-2016 Acura ILX, 2013-2014 Acura ILX Hybrid, 2007-2016 RDX, 2005-2012 Acura RL, 2009-2014 Acura TL, and 2010-2013 Acura ZDX vehicles.  The affected vehicles are equipped with a dual-stage driver frontal air bag that may be susceptible to moisture intrusion which, over time, could cause the inflator to rupture.","In the event of a crash necessitating deployment of the driver's frontal air bag, the inflator could rupture with metal fragments striking the driver or other occupants resulting in serious injury or death.","Honda will notify owners, and dealers will replace the inflator, free of charge. The recall began March 2017.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are JY0, JY1, and JY2.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","RDX"
"Honda (American Honda Motor Co.)","15V301000",0,0,0,,"20/05/2015","FORWARD COLLISION AVOIDANCE: CRASH IMMINENT BRAKING","Honda (American Honda Motor Co.) is recalling certain model year 2014-2015 Acura MDX 2WD and AWD, RLX and 2014 Acura RLX Hybrid vehicles.  In certain driving conditions, the Collision Mitigation Braking System (CMBS) may incorrectly interpret certain roadside objects such as metal fences or metal guardrails as obstacles and unexpectedly apply the brakes.","If the CMBS unexpectedly applies emergency braking force while driving, there is an increased risk of a crash.","Honda will notify owners, and dealers will update the CMBS software, free of charge.  The recall began on July 6, 2015.  Owners may contact Acura customer service at 1-800-382-2238.  Honda's numbers for this recall is JQ4, JQ5 and JQ6.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","RLX"
"Honda (American Honda Motor Co.)","14V792000",0,0,0,,"16/12/2014","EXTERIOR LIGHTING:HEADLIGHTS","American Honda Motor Co. (Honda) is recalling certain model year 2014 Acura RLX vehicles manufactured November 22, 2012, to January 30, 2014, 2015 Acura RLX vehicles manufactured June 4, 2014, to November 18, 2014, and 2014 Acura RLX Hybrid vehicles manufactured November 5, 2013, to July 25, 2014.  An aluminum film applied to the inner reflector of the headlight may experience adhesion issues causing the film to delaminate.  Thus, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) No. 108, ""Lamps, reflective devices, and associated equipment.""","Delamination of the aluminum film may diminish output of the headlight, increasing the risk of a vehicle crash.","Honda will notify owners, and dealers will replace both of the headlights, free of charge.  The recall began February 2, 2015.  Owners may contact Honda customer service at 1-310-783-2000.  Honda's number for this recall is JN2.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","RLX"
"Honda (American Honda Motor Co.)","23V858000",0,0,0,,"18/12/2023","FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.","Fuel pump failure can cause an engine stall while driving, increasing the risk of a crash.","Dealers will replace the fuel pump module, free of charge.  Owner letters were mailed September 6, 2024.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are KGC and KGD.  This recall is an expansion of NHTSA recall numbers 21V-215 and 20V-314.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.","2015","ACURA","RLX"
"Honda (American Honda Motor Co.)","19V060000",0,0,0,,"29/01/2019","FUEL SYSTEM, OTHER:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2016-2018 Acura MDX, 2015-2019 Acura TLX and 2015-2017 Honda Accord vehicles, equipped with a 3.5L V6 engine.  Particulates in fuel may adhere to the internal components of the fuel pump, reducing its performance.","Reduced fuel pump performance can result in an engine stall, increasing the risk of crash.","Honda will notify owners, and dealers will update the fuel injection engine control unit (FI-ECU) software and, if necessary, replace the fuel pump, free of charge.  The recall began March 25, 2019.  Owners may contact customer service at 1-888-234-2138.  Acura's recall number for this recall is P3W.  Honda's recall number for this recall is N3X.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","TLX"
"Honda (American Honda Motor Co.)","16V640000",0,0,0,,"06/09/2016","POWER TRAIN:AUTOMATIC TRANSMISSION:CONTROL MODULE (TCM/PCM/TECM)","Honda (American Honda Motor Co.) is recalling certain model year 2015 Acura TLX 2WD and 4WD vehicles.  In the affected vehicles, the transmission wire harness connections may have insufficient crimps, and, as a result, the transmission may unexpectedly shift to neutral.","If the vehicle unexpectedly shifts to neutral, there is an increased risk of a crash.","Acura has notified owners, and dealers will, based on the automatic transmission serial number, update the transmission software to prevent the transmission from shifting into neutral due to a faulty crimp, free of charge.  The recall began January 13, 2017.  Owners may contact Acura Client Relations at 1-888-234-2138.  Honda's number for this recall is KC2.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","TLX"
"Honda (American Honda Motor Co.)","14V613000",0,0,0,,"01/10/2014","EQUIPMENT:OTHER:LABELS","American Honda Motor Co. (Honda) is recalling certain model year 2015 Acura TLX AWD vehicles manufactured August 26, 2014, to September 20, 2014.  The affected vehicles may have incorrect values for the Gross Vehicle Weight Rating (GVWR) and Gross Axle Weight Rating (GAWR) front and rear printed on the safety certification label.  As such, the vehicles do not conform to Part 567, ""Certification.""","If the vehicle is loaded to the specifications listed on the label, tire failure may result, increasing the risk of a crash.","Honda will notify owners, and dealers will install a corrected certification label, free of charge. The recall is expected to begin on October 21, 2014.  Owners may contact Honda customer service at 1-800-382-2238.  Honda's number for this recall is JK6.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","TLX"
"Honda (American Honda Motor Co.)","14V779000",0,0,0,,"08/12/2014","POWER TRAIN:AUTOMATIC TRANSMISSION","American Honda Motor Co. (Honda) is recalling certain model year 2015 Acura TLX V6 2WD vehicles manufactured July 14, 2014, to November 12, 2014, and certain 2015 TLX V6 SH-AWD vehicles manufactured August 26, 2014, to November 10, 2014.  The automatic transmission parking pawl may become contaminated or the park rod may become dislodged or broken.  This may prevent the transmission from shifting into the Park position.","If the shift indicator displays ""Park"" but the park lock does not engage, the vehicle may roll away increasing the risk of a crash.","Honda will notify owners, and dealers will inspect and replace the transmission if necessary, free of charge.  The recall began January 30, 2015.  Owners may contact Honda customer service at 1-310-783-2000.  Honda's number for this recall is JM8.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","ACURA","TLX"
"Honda (American Honda Motor Co.)","23V751000",0,0,0,,"13/11/2023","ENGINE AND ENGINE COOLING:ENGINE:HARD PARTS INTERNAL/MECHANICAL","Honda (American Honda Motor Co.) is recalling certain 2015-2020 Acura TLX, 2016-2020 Acura MDX, 2016 and 2018-2019 Pilot, 2017 and 2019 Ridgeline, and 2018-2019 Odyssey vehicles.  Due to a manufacturing error, the connecting rod bearing in the engine may wear and seize, damaging the engine.","A damaged engine may run improperly or stall while driving, increasing the risk of a fire, crash, or injury.","Dealers will inspect and repair, or replace the engine as necessary, free of charge.  Owner letters were mailed March 28, 2024. 2016-2017 Acura MDX owner letters were mailed November 1, 2024.  2016-2020 Acura MDX owner letters are expected to be mailed in mid-December 2024. Honda began mailing owner notification letters as of March 18, 2024. 2015-2016 Acura owner letters are expected to be mailed mid-December 2024, 2018 Acura TLX owner letters are expected to be mailed the end of March/early April 2024, 2019 Acura TLX owner letters are expected to be mailed mid-May 2024, 2020 Acura TLX owner letters are expected to be mailed mid-June 2024, and 2016-2020 Acura MDX owner letters are expected to be mailed January 27, 2025.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for these recalls are XG1 and GG0.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.","2015","ACURA","TLX"
"Honda (American Honda Motor Co.)","23V858000",0,0,0,,"18/12/2023","FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.","Fuel pump failure can cause an engine stall while driving, increasing the risk of a crash.","Dealers will replace the fuel pump module, free of charge.  Owner letters were mailed September 6, 2024.  Owners may contact Honda customer service at 1-888-234-2138.  Honda's numbers for this recall are KGC and KGD.  This recall is an expansion of NHTSA recall numbers 21V-215 and 20V-314.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.nhtsa.gov.","2015","ACURA","TLX"
"Airstream, Inc.","15V086000",0,0,0,,"11/02/2015","EQUIPMENT:RECREATIONAL VEHICLE/TRAILER:LPG SYSTEMS","Airstream, Inc. (Airstream) is recalling certain model year 2014-2015 Land Yacht, Eddie Bauer, International, Flying Cloud, and Sport travel trailers manufactured August 1, 2013, to February 4, 2015. The screws that secure the tray for the liquid propane (LP) tanks may fail and the LP tanks may fall from the trailer.","If the screws that secures the tank to the trailer fails, the tank can separate from the trailer becoming an object that can impact another vehicle on the road. There is also an increased risk of a fire.","Airstream will notify owners, and dealers will install new attaching screws to secure the LP tank tray, free of charge. The recall began on February 25, 2015.  Owners may contact Airstream customer service at 1-937-596-6111.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","AIRSTREAM","FLYING CLOUD"
"Airstream, Inc.","14V690000",0,0,0,,"03/11/2014","ELECTRICAL SYSTEM","Airstream, Inc. (Airstream) is recalling certain model year 2014-2015 Airstream Land Yacht, Classic, Eddie Bauer, International, Flying Cloud, and Sport travel trailers manufactured November 26, 2013, to August 14, 2014.  The affected vehicles may have been built with power inlet receptacles that may not be properly tightened to the electrical connectors.","If the electrical connection is loose it could cause excessive heat, increasing the risk of a vehicle fire.","Airstream will notify owners, and dealers will inspect the receptacle for damage and tighten the electrical connectors, or replace the power inlet if necessary, free of charge. The recall began on December 2, 2014.  Owners may contact Airstream customer service at 1-937-596-6111.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","AIRSTREAM","FLYING CLOUD"
"Airstream, Inc.","15V086000",0,0,0,,"11/02/2015","EQUIPMENT:RECREATIONAL VEHICLE/TRAILER:LPG SYSTEMS","Airstream, Inc. (Airstream) is recalling certain model year 2014-2015 Land Yacht, Eddie Bauer, International, Flying Cloud, and Sport travel trailers manufactured August 1, 2013, to February 4, 2015. The screws that secure the tray for the liquid propane (LP) tanks may fail and the LP tanks may fall from the trailer.","If the screws that secures the tank to the trailer fails, the tank can separate from the trailer becoming an object that can impact another vehicle on the road. There is also an increased risk of a fire.","Airstream will notify owners, and dealers will install new attaching screws to secure the LP tank tray, free of charge. The recall began on February 25, 2015.  Owners may contact Airstream customer service at 1-937-596-6111.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","AIRSTREAM","INTERNATIONAL"
"Airstream, Inc.","14V690000",0,0,0,,"03/11/2014","ELECTRICAL SYSTEM","Airstream, Inc. (Airstream) is recalling certain model year 2014-2015 Airstream Land Yacht, Classic, Eddie Bauer, International, Flying Cloud, and Sport travel trailers manufactured November 26, 2013, to August 14, 2014.  The affected vehicles may have been built with power inlet receptacles that may not be properly tightened to the electrical connectors.","If the electrical connection is loose it could cause excessive heat, increasing the risk of a vehicle fire.","Airstream will notify owners, and dealers will inspect the receptacle for damage and tighten the electrical connectors, or replace the power inlet if necessary, free of charge. The recall began on December 2, 2014.  Owners may contact Airstream customer service at 1-937-596-6111.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.","2015","AIRSTREAM","INTERNATIONAL"
